,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,metadata_key
26,,T1059.005,Command and Scripting Interpreter: Visual Basic,[],[],,action.hacking.vector.Command shell,related-to,1
27,,T1059.005,Command and Scripting Interpreter: Visual Basic,[],[],,action.malware.vector.Email attachment,related-to,1
28,,T1059.006,Command and Scripting Interpreter: Python,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
29,,T1059.006,Command and Scripting Interpreter: Python,[],[],,action.hacking.vector.Command shell,related-to,1
30,,T1059.007,Command and Scripting Interpreter: JavaScript,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
31,,T1059.007,Command and Scripting Interpreter: JavaScript,[],[],,action.hacking.vector.Command shell,related-to,1
32,,T1059.007,Command and Scripting Interpreter: JavaScript,[],[],,action.malware.vector.Email attachment,related-to,1
33,,T1059.008,Command and Scripting Interpreter: Network Device CLI,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
34,,T1059.008,Command and Scripting Interpreter: Network Device CLI,[],[],,action.hacking.vector.Command shell,related-to,1
35,,T1072,Software Deployment Tools,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
36,,T1072,Software Deployment Tools,[],[],,action.malware.variety.Adminware,related-to,1
37,,T1072,Software Deployment Tools,[],[],,action.malware.vector.Software update,related-to,1
38,,T1072,Software Deployment Tools,[],[],,attribute.integrity.variety.Software installation,related-to,1
39,,T1106,Native API,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
40,,T1112,Modify Registry,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
41,,T1127,Trusted Developer Utilities Proxy Execution,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
42,,T1127,Trusted Developer Utilities Proxy Execution,[],[],,action.hacking.variety.Unknown,related-to,1
43,,T1127.001,Tursted Developer Utilities Proxy Execution: MSBuild,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
44,,T1127.001,Tursted Developer Utilities Proxy Execution: MSBuild,[],[],,action.hacking.variety.Unknown,related-to,1
45,,T1129,Shared Modules,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
46,,T1137,Office Application Startup,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
47,,T1137.001,Office Application Startup: Office Template Macros,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
48,,T1137.002,Office Application Startup: Office Test,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
49,,T1137.003,Office Application Startup: Outlook Forms,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
50,,T1137.004,Office Application Startup: Outlook Home Page,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
51,,T1137.005,Office Application Startup: Outlook Rules,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
52,,T1187,Forced Authentication,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
53,,T1187,Forced Authentication,[],[],,action.hacking.variety.MitM,related-to,1
54,,T1187,Forced Authentication,[],[],,"attribute.confidentiality."""".data_disclosure",related-to,1
55,,T1202,Indirect Command Execution,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
56,,T1216,Signed Script Proxy Execution,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
57,,T1216.001,Signed Script Proxy Execution: PubPrn,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
58,,T1218,Signed Binary Proxy Execution,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
59,,T1218.001,Signed Binary Proxy Execution: Compiled HTML File,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
60,,T1218.002,Signed Binary Proxy Execution: Control Panel,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
61,,T1218.003,Signed Binary Proxy Execution: CMSTP,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
62,,T1218.004,Signed Binary Proxy Execution: InstallUtil,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
63,,T1218.005,Signed Binary Proxy Execution: Mshta,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
64,,T1218.007,Signed Binary Proxy Execution: Msiexec,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
65,,T1218.008,Signed Binary Proxy Execution: Odbcconf,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
66,,T1218.009,Signed Binary Proxy Execution: Regsvcs/Regasm,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
67,,T1218.010,Signed Binary Proxy Execution: Regsvr32,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
68,,T1218.011,Signed Binary Proxy Execution: Rundll32,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
69,,T1218.012,Signed Binary Proxy Execution: Verclsid,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
70,,T1218.013,System Binary Proxy Execution: Mavinject,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
71,,T1218.014,System Binary Proxy Execution: MMC,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
72,,T1220,XSL Script Processing,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
73,,T1505.001,Server Software Component: SQL Stored Procedures,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
74,,T1505.001,Server Software Component: SQL Stored Procedures,[],[],,action.malware.variety.Backdoor,related-to,1
75,,T1505.001,Server Software Component: SQL Stored Procedures,[],[],,action.malware.variety.Backdoor or C2,related-to,1
76,,T1505.002,Server Software Component: Transport Agent,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
77,,T1505.002,Server Software Component: Transport Agent,[],[],,action.malware.variety.Backdoor,related-to,1
78,,T1505.002,Server Software Component: Transport Agent,[],[],,action.malware.variety.Backdoor or C2,related-to,1
79,,T1529,System Shutdown/Reboot,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
80,,T1529,System Shutdown/Reboot,[],[],,attribute.availability.variety.Interruption,related-to,1
81,,T1543,Create or Modify System Process,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
82,,T1543,Create or Modify System Process,[],[],,action.hacking.variety.Backdoor,related-to,1
83,,T1543,Create or Modify System Process,[],[],,action.hacking.vector.Backdoor,related-to,1
84,,T1543,Create or Modify System Process,[],[],,action.malware.variety.Backdoor,related-to,1
85,,T1543,Create or Modify System Process,[],[],,action.malware.variety.Backdoor or C2,related-to,1
86,,T1543,Create or Modify System Process,[],[],,action.malware.variety.Rootkit,related-to,1
87,,T1543,Create or Modify System Process,[],[],,attribute.integrity.variety.Software installation,related-to,1
88,,T1543.001,Create or Modify System Process: Launch Agent,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
89,,T1543.001,Create or Modify System Process: Launch Agent,[],[],,attribute.integrity.variety.Software installation,related-to,1
90,,T1543.002,Create or Modify System Process: Systemd Service,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
91,,T1543.002,Create or Modify System Process: Systemd Service,[],[],,attribute.integrity.variety.Software installation,related-to,1
92,,T1543.003,Create or Modify System Process: Windows Service,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
93,,T1543.003,Create or Modify System Process: Windows Service,[],[],,action.malware.variety.RAT,related-to,1
94,,T1543.003,Create or Modify System Process: Windows Service,[],[],,attribute.integrity.variety.Software installation,related-to,1
95,,T1543.004,Create or Modify System Process: Launch Daemon,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
96,,T1543.004,Create or Modify System Process: Launch Daemon,[],[],,attribute.integrity.variety.Software installation,related-to,1
97,,T1547,Boot or Logon Autostart Execution,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
98,,T1547,Boot or Logon Autostart Execution,[],[],,action.hacking.variety.Backdoor,related-to,1
99,,T1547,Boot or Logon Autostart Execution,[],[],,action.hacking.vector.Backdoor,related-to,1
100,,T1547,Boot or Logon Autostart Execution,[],[],,action.malware.variety.Backdoor,related-to,1
101,,T1547,Boot or Logon Autostart Execution,[],[],,action.malware.variety.Backdoor or C2,related-to,1
102,,T1547,Boot or Logon Autostart Execution,[],[],,attribute.integrity.variety.Modify configuration,related-to,1
103,,T1548,Abuse Elevation Control Mechanism,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
104,,T1548.001,Abuse Elevation Control Mechanism: Setuid and Setgid,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
105,,T1548.002,Abuse Elevation Control Mechanism: Bypass User Account Control,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
106,,T1548.002,Abuse Elevation Control Mechanism: Bypass User Account Control,[],[],,action.hacking.variety.Exploit misconfig,related-to,1
107,,T1548.002,Abuse Elevation Control Mechanism: Bypass User Account Control,[],[],,action.malware.variety.Exploit misconfig,related-to,1
108,,T1548.003,Abuse Elevation Control Mechanism: Sudo and Sudo Caching,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
109,,T1548.003,Abuse Elevation Control Mechanism: Sudo and Sudo Caching,[],[],,action.hacking.variety.Exploit misconfig,related-to,1
110,,T1548.003,Abuse Elevation Control Mechanism: Sudo and Sudo Caching,[],[],,action.malware.variety.Client-side attack,related-to,1
111,,T1548.004,Abuse Elevation Control Mechanism: Elevated Execution with Prompt,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
112,,T1548.004,Abuse Elevation Control Mechanism: Elevated Execution with Prompt,[],[],,action.hacking.variety.Exploit misconfig,related-to,1
113,,T1559,Inter-Process Communication,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
114,,T1559.001,Inter-Process Communication: Component Object Model,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
115,,T1559.002,Inter-Process Communication: Dynamic Data Exchange,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
116,,T1563,Remote Service Session Hijacking,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
117,,T1563,Remote Service Session Hijacking,[],[],,action.hacking.variety.Hijack,related-to,1
118,,T1563,Remote Service Session Hijacking,[],[],,action.malware.vector.Network propagation,related-to,1
119,,T1563.001,Remote Service Session Hijacking: SSH Hijacking,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
120,,T1563.001,Remote Service Session Hijacking: SSH Hijacking,[],[],,action.hacking.variety.Hijack,related-to,1
121,,T1563.001,Remote Service Session Hijacking: SSH Hijacking,[],[],,action.malware.vector.Network propagation,related-to,1
122,,T1563.002,Remote Service Session Hijacking: RDP Hijacking,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
123,,T1563.002,Remote Service Session Hijacking: RDP Hijacking,[],[],,action.hacking.variety.Hijack,related-to,1
124,,T1563.002,Remote Service Session Hijacking: RDP Hijacking,[],[],,action.malware.vector.Network propagation,related-to,1
125,,T1564,Hide Artifacts,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
126,,T1564,Hide Artifacts,[],[],,action.hacking.variety.Evade Defenses,related-to,1
127,,T1564,Hide Artifacts,[],[],,action.malware.variety.Evade Defenses,related-to,1
128,,T1564,Hide Artifacts,[],[],,action.social.variety.Evade Defenses,related-to,1
129,,T1564.001,Hide Artifacts: Hidden Files and Directories,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
130,,T1564.001,Hide Artifacts: Hidden Files and Directories,[],[],,action.hacking.variety.Evade Defenses,related-to,1
131,,T1564.001,Hide Artifacts: Hidden Files and Directories,[],[],,action.malware.variety.Evade Defenses,related-to,1
132,,T1564.001,Hide Artifacts: Hidden Files and Directories,[],[],,action.social.variety.Evade Defenses,related-to,1
133,,T1564.002,Hide Artifacts: Hidden Users,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
134,,T1564.002,Hide Artifacts: Hidden Users,[],[],,action.hacking.variety.Evade Defenses,related-to,1
135,,T1564.002,Hide Artifacts: Hidden Users,[],[],,action.malware.variety.Evade Defenses,related-to,1
136,,T1564.002,Hide Artifacts: Hidden Users,[],[],,action.social.variety.Evade Defenses,related-to,1
137,,T1564.003,Hide Artifacts: Hidden Window,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
138,,T1564.003,Hide Artifacts: Hidden Window,[],[],,action.hacking.variety.Evade Defenses,related-to,1
139,,T1564.003,Hide Artifacts: Hidden Window,[],[],,action.malware.variety.Evade Defenses,related-to,1
140,,T1564.003,Hide Artifacts: Hidden Window,[],[],,action.social.variety.Evade Defenses,related-to,1
141,,T1564.004,Hide Artifacts: NTFS File Attributes,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
142,,T1564.004,Hide Artifacts: NTFS File Attributes,[],[],,action.hacking.variety.Evade Defenses,related-to,1
143,,T1564.004,Hide Artifacts: NTFS File Attributes,[],[],,action.malware.variety.Evade Defenses,related-to,1
144,,T1564.004,Hide Artifacts: NTFS File Attributes,[],[],,action.social.variety.Evade Defenses,related-to,1
145,,T1564.005,Hide Artifacts: Hidden File System,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
146,,T1564.005,Hide Artifacts: Hidden File System,[],[],,action.hacking.variety.Evade Defenses,related-to,1
147,,T1564.005,Hide Artifacts: Hidden File System,[],[],,action.malware.variety.Evade Defenses,related-to,1
148,,T1564.005,Hide Artifacts: Hidden File System,[],[],,action.social.variety.Evade Defenses,related-to,1
149,,T1564.006,Hide Artifacts: Run Virtual Instance,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
150,,T1564.006,Hide Artifacts: Run Virtual Instance,[],[],,action.hacking.variety.Evade Defenses,related-to,1
151,,T1564.006,Hide Artifacts: Run Virtual Instance,[],[],,action.malware.variety.Evade Defenses,related-to,1
152,,T1564.006,Hide Artifacts: Run Virtual Instance,[],[],,action.social.variety.Evade Defenses,related-to,1
153,,T1564.007,Hide Artifacts: VBA Stomping,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
154,,T1564.007,Hide Artifacts: VBA Stomping,[],[],,action.hacking.variety.Evade Defenses,related-to,1
155,,T1564.007,Hide Artifacts: VBA Stomping,[],[],,action.malware.variety.Evade Defenses,related-to,1
156,,T1564.007,Hide Artifacts: VBA Stomping,[],[],,action.malware.variety.Trojan,related-to,1
157,,T1564.007,Hide Artifacts: VBA Stomping,[],[],,action.social.variety.Evade Defenses,related-to,1
158,,T1569,System Services,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
159,,T1569.001,System Services: Launchctl,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
160,,T1569.002,System Services: Service Execution,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
161,,T1569.002,System Services: Service Execution,[],[],,action.malware.vector.Direct install,related-to,1
162,,T1578,Modify Cloud Computer Infrastructure,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
163,,T1578,Modify Cloud Computer Infrastructure,[],[],,action.hacking.vector.Hypervisor,related-to,1
164,,T1578,Modify Cloud Computer Infrastructure,[],[],,action.hacking.vector.Inter-tenant,related-to,1
165,,T1578.001,Modify Cloud Computer Infrastructure: Create Snapshot,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
166,,T1578.002,Modify Cloud Computer Infrastructure: Create Cloud Instance,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
167,,T1578.003,Modify Cloud Computer Infrastructure: Delete Cloud Instance,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
168,,T1578.004,Modify Cloud Computer Infrastructure: Revert Cloud Instance,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
169,,T1609,Container Administration Command,[],[],,action.hacking.variety.Abuse of functionality,related-to,1
170,,T1098,Account Manipulation,[],[],,action.hacking.variety.Backdoor,related-to,1
171,,T1098,Account Manipulation,[],[],,action.hacking.vector.Backdoor,related-to,1
172,,T1098,Account Manipulation,[],[],,action.malware.variety.Backdoor,related-to,1
173,,T1098,Account Manipulation,[],[],,action.malware.variety.Backdoor or C2,related-to,1
174,,T1098,Account Manipulation,[],[],,attribute.integrity.variety.Modify privileges,related-to,1
175,,T1037,Boot or Logon Initialization Scripts,[],[],,action.hacking.variety.Backdoor,related-to,1
176,,T1037,Boot or Logon Initialization Scripts,[],[],,action.hacking.vector.Backdoor,related-to,1
177,,T1037,Boot or Logon Initialization Scripts,[],[],,action.malware.variety.Backdoor,related-to,1
178,,T1037,Boot or Logon Initialization Scripts,[],[],,action.malware.variety.Backdoor or C2,related-to,1
179,,T1037,Boot or Logon Initialization Scripts,[],[],,attribute.integrity.variety.Modify configuration,related-to,1
180,,T1554,Compromise Client Software Binary,[],[],,action.hacking.variety.Backdoor,related-to,1
181,,T1554,Compromise Client Software Binary,[],[],,action.hacking.vector.Backdoor,related-to,1
182,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Adminware,related-to,1
183,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Backdoor,related-to,1
184,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Backdoor or C2,related-to,1
185,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Trojan,related-to,1
186,,T1136,Create Accounts,[],[],,action.hacking.variety.Backdoor,related-to,1
187,,T1136,Create Accounts,[],[],,action.hacking.vector.Backdoor,related-to,1
188,,T1136,Create Accounts,[],[],,action.malware.variety.Modify data,related-to,1
189,,T1136,Create Accounts,[],[],,attribute.integrity.variety.Created account,related-to,1
190,,T1546,Event Triggered Execution,[],[],,action.hacking.variety.Backdoor,related-to,1
191,,T1546,Event Triggered Execution,[],[],,action.hacking.variety.XML injection,related-to,1
192,,T1546,Event Triggered Execution,[],[],,action.hacking.vector.Backdoor,related-to,1
193,,T1546,Event Triggered Execution,[],[],,action.malware.variety.Backdoor,related-to,1
194,,T1546,Event Triggered Execution,[],[],,action.malware.variety.Backdoor or C2,related-to,1
195,,T1546,Event Triggered Execution,[],[],,attribute.integrity.variety.Alter behavior,related-to,1
196,,T1133,External Remote Services,[],[],,action.hacking.variety.Backdoor,related-to,1
197,,T1133,External Remote Services,[],[],,action.hacking.variety.Use of stolen creds,related-to,1
198,,T1133,External Remote Services,[],[],,action.hacking.vector.3rd party desktop,related-to,1
199,,T1133,External Remote Services,[],[],,action.hacking.vector.Backdoor,related-to,1
200,,T1133,External Remote Services,[],[],,action.hacking.vector.Desktop sharing software,related-to,1
201,,T1133,External Remote Services,[],[],,action.hacking.vector.VPN,related-to,1
202,,T1133,External Remote Services,[],[],,action.malware.variety.Backdoor,related-to,1
203,,T1133,External Remote Services,[],[],,action.malware.variety.Backdoor or C2,related-to,1
204,,T1133,External Remote Services,[],[],,action.malware.vector.Remote injection,related-to,1
205,,T1133,External Remote Services,[],[],,action.malware.vector.Web application,related-to,1
206,,T1525,Implant Internal Image,[],[],,action.hacking.variety.Backdoor,related-to,1
207,,T1525,Implant Internal Image,[],[],,action.hacking.vector.Backdoor,related-to,1
208,,T1525,Implant Internal Image,[],[],,action.malware.variety.Backdoor,related-to,1
209,,T1525,Implant Internal Image,[],[],,action.malware.variety.Backdoor or C2,related-to,1
210,,T1525,Implant Internal Image,[],[],,action.malware.variety.RAT,related-to,1
211,,T1525,Implant Internal Image,[],[],,action.malware.variety.Unknown,related-to,1
212,,T1556,Modify Authentication Process,[],[],,action.hacking.variety.Backdoor,related-to,1
213,,T1556,Modify Authentication Process,[],[],,action.hacking.vector.Backdoor,related-to,1
214,,T1556,Modify Authentication Process,[],[],,attribute.integrity.variety.Modify configuration,related-to,1
215,,T1556,Modify Authentication Process,[],[],,attribute.integrity.variety.Modify privileges,related-to,1
216,,T1078,Valid Accounts,[],[],,action.hacking.variety.Backdoor,related-to,1
217,,T1078,Valid Accounts,[],[],,action.hacking.variety.Use of stolen creds,related-to,1
218,,T1078,Valid Accounts,[],[],,action.hacking.vector.Backdoor,related-to,1
219,,T1110,Brute Force,[],[],,action.hacking.variety.Brute force,related-to,1
220,,T1110,Brute Force,[],[],,action.malware.variety.Brute force,related-to,1
221,,T1110.001,Brute Force: Password Guessing,[],[],,action.hacking.variety.Brute force,related-to,1
222,,T1110.001,Brute Force: Password Guessing,[],[],,action.malware.variety.Brute force,related-to,1
223,,T1110.002,Brute Force: Password Cracking,[],[],,action.hacking.variety.Brute force,related-to,1
224,,T1110.002,Brute Force: Password Cracking,[],[],,action.hacking.variety.Offline cracking,related-to,1
225,,T1110.002,Brute Force: Password Cracking,[],[],,action.malware.variety.Brute force,related-to,1
226,,T1110.003,Brute Force: Password Spraying,[],[],,action.hacking.variety.Brute force,related-to,1
227,,T1110.003,Brute Force: Password Spraying,[],[],,action.malware.variety.Brute force,related-to,1
228,,T1110.004,Brute Force: Credential Stuffing,[],[],,action.hacking.variety.Brute force,related-to,1
229,,T1110.004,Brute Force: Credential Stuffing,[],[],,action.malware.variety.Brute force,related-to,1
230,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.Buffer overflow,related-to,1
231,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.HTTP request smuggling,related-to,1
232,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.HTTP request splitting,related-to,1
233,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.HTTP response smuggling,related-to,1
234,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.HTTP response splitting,related-to,1
235,,T1203,Exploitation for Client Execution,[],[],,action.malware.variety.Client-side attack,related-to,1
236,,T1203,Exploitation for Client Execution,[],[],,action.malware.vector.Email attachment,related-to,1
237,,T1557.002,Adversary-in-the-Middle: ARP Cache Poisoning,[],[],,action.hacking.variety.Cache poisoning,related-to,1
238,,T1557.002,Adversary-in-the-Middle: ARP Cache Poisoning,[],[],,action.hacking.variety.MitM,related-to,1
239,,T1557.002,Adversary-in-the-Middle: ARP Cache Poisoning,[],[],,action.malware.variety.MitM,related-to,1
240,,T1600,Weaken Encryption,[],[],,action.hacking.variety.Cryptanalysis,related-to,1
241,,T1600,Weaken Encryption,[],[],,action.malware.variety.Disable controls,related-to,1
242,,T1562,Impair Defenses,[],[],,action.hacking.variety.Disable controls,related-to,1
243,,T1562,Impair Defenses,[],[],,action.hacking.variety.Evade Defenses,related-to,1
244,,T1562,Impair Defenses,[],[],,action.malware.variety.Disable controls,related-to,1
245,,T1562,Impair Defenses,[],[],,action.malware.variety.Evade Defenses,related-to,1
246,,T1562,Impair Defenses,[],[],,action.malware.variety.Modify data,related-to,1
247,,T1562,Impair Defenses,[],[],,action.social.variety.Evade Defenses,related-to,1
248,,T1562.001,Disable or Modify Tools,[],[],,action.hacking.variety.Disable controls,related-to,1
249,,T1562.001,Disable or Modify Tools,[],[],,action.malware.variety.Disable controls,related-to,1
250,,T1562.002,Disable Windows Event Logging,[],[],,action.hacking.variety.Disable controls,related-to,1
251,,T1562.002,Disable Windows Event Logging,[],[],,action.malware.variety.Disable controls,related-to,1
252,,T1562.003,Impair Command History Logging,[],[],,action.hacking.variety.Disable controls,related-to,1
253,,T1562.003,Impair Command History Logging,[],[],,action.malware.variety.Disable controls,related-to,1
254,,T1562.004,Disable or Modify System Firewall,[],[],,action.hacking.variety.Disable controls,related-to,1
255,,T1562.004,Disable or Modify System Firewall,[],[],,action.malware.variety.Disable controls,related-to,1
256,,T1562.007,Disable or Modify Cloud Firewall,[],[],,action.hacking.variety.Disable controls,related-to,1
257,,T1562.007,Disable or Modify Cloud Firewall,[],[],,action.malware.variety.Disable controls,related-to,1
258,,T1562.008,Disable Cloud Logs,[],[],,action.hacking.variety.Disable controls,related-to,1
259,,T1562.008,Disable Cloud Logs,[],[],,action.malware.variety.Disable controls,related-to,1
260,,T1489,Service Stop,[],[],,action.hacking.variety.Disable controls,related-to,1
261,,T1489,Service Stop,[],[],,action.malware.variety.DoS,related-to,1
262,,T1489,Service Stop,[],[],,attribute.availability.variety.Interruption,related-to,1
263,,T1498,Network Denial of Service,[],[],,action.hacking.variety.DoS,related-to,1
264,,T1498,Network Denial of Service,[],[],,action.malware.variety.DoS,related-to,1
265,,T1498,Network Denial of Service,[],[],,attribute.availability.variety.Degradation,related-to,1
266,,T1498,Network Denial of Service,[],[],,attribute.availability.variety.Loss,related-to,1
267,,T1498.001,Network Denial of Service: Direct Network Flood,[],[],,action.hacking.variety.DoS,related-to,1
268,,T1498.001,Network Denial of Service: Direct Network Flood,[],[],,action.malware.variety.DoS,related-to,1
269,,T1498.001,Network Denial of Service: Direct Network Flood,[],[],,attribute.availability.variety.Degradation,related-to,1
270,,T1498.001,Network Denial of Service: Direct Network Flood,[],[],,attribute.availability.variety.Loss,related-to,1
271,,T1498.002,Network Denial of Service: Reflection Amplification,[],[],,action.hacking.variety.DoS,related-to,1
272,,T1498.002,Network Denial of Service: Reflection Amplification,[],[],,action.malware.variety.DoS,related-to,1
273,,T1498.002,Network Denial of Service: Reflection Amplification,[],[],,attribute.availability.variety.Degradation,related-to,1
274,,T1498.002,Network Denial of Service: Reflection Amplification,[],[],,attribute.availability.variety.Loss,related-to,1
275,,T1499,Endpoint Denial of Service,[],[],,action.hacking.variety.DoS,related-to,1
276,,T1499,Endpoint Denial of Service,[],[],,action.hacking.variety.Soap array abuse,related-to,1
277,,T1499,Endpoint Denial of Service,[],[],,action.hacking.variety.XML external entities,related-to,1
278,,T1499,Endpoint Denial of Service,[],[],,action.malware.variety.DoS,related-to,1
279,,T1499,Endpoint Denial of Service,[],[],,attribute.availability.variety.Degradation,related-to,1
