,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,metadata_key
98,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-3216,Secondary Impact,0
99,,T1499,Endpoint Denial of Service,[],[],,CVE-2020-3306,Primary Impact,0
100,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-3306,Exploitation Technique,0
101,,T1489,Service Stop,[],[],,CVE-2019-1886,Primary Impact,0
102,,T1489,Service Stop,[],[],,CVE-2019-1711,Primary Impact,0
103,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-3375,Primary Impact,0
104,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-3375,Exploitation Technique,0
105,,T1608,Stage Capabilities,[],[],,CVE-2019-1857,Primary Impact,0
106,,T1204.001,Malicious Link,[],[],,CVE-2019-1857,Exploitation Technique,0
107,,T1499.002,Service Exhaustion Flood,[],[],,CVE-2019-1703,Primary Impact,0
108,,T1005,Data from Local System,[],[],,CVE-2019-15963,Primary Impact,0
109,,T1078,Valid Accounts,[],[],,CVE-2019-15963,Exploitation Technique,0
110,,T1105,Ingress Tool Transfer,[],[],,CVE-2019-1689,Primary Impact,0
111,,T1565.001,Stored Data Manipulation,[],[],,CVE-2019-1689,Secondary Impact,0
112,,T1531,Account Access Removal,[],[],,CVE-2019-1689,Secondary Impact,0
113,,T1565.001,Stored Data Manipulation,[],[],,CVE-2020-3476,Primary Impact,0
114,,T1078,Valid Accounts,[],[],,CVE-2020-3476,Exploitation Technique,0
115,,T1608,Stage Capabilities,[],[],,CVE-2018-15466,Primary Impact,0
116,,T1005,Data from Local System,[],[],,CVE-2018-15466,Secondary Impact,0
117,,T1059,Command and Scripting Interpreter,[],[],,CVE-2019-15287,Primary Impact,0
118,,T1204.002,Malicious File,[],[],,CVE-2019-15287,Exploitation Technique,0
119,,T1133,External Remote Services,[],[],,CVE-2019-15998,Primary Impact,0
120,,T1078,Valid Accounts,[],[],,CVE-2019-15998,Exploitation Technique,0
121,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2019-1889,Primary Impact,0
122,,T1078,Valid Accounts,[],[],,CVE-2019-1889,Exploitation Technique,0
123,,T1489,Service Stop,[],[],,CVE-2020-3134,Primary Impact,0
124,,T1542.001,System Firmware,[],[],,CVE-2019-1736,Primary Impact,0
125,,T1499,Endpoint Denial of Service,[],[],,CVE-2020-3120,Primary Impact,0
126,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2019-1764,Primary Impact,0
127,,T1204.001,Malicious Link,[],[],,CVE-2019-1764,Exploitation Technique,0
128,,T1565.002,Transmitted Data Manipulation,[],[],,CVE-2019-1943,Primary Impact,0
129,,T1189,Drive-by Compromise,[],[],,CVE-2019-1943,Secondary Impact,0
130,,T1557,Man-in-the-Middle,[],[],,CVE-2019-1943,Exploitation Technique,0
131,,T1059.007,JavaScript,[],[],,CVE-2019-1665,Primary Impact,0
132,,T1557,Man-in-the-Middle,[],[],,CVE-2019-1665,Secondary Impact,0
133,,T1204.001,Malicious Link,[],[],,CVE-2019-1665,Exploitation Technique,0
134,,T1059.007,JavaScript,[],[],,CVE-2019-15994,Primary Impact,0
135,,T1557,Man-in-the-Middle,[],[],,CVE-2019-15994,Secondary Impact,0
136,,T1204.001,Malicious Link,[],[],,CVE-2019-15994,Exploitation Technique,0
137,,T1477,Exploit via Radio Interfaces,[],[],,CVE-2019-1747,Primary Impact,0
138,,T1489,Service Stop,[],[],,CVE-2019-1747,Secondary Impact,0
139,,T1059,Command and Scripting Interpreter,[],[],,CVE-2019-15959,Primary Impact,0
140,,T1091,Replication Through Removable Media,[],[],,CVE-2019-15959,Exploitation Technique,0
141,,T1565.002,Transmitted Data Manipulation,[],[],,CVE-2019-15974,Primary Impact,0
142,,T1189,Drive-by Compromise,[],[],,CVE-2019-15974,Secondary Impact,0
143,,T1059,Command and Scripting Interpreter,[],[],,CVE-2019-1772,Primary Impact,0
144,,T1566,Phishing,[],[],,CVE-2019-1772,Exploitation Technique,0
145,,T1204.002,Malicious File,[],[],,CVE-2019-1772,Exploitation Technique,0
146,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-3133,Primary Impact,0
147,,T1566.001,Spearphishing Attachment,[],[],,CVE-2020-3133,Exploitation Technique,0
148,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-12696,Primary Impact,0
149,,T1204.002,Malicious File,[],[],,CVE-2019-12696,Exploitation Technique,0
150,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2020-3387,Primary Impact,0
151,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-3387,Exploitation Technique,0
152,,T1133,External Remote Services,[],[],,CVE-2020-3387,Exploitation Technique,0
153,,T1059.007,JavaScript,[],[],,CVE-2018-15393,Primary Impact,0
154,,T1557,Man-in-the-Middle,[],[],,CVE-2018-15393,Secondary Impact,0
155,,T1204.001,Malicious Link,[],[],,CVE-2018-15393,Exploitation Technique,0
156,,T1499.004,Application or System Exploitation,[],[],,CVE-2019-1594,Primary Impact,0
157,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-1594,Exploitation Technique,0
158,,T1565.001,Stored Data Manipulation,[],[],,CVE-2020-3440,Primary Impact,0
159,,T1566,Phishing,[],[],,CVE-2020-3440,Exploitation Technique,0
160,,T1204.002,Malicious File,[],[],,CVE-2020-3440,Exploitation Technique,0
161,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-1876,Primary Impact,0
162,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2019-1876,Secondary Impact,0
163,,T1059.007,JavaScript,[],[],,CVE-2020-3121,Primary Impact,0
164,,T1557,Man-in-the-Middle,[],[],,CVE-2020-3121,Secondary Impact,0
165,,T1204.001,Malicious Link,[],[],,CVE-2020-3121,Exploitation Technique,0
166,,T1059,Command and Scripting Interpreter,[],[],,CVE-2019-1612,Primary Impact,0
167,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2019-1612,Secondary Impact,0
168,,T1078,Valid Accounts,[],[],,CVE-2019-1612,Exploitation Technique,0
169,,T1133,External Remote Services,[],[],,CVE-2019-1612,Exploitation Technique,0
170,,T1078,Valid Accounts,[],[],,CVE-2019-1715,Primary Impact,0
171,,T1557,Man-in-the-Middle,[],[],,CVE-2019-1715,Primary Impact,0
172,,T1040,Network Sniffing,[],[],,CVE-2019-1715,Primary Impact,0
173,,T1110,Brute Force,[],[],,CVE-2019-1715,Exploitation Technique,0
174,,T1059,Command and Scripting Interpreter,[],[],,CVE-2019-1609,Primary Impact,0
175,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2019-1609,Secondary Impact,0
176,,T1078,Valid Accounts,[],[],,CVE-2019-1609,Exploitation Technique,0
177,,T1565.001,Stored Data Manipulation,[],[],,CVE-2019-1836,Primary Impact,0
178,,T1133,External Remote Services,[],[],,CVE-2019-1836,Exploitation Technique,0
179,,T1499.004,Application or System Exploitation,[],[],,CVE-2019-15289,Primary Impact,0
180,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-15289,Exploitation Technique,0
181,,T1059,Command and Scripting Interpreter,[],[],,CVE-2018-15444,Primary Impact,0
182,,T1005,Data from Local System,[],[],,CVE-2018-15444,Secondary Impact,0
183,,T1133,External Remote Services,[],[],,CVE-2018-15444,Exploitation Technique,0
184,,T1059,Command and Scripting Interpreter,[],[],,CVE-2019-1611,Primary Impact,0
185,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2019-1611,Secondary Impact,0
186,,T1078,Valid Accounts,[],[],,CVE-2019-1611,Exploitation Technique,0
187,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-3407,Primary Impact,0
188,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-3407,Exploitation Technique,0
189,,T1565.001,Stored Data Manipulation,[],[],,CVE-2020-3237,Primary Impact,0
190,,T1133,External Remote Services,[],[],,CVE-2020-3237,Exploitation Technique,0
191,,T1574,Hijack Execution Flow,[],[],,CVE-2018-15376,Primary Impact,0
192,,T1499.004,Application or System Exploitation,[],[],,CVE-2018-15376,Primary Impact,0
193,,T1566,Phishing,[],[],,CVE-2018-15376,Exploitation Technique,0
194,,T1091,Replication Through Removable Media,[],[],,CVE-2018-15376,Exploitation Technique,0
195,,T1204.002,Malicious File,[],[],,CVE-2018-15376,Exploitation Technique,0
196,,T1499.004,Application or System Exploitation,[],[],,CVE-2019-15276,Primary Impact,0
197,,T1189,Drive-by Compromise,[],[],,CVE-2019-15276,Exploitation Technique,0
198,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-15276,Exploitation Technique,0
199,,T1566,Phishing,[],[],,CVE-2019-15276,Exploitation Technique,0
200,,T1542.004,ROMMONkit,[],[],,CVE-2020-3416,Primary Impact,0
201,,T1078,Valid Accounts,[],[],,CVE-2020-3416,Exploitation Technique,0
202,,T1080,Taint Shared Content,[],[],,CVE-2020-3126,Primary Impact,0
203,,T1204.002,Malicious File,[],[],,CVE-2020-3126,Primary Impact,0
204,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-3126,Exploitation Technique,0
205,,T1059.007,JavaScript,[],[],,CVE-2020-3356,Primary Impact,0
206,,T1557,Man-in-the-Middle,[],[],,CVE-2020-3356,Secondary Impact,0
207,,T1204.001,Malicious Link,[],[],,CVE-2020-3356,Exploitation Technique,0
208,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2019-1915,Primary Impact,0
209,,T1098,Account Manipulation,[],[],,CVE-2019-1915,Secondary Impact,0
210,,T1189,Drive-by Compromise,[],[],,CVE-2019-1915,Exploitation Technique,0
211,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-1915,Exploitation Technique,0
212,,T1566,Phishing,[],[],,CVE-2019-1915,Exploitation Technique,0
213,,T1204.002,Malicious File,[],[],,CVE-2019-1915,Exploitation Technique,0
214,,T1499.004,Application or System Exploitation,[],[],,CVE-2019-1746,Primary Impact,0
215,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-1746,Exploitation Technique,0
216,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-3397,Primary Impact,0
217,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-3397,Exploitation Technique,0
218,,T1059,Command and Scripting Interpreter,[],[],,CVE-2019-1812,Primary Impact,0
219,,T1548,Abuse Elevation Control Mechanism,[],[],,CVE-2019-1812,Secondary Impact,0
220,,T1078,Valid Accounts,[],[],,CVE-2019-1812,Exploitation Technique,0
221,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-3322,Primary Impact,0
222,,T1566,Phishing,[],[],,CVE-2020-3322,Exploitation Technique,0
223,,T1204.002,Malicious File,[],[],,CVE-2020-3322,Exploitation Technique,0
224,,T1574,Hijack Execution Flow,[],[],,CVE-2020-3198,Primary Impact,0
225,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-3198,Primary Impact,0
226,,T1189,Drive-by Compromise,[],[],,CVE-2020-3198,Exploitation Technique,0
227,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-3198,Exploitation Technique,0
228,,T1133,External Remote Services,[],[],,CVE-2020-3198,Exploitation Technique,0
229,,T1566,Phishing,[],[],,CVE-2020-3198,Exploitation Technique,0
230,,T1204.002,Malicious File,[],[],,CVE-2020-3198,Exploitation Technique,0
231,,T1091,Replication Through Removable Media,[],[],,CVE-2020-3198,Exploitation Technique,0
232,,T1574,Hijack Execution Flow,[],[],,CVE-2020-3309,Primary Impact,0
233,,T1565.001,Stored Data Manipulation,[],[],,CVE-2020-3309,Secondary Impact,0
234,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-3309,Exploitation Technique,0
235,,T1133,External Remote Services,[],[],,CVE-2020-3309,Exploitation Technique,0
236,,T1005,Data from Local System,[],[],,CVE-2020-3177,Primary Impact,0
237,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-3177,Exploitation Technique,0
238,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-3510,Primary Impact,0
239,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-3510,Exploitation Technique,0
240,,T1542.004,ROMMONkit,[],[],,CVE-2020-3513,Primary Impact,0
241,,T1078,Valid Accounts,[],[],,CVE-2020-3513,Exploitation Technique,0
242,,T1499.004,Application or System Exploitation,[],[],,CVE-2020-3409,Primary Impact,0
243,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-3409,Exploitation Technique,0
244,,T1059.007,JavaScript,[],[],,CVE-2020-3349,Primary Impact,0
245,,T1557,Man-in-the-Middle,[],[],,CVE-2020-3349,Secondary Impact,0
246,,T1204.001,Malicious Link,[],[],,CVE-2020-3349,Exploitation Technique,0
247,,T1499.004,Application or System Exploitation,[],[],,CVE-2018-15392,Primary Impact,0
248,,T1190,Exploit Public-Facing Application,[],[],,CVE-2018-15392,Exploitation Technique,0
249,,T1499,Endpoint Denial of Service,[],[],,CVE-2018-15462,Primary Impact,0
250,,T1190,Exploit Public-Facing Application,[],[],,CVE-2018-15462,Exploitation Technique,0
251,,T1499,Endpoint Denial of Service,[],[],,CVE-2019-1704,Primary Impact,0
252,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-1704,Exploitation Technique,0
253,,T1211,Exploitation for Defense Evasion,[],[],,CVE-2020-3244,Primary Impact,0
254,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-3244,Exploitation Technique,0
255,,T1005,Data from Local System,[],[],,CVE-2020-3240,Primary Impact,0
256,,T1505.003,Web Shell,[],[],,CVE-2020-3240,Primary Impact,0
257,,T1003.008,/etc/passwd and /etc/shadow,[],[],,CVE-2020-3240,Secondary Impact,0
258,,T1552.001,Credentials In Files,[],[],,CVE-2020-3240,Secondary Impact,0
259,,T1059,Command and Scripting Interpreter,[],[],,CVE-2020-3240,Secondary Impact,0
260,,T1133,External Remote Services,[],[],,CVE-2020-3240,Exploitation Technique,0
261,,T1059,Command and Scripting Interpreter,[],[],,CVE-2019-1790,Primary Impact,0
262,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2019-1790,Secondary Impact,0
263,,T1078,Valid Accounts,[],[],,CVE-2019-1790,Exploitation Technique,0
264,,T1078.001,Default Accounts,[],[],,CVE-2020-5364,Primary Impact,0
265,,T1005,Data from Local System,[],[],,CVE-2020-5364,Secondary Impact,0
266,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-3707,Primary Impact,0
267,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2019-3735,Primary Impact,0
268,,T1078,Valid Accounts,[],[],,CVE-2019-3735,Exploitation Technique,0
269,,T1059,Command and Scripting Interpreter,[],[],,CVE-2018-11048,Primary Impact,0
270,,T1005,Data from Local System,[],[],,CVE-2018-11048,Secondary Impact,0
271,,T1499.004,Application or System Exploitation,[],[],,CVE-2018-11048,Secondary Impact,0
272,,T1133,External Remote Services,[],[],,CVE-2018-11048,Exploitation Technique,0
273,,T1059.007,JavaScript,[],[],,CVE-2019-3754,Primary Impact,0
274,,T1557,Man-in-the-Middle,[],[],,CVE-2019-3754,Secondary Impact,0
275,,T1204.001,Malicious Link,[],[],,CVE-2019-3754,Exploitation Technique,0
276,,T1078.001,Default Accounts,[],[],,CVE-2020-5374,Primary Impact,0
277,,T1078.001,Default Accounts,[],[],,CVE-2018-15771,Primary Impact,0
278,,T1005,Data from Local System,[],[],,CVE-2018-15771,Secondary Impact,0
279,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2018-15782,Primary Impact,0
280,,T1566,Phishing,[],[],,CVE-2018-15782,Exploitation Technique,0
281,,T1204.002,Malicious File,[],[],,CVE-2018-15782,Exploitation Technique,0
282,,T1485,Data Destruction,[],[],,CVE-2019-3723,Primary Impact,0
283,,T1059,Command and Scripting Interpreter,[],[],,CVE-2019-3723,Secondary Impact,0
284,,T1574,Hijack Execution Flow,[],[],,CVE-2019-3723,Secondary Impact,0
285,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-3723,Exploitation Technique,0
286,,T1078,Valid Accounts,[],[],,CVE-2018-11045,Primary Impact,0
287,,T1110,Brute Force,[],[],,CVE-2018-11045,Exploitation Technique,0
288,,T1190,Exploit Public-Facing Application,[],[],,CVE-2020-5345,Primary Impact,0
289,,T1565.001,Stored Data Manipulation,[],[],,CVE-2020-5345,Exploitation Technique,0
290,,T1059.007,JavaScript,[],[],,CVE-2020-5336,Primary Impact,0
291,,T1557,Man-in-the-Middle,[],[],,CVE-2020-5336,Secondary Impact,0
292,,T1204.001,Malicious Link,[],[],,CVE-2020-5336,Exploitation Technique,0
293,,T1078,Valid Accounts,[],[],,CVE-2018-15795,Primary Impact,0
294,,T1110,Brute Force,[],[],,CVE-2018-15795,Exploitation Technique,0
295,,T1078.001,Default Accounts,[],[],,CVE-2020-5365,Primary Impact,0
296,,T1110,Brute Force,[],[],,CVE-2020-5365,Exploitation Technique,0
297,,T1548,Abuse Elevation Control Mechanism,[],[],,CVE-2019-3717,Primary Impact,0
298,,T1200,Hardware Additions,[],[],,CVE-2019-3717,Exploitation Technique,0
299,,T1005,Data from Local System,[],[],,CVE-2019-3732,Primary Impact,0
300,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-3732,Exploitation Technique,0
301,,T1005,Data from Local System,[],[],,CVE-2019-3731,Primary Impact,0
302,,T1190,Exploit Public-Facing Application,[],[],,CVE-2019-3731,Exploitation Technique,0
303,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2020-5326,Primary Impact,0
304,,T1542.001,System Firmware,[],[],,CVE-2020-5326,Secondary Impact,0
305,,T1059,Command and Scripting Interpreter,[],[],,CVE-2018-15776,Primary Impact,0
306,,T1190,Exploit Public-Facing Application,[],[],,CVE-2018-15776,Exploitation Technique,0
307,,T1563,Remote Service Session Hijacking,[],[],,CVE-2019-18573,Primary Impact,0
308,,T1059,Command and Scripting Interpreter,[],[],,CVE-2019-3727,Primary Impact,0
309,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2019-3727,Secondary Impact,0
310,,T1489,Service Stop,[],[],,CVE-2019-3728,Primary Impact,0
311,,T1563,Remote Service Session Hijacking,[],[],,CVE-2019-3790,Primary Impact,0
312,,T1078,Valid Accounts,[],[],,CVE-2019-3790,Exploitation Technique,0
313,,T1059,Command and Scripting Interpreter,[],[],,CVE-2019-3719,Primary Impact,0
314,,T1204.002,Malicious File,[],[],,CVE-2019-3719,Exploitation Technique,0
315,,T1059,Command and Scripting Interpreter,[],[],,CVE-2018-15764,Primary Impact,0
316,,T1190,Exploit Public-Facing Application,[],[],,CVE-2018-15764,Exploitation Technique,0
317,,T1496,Resource Hijacking,[],[],,CVE-2018-11084,Primary Impact,0
318,,T1059.007,JavaScript,[],[],,CVE-2020-5339,Primary Impact,0
319,,T1185,Man in the Browser,[],[],,CVE-2020-5339,Secondary Impact,0
320,,T1189,Drive-by Compromise,[],[],,CVE-2020-5339,Exploitation Technique,0
321,,T1557,Man-in-the-Middle,[],[],,CVE-2018-15784,Primary Impact,0
322,,T1005,Data from Local System,[],[],,CVE-2020-5386,Primary Impact,0
323,,T1059,Command and Scripting Interpreter,[],[],,CVE-2019-3704,Primary Impact,0
324,,T1068,Exploitation for Privilege Escalation,[],[],,CVE-2019-3704,Secondary Impact,0
325,,T1078,Valid Accounts,[],[],,CVE-2019-3704,Exploitation Technique,0
326,,T1005,Data from Local System,[],[],,CVE-2019-3799,Primary Impact,0
