,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,metadata_key
57,,T1021.006,Windows Remote Management,[],[],,Remote Access,mitigates,2
58,,T1037,Boot or Logon Initialization Scripts,[],[],,Remote Access,mitigates,2
59,,T1037.001,Logon Script (Windows),[],[],,Remote Access,mitigates,2
60,,T1040,Network Sniffing,[],[],,Remote Access,mitigates,2
61,,T1047,Windows Management Instrumentation,[],[],,Remote Access,mitigates,2
62,,T1070,Indicator Removal on Host,[],[],,Remote Access,mitigates,2
63,,T1070.001,Clear Windows Event Logs,[],[],,Remote Access,mitigates,2
64,,T1070.002,Clear Linux or Mac System Logs,[],[],,Remote Access,mitigates,2
65,,T1114,Email Collection,[],[],,Remote Access,mitigates,2
66,,T1114.001,Local Email Collection,[],[],,Remote Access,mitigates,2
67,,T1114.002,Remote Email Collection,[],[],,Remote Access,mitigates,2
68,,T1114.003,Email Forwarding Rule,[],[],,Remote Access,mitigates,2
69,,T1119,Automated Collection,[],[],,Remote Access,mitigates,2
70,,T1133,External Remote Services,[],[],,Remote Access,mitigates,2
71,,T1137,Office Application Startup,[],[],,Remote Access,mitigates,2
72,,T1137.002,Office Test,[],[],,Remote Access,mitigates,2
73,,T1213,Data from Information Repositories,[],[],,Remote Access,mitigates,2
74,,T1213.001,Confluence,[],[],,Remote Access,mitigates,2
75,,T1213.002,Sharepoint,[],[],,Remote Access,mitigates,2
76,,T1219,Remote Access Software,[],[],,Remote Access,mitigates,2
77,,T1530,Data from Cloud Storage Object,[],[],,Remote Access,mitigates,2
78,,T1537,Transfer Data to Cloud Account,[],[],,Remote Access,mitigates,2
79,,T1543,Create or Modify System Process,[],[],,Remote Access,mitigates,2
80,,T1543.003,Windows Service,[],[],,Remote Access,mitigates,2
81,,T1547.003,Time Providers,[],[],,Remote Access,mitigates,2
82,,T1547.004,Winlogon Helper DLL,[],[],,Remote Access,mitigates,2
83,,T1547.009,Shortcut Modification,[],[],,Remote Access,mitigates,2
84,,T1547.011,Plist Modification,[],[],,Remote Access,mitigates,2
85,,T1547.012,Print Processors,[],[],,Remote Access,mitigates,2
86,,T1547.013,XDG Autostart Entries,[],[],,Remote Access,mitigates,2
87,,T1550.001,Application Access Token,[],[],,Remote Access,mitigates,2
88,,T1552,Unsecured Credentials,[],[],,Remote Access,mitigates,2
89,,T1552.002,Credentials in Registry,[],[],,Remote Access,mitigates,2
90,,T1552.004,Private Keys,[],[],,Remote Access,mitigates,2
91,,T1552.007,Container API,[],[],,Remote Access,mitigates,2
92,,T1557,Man-in-the-Middle,[],[],,Remote Access,mitigates,2
93,,T1557.002,ARP Cache Poisoning,[],[],,Remote Access,mitigates,2
94,,T1558,Steal or Forge Kerberos Tickets,[],[],,Remote Access,mitigates,2
95,,T1558.002,Silver Ticket,[],[],,Remote Access,mitigates,2
96,,T1558.003,Kerberoasting,[],[],,Remote Access,mitigates,2
97,,T1558.004,AS-REP Roasting,[],[],,Remote Access,mitigates,2
98,,T1563,Remote Service Session Hijacking,[],[],,Remote Access,mitigates,2
99,,T1563.001,SSH Hijacking,[],[],,Remote Access,mitigates,2
100,,T1563.002,RDP Hijacking,[],[],,Remote Access,mitigates,2
101,,T1565,Data Manipulation,[],[],,Remote Access,mitigates,2
102,,T1565.001,Stored Data Manipulation,[],[],,Remote Access,mitigates,2
103,,T1565.002,Transmitted Data Manipulation,[],[],,Remote Access,mitigates,2
104,,T1602,Data from Configuration Repository,[],[],,Remote Access,mitigates,2
105,,T1602.001,SNMP (MIB Dump),[],[],,Remote Access,mitigates,2
106,,T1602.002,Network Device Configuration Dump,[],[],,Remote Access,mitigates,2
107,,T1609,Container Administration Command,[],[],,Remote Access,mitigates,2
108,,T1610,Deploy Container,[],[],,Remote Access,mitigates,2
109,,T1612,Build Image on Host,[],[],,Remote Access,mitigates,2
110,,T1613,Container and Resource Discovery,[],[],,Remote Access,mitigates,2
111,,T1011,Exfiltration Over Other Network Medium,[],[],,Wireless Access,mitigates,2
112,,T1011.001,Exfiltration Over Bluetooth,[],[],,Wireless Access,mitigates,2
113,,T1020.001,Traffic Duplication,[],[],,Wireless Access,mitigates,2
114,,T1040,Network Sniffing,[],[],,Wireless Access,mitigates,2
115,,T1070,Indicator Removal on Host,[],[],,Wireless Access,mitigates,2
116,,T1070.001,Clear Windows Event Logs,[],[],,Wireless Access,mitigates,2
117,,T1070.002,Clear Linux or Mac System Logs,[],[],,Wireless Access,mitigates,2
118,,T1119,Automated Collection,[],[],,Wireless Access,mitigates,2
119,,T1530,Data from Cloud Storage Object,[],[],,Wireless Access,mitigates,2
120,,T1552,Unsecured Credentials,[],[],,Wireless Access,mitigates,2
121,,T1552.004,Private Keys,[],[],,Wireless Access,mitigates,2
122,,T1557,Man-in-the-Middle,[],[],,Wireless Access,mitigates,2
123,,T1557.002,ARP Cache Poisoning,[],[],,Wireless Access,mitigates,2
124,,T1558,Steal or Forge Kerberos Tickets,[],[],,Wireless Access,mitigates,2
125,,T1558.002,Silver Ticket,[],[],,Wireless Access,mitigates,2
126,,T1558.003,Kerberoasting,[],[],,Wireless Access,mitigates,2
127,,T1558.004,AS-REP Roasting,[],[],,Wireless Access,mitigates,2
128,,T1565,Data Manipulation,[],[],,Wireless Access,mitigates,2
129,,T1565.001,Stored Data Manipulation,[],[],,Wireless Access,mitigates,2
130,,T1565.002,Transmitted Data Manipulation,[],[],,Wireless Access,mitigates,2
131,,T1602,Data from Configuration Repository,[],[],,Wireless Access,mitigates,2
132,,T1602.001,SNMP (MIB Dump),[],[],,Wireless Access,mitigates,2
133,,T1602.002,Network Device Configuration Dump,[],[],,Wireless Access,mitigates,2
134,,T1020.001,Traffic Duplication,[],[],,Access Control For Mobile Devices,mitigates,2
135,,T1040,Network Sniffing,[],[],,Access Control For Mobile Devices,mitigates,2
136,,T1070,Indicator Removal on Host,[],[],,Access Control For Mobile Devices,mitigates,2
137,,T1070.001,Clear Windows Event Logs,[],[],,Access Control For Mobile Devices,mitigates,2
138,,T1070.002,Clear Linux or Mac System Logs,[],[],,Access Control For Mobile Devices,mitigates,2
139,,T1114,Email Collection,[],[],,Access Control For Mobile Devices,mitigates,2
140,,T1114.001,Local Email Collection,[],[],,Access Control For Mobile Devices,mitigates,2
141,,T1114.002,Remote Email Collection,[],[],,Access Control For Mobile Devices,mitigates,2
142,,T1114.003,Email Forwarding Rule,[],[],,Access Control For Mobile Devices,mitigates,2
143,,T1119,Automated Collection,[],[],,Access Control For Mobile Devices,mitigates,2
144,,T1530,Data from Cloud Storage Object,[],[],,Access Control For Mobile Devices,mitigates,2
145,,T1550.001,Application Access Token,[],[],,Access Control For Mobile Devices,mitigates,2
146,,T1552,Unsecured Credentials,[],[],,Access Control For Mobile Devices,mitigates,2
147,,T1552.004,Private Keys,[],[],,Access Control For Mobile Devices,mitigates,2
148,,T1557,Man-in-the-Middle,[],[],,Access Control For Mobile Devices,mitigates,2
149,,T1557.002,ARP Cache Poisoning,[],[],,Access Control For Mobile Devices,mitigates,2
150,,T1558,Steal or Forge Kerberos Tickets,[],[],,Access Control For Mobile Devices,mitigates,2
151,,T1558.002,Silver Ticket,[],[],,Access Control For Mobile Devices,mitigates,2
152,,T1558.003,Kerberoasting,[],[],,Access Control For Mobile Devices,mitigates,2
153,,T1558.004,AS-REP Roasting,[],[],,Access Control For Mobile Devices,mitigates,2
154,,T1565,Data Manipulation,[],[],,Access Control For Mobile Devices,mitigates,2
155,,T1565.001,Stored Data Manipulation,[],[],,Access Control For Mobile Devices,mitigates,2
156,,T1565.002,Transmitted Data Manipulation,[],[],,Access Control For Mobile Devices,mitigates,2
157,,T1602,Data from Configuration Repository,[],[],,Access Control For Mobile Devices,mitigates,2
158,,T1602.001,SNMP (MIB Dump),[],[],,Access Control For Mobile Devices,mitigates,2
159,,T1602.002,Network Device Configuration Dump,[],[],,Access Control For Mobile Devices,mitigates,2
160,,T1003,OS Credential Dumping,[],[],,Account Management,mitigates,2
161,,T1003.001,LSASS Memory,[],[],,Account Management,mitigates,2
162,,T1003.002,Security Account Manager,[],[],,Account Management,mitigates,2
163,,T1003.003,NTDS,[],[],,Account Management,mitigates,2
164,,T1003.004,LSA Secrets,[],[],,Account Management,mitigates,2
165,,T1003.005,Cached Domain Credentials,[],[],,Account Management,mitigates,2
166,,T1003.006,DCSync,[],[],,Account Management,mitigates,2
167,,T1003.007,Proc Filesystem,[],[],,Account Management,mitigates,2
168,,T1003.008,/etc/passwd and /etc/shadow,[],[],,Account Management,mitigates,2
169,,T1021,Remote Services,[],[],,Account Management,mitigates,2
170,,T1021.001,Remote Desktop Protocol,[],[],,Account Management,mitigates,2
171,,T1021.002,SMB/Windows Admin Shares,[],[],,Account Management,mitigates,2
172,,T1021.003,Distributed Component Object Model,[],[],,Account Management,mitigates,2
173,,T1021.004,SSH,[],[],,Account Management,mitigates,2
174,,T1021.005,VNC,[],[],,Account Management,mitigates,2
175,,T1021.006,Windows Remote Management,[],[],,Account Management,mitigates,2
176,,T1036,Masquerading,[],[],,Account Management,mitigates,2
177,,T1036.003,Rename System Utilities,[],[],,Account Management,mitigates,2
178,,T1036.005,Match Legitimate Name or Location,[],[],,Account Management,mitigates,2
179,,T1047,Windows Management Instrumentation,[],[],,Account Management,mitigates,2
180,,T1053,Scheduled Task/Job,[],[],,Account Management,mitigates,2
181,,T1053.001,At (Linux),[],[],,Account Management,mitigates,2
182,,T1053.002,At (Windows),[],[],,Account Management,mitigates,2
183,,T1053.003,Cron,[],[],,Account Management,mitigates,2
184,,T1053.004,Launchd,[],[],,Account Management,mitigates,2
185,,T1053.005,Scheduled Task,[],[],,Account Management,mitigates,2
186,,T1053.006,Systemd Timers,[],[],,Account Management,mitigates,2
187,,T1053.007,Container Orchestration Job,[],[],,Account Management,mitigates,2
188,,T1055,Process Injection,[],[],,Account Management,mitigates,2
189,,T1055.008,Ptrace System Calls,[],[],,Account Management,mitigates,2
190,,T1056.003,Web Portal Capture,[],[],,Account Management,mitigates,2
191,,T1059,Command and Scripting Interpreter,[],[],,Account Management,mitigates,2
192,,T1059.001,PowerShell,[],[],,Account Management,mitigates,2
193,,T1059.008,Network Device CLI,[],[],,Account Management,mitigates,2
194,,T1068,Exploitation for Privilege Escalation,[],[],,Account Management,mitigates,2
195,,T1070,Indicator Removal on Host,[],[],,Account Management,mitigates,2
196,,T1070.001,Clear Windows Event Logs,[],[],,Account Management,mitigates,2
197,,T1070.002,Clear Linux or Mac System Logs,[],[],,Account Management,mitigates,2
198,,T1070.003,Clear Command History,[],[],,Account Management,mitigates,2
199,,T1072,Software Deployment Tools,[],[],,Account Management,mitigates,2
200,,T1078,Valid Accounts,[],[],,Account Management,mitigates,2
201,,T1078.001,Default Accounts,[],[],,Account Management,mitigates,2
202,,T1078.002,Domain Accounts,[],[],,Account Management,mitigates,2
203,,T1078.003,Local Accounts,[],[],,Account Management,mitigates,2
204,,T1078.004,Cloud Accounts,[],[],,Account Management,mitigates,2
205,,T1087.004,Cloud Account,[],[],,Account Management,mitigates,2
206,,T1098,Account Manipulation,[],[],,Account Management,mitigates,2
207,,T1098.001,Additional Cloud Credentials,[],[],,Account Management,mitigates,2
208,,T1098.002,Exchange Email Delegate Permissions,[],[],,Account Management,mitigates,2
209,,T1098.003,Add Office 365 Global Administrator Role,[],[],,Account Management,mitigates,2
210,,T1110,Brute Force,[],[],,Account Management,mitigates,2
211,,T1110.001,Password Guessing,[],[],,Account Management,mitigates,2
212,,T1110.002,Password Cracking,[],[],,Account Management,mitigates,2
213,,T1110.003,Password Spraying,[],[],,Account Management,mitigates,2
214,,T1110.004,Credential Stuffing,[],[],,Account Management,mitigates,2
215,,T1134,Access Token Manipulation,[],[],,Account Management,mitigates,2
216,,T1134.001,Token Impersonation/Theft,[],[],,Account Management,mitigates,2
217,,T1134.002,Create Process with Token,[],[],,Account Management,mitigates,2
218,,T1134.003,Make and Impersonate Token,[],[],,Account Management,mitigates,2
219,,T1136,Create Account,[],[],,Account Management,mitigates,2
220,,T1136.001,Local Account,[],[],,Account Management,mitigates,2
221,,T1136.002,Domain Account,[],[],,Account Management,mitigates,2
222,,T1136.003,Cloud Account,[],[],,Account Management,mitigates,2
223,,T1185,Man in the Browser,[],[],,Account Management,mitigates,2
224,,T1190,Exploit Public-Facing Application,[],[],,Account Management,mitigates,2
225,,T1197,BITS Jobs,[],[],,Account Management,mitigates,2
226,,T1210,Exploitation of Remote Services,[],[],,Account Management,mitigates,2
227,,T1212,Exploitation for Credential Access,[],[],,Account Management,mitigates,2
228,,T1213,Data from Information Repositories,[],[],,Account Management,mitigates,2
229,,T1213.001,Confluence,[],[],,Account Management,mitigates,2
230,,T1213.002,Sharepoint,[],[],,Account Management,mitigates,2
231,,T1218,Signed Binary Proxy Execution,[],[],,Account Management,mitigates,2
232,,T1218.007,Msiexec,[],[],,Account Management,mitigates,2
233,,T1222,File and Directory Permissions Modification,[],[],,Account Management,mitigates,2
234,,T1222.001,Windows File and Directory Permissions Modification,[],[],,Account Management,mitigates,2
235,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],[],,Account Management,mitigates,2
236,,T1484,Domain Policy Modification,[],[],,Account Management,mitigates,2
237,,T1489,Service Stop,[],[],,Account Management,mitigates,2
238,,T1495,Firmware Corruption,[],[],,Account Management,mitigates,2
239,,T1505,Server Software Component,[],[],,Account Management,mitigates,2
240,,T1505.001,SQL Stored Procedures,[],[],,Account Management,mitigates,2
241,,T1505.002,Transport Agent,[],[],,Account Management,mitigates,2
242,,T1525,Implant Internal Image,[],[],,Account Management,mitigates,2
243,,T1528,Steal Application Access Token,[],[],,Account Management,mitigates,2
244,,T1530,Data from Cloud Storage Object,[],[],,Account Management,mitigates,2
245,,T1537,Transfer Data to Cloud Account,[],[],,Account Management,mitigates,2
246,,T1538,Cloud Service Dashboard,[],[],,Account Management,mitigates,2
247,,T1542,Pre-OS Boot,[],[],,Account Management,mitigates,2
248,,T1542.001,System Firmware,[],[],,Account Management,mitigates,2
249,,T1542.003,Bootkit,[],[],,Account Management,mitigates,2
250,,T1542.005,TFTP Boot,[],[],,Account Management,mitigates,2
251,,T1543,Create or Modify System Process,[],[],,Account Management,mitigates,2
252,,T1543.001,Launch Agent,[],[],,Account Management,mitigates,2
253,,T1543.002,Systemd Service,[],[],,Account Management,mitigates,2
254,,T1543.003,Windows Service,[],[],,Account Management,mitigates,2
255,,T1543.004,Launch Daemon,[],[],,Account Management,mitigates,2
256,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,Account Management,mitigates,2
257,,T1547.004,Winlogon Helper DLL,[],[],,Account Management,mitigates,2
258,,T1547.006,Kernel Modules and Extensions,[],[],,Account Management,mitigates,2
259,,T1547.009,Shortcut Modification,[],[],,Account Management,mitigates,2
260,,T1547.012,Print Processors,[],[],,Account Management,mitigates,2
261,,T1547.013,XDG Autostart Entries,[],[],,Account Management,mitigates,2
262,,T1548,Abuse Elevation Control Mechanism,[],[],,Account Management,mitigates,2
263,,T1548.002,Bypass User Account Control,[],[],,Account Management,mitigates,2
264,,T1548.003,Sudo and Sudo Caching,[],[],,Account Management,mitigates,2
265,,T1550,Use Alternate Authentication Material,[],[],,Account Management,mitigates,2
266,,T1550.002,Pass the Hash,[],[],,Account Management,mitigates,2
267,,T1550.003,Pass the Ticket,[],[],,Account Management,mitigates,2
268,,T1552,Unsecured Credentials,[],[],,Account Management,mitigates,2
269,,T1552.001,Credentials In Files,[],[],,Account Management,mitigates,2
270,,T1552.002,Credentials in Registry,[],[],,Account Management,mitigates,2
271,,T1552.004,Private Keys,[],[],,Account Management,mitigates,2
272,,T1552.006,Group Policy Preferences,[],[],,Account Management,mitigates,2
273,,T1552.007,Container API,[],[],,Account Management,mitigates,2
274,,T1553,Subvert Trust Controls,[],[],,Account Management,mitigates,2
275,,T1553.006,Code Signing Policy Modification,[],[],,Account Management,mitigates,2
276,,T1556,Modify Authentication Process,[],[],,Account Management,mitigates,2
277,,T1556.001,Domain Controller Authentication,[],[],,Account Management,mitigates,2
278,,T1556.003,Pluggable Authentication Modules,[],[],,Account Management,mitigates,2
279,,T1556.004,Network Device Authentication,[],[],,Account Management,mitigates,2
280,,T1558,Steal or Forge Kerberos Tickets,[],[],,Account Management,mitigates,2
281,,T1558.001,Golden Ticket,[],[],,Account Management,mitigates,2
282,,T1558.002,Silver Ticket,[],[],,Account Management,mitigates,2
283,,T1558.003,Kerberoasting,[],[],,Account Management,mitigates,2
284,,T1558.004,AS-REP Roasting,[],[],,Account Management,mitigates,2
285,,T1559,Inter-Process Communication,[],[],,Account Management,mitigates,2
286,,T1559.001,Component Object Model,[],[],,Account Management,mitigates,2
287,,T1562,Impair Defenses,[],[],,Account Management,mitigates,2
288,,T1562.001,Disable or Modify Tools,[],[],,Account Management,mitigates,2
289,,T1562.002,Disable Windows Event Logging,[],[],,Account Management,mitigates,2
290,,T1562.004,Disable or Modify System Firewall,[],[],,Account Management,mitigates,2
291,,T1562.006,Indicator Blocking,[],[],,Account Management,mitigates,2
292,,T1562.007,Disable or Modify Cloud Firewall,[],[],,Account Management,mitigates,2
293,,T1562.008,Disable Cloud Logs,[],[],,Account Management,mitigates,2
294,,T1563,Remote Service Session Hijacking,[],[],,Account Management,mitigates,2
295,,T1563.001,SSH Hijacking,[],[],,Account Management,mitigates,2
296,,T1563.002,RDP Hijacking,[],[],,Account Management,mitigates,2
297,,T1569,System Services,[],[],,Account Management,mitigates,2
298,,T1569.001,Launchctl,[],[],,Account Management,mitigates,2
299,,T1569.002,Service Execution,[],[],,Account Management,mitigates,2
300,,T1574,Hijack Execution Flow,[],[],,Account Management,mitigates,2
301,,T1574.004,Dylib Hijacking,[],[],,Account Management,mitigates,2
302,,T1574.005,Executable Installer File Permissions Weakness,[],[],,Account Management,mitigates,2
303,,T1574.007,Path Interception by PATH Environment Variable,[],[],,Account Management,mitigates,2
304,,T1574.008,Path Interception by Search Order Hijacking,[],[],,Account Management,mitigates,2
305,,T1574.009,Path Interception by Unquoted Path,[],[],,Account Management,mitigates,2
306,,T1574.010,Services File Permissions Weakness,[],[],,Account Management,mitigates,2
307,,T1574.012,COR_PROFILER,[],[],,Account Management,mitigates,2
308,,T1578,Modify Cloud Compute Infrastructure,[],[],,Account Management,mitigates,2
309,,T1578.001,Create Snapshot,[],[],,Account Management,mitigates,2
310,,T1578.002,Create Cloud Instance,[],[],,Account Management,mitigates,2
311,,T1578.003,Delete Cloud Instance,[],[],,Account Management,mitigates,2
312,,T1580,Cloud Infrastructure Discovery,[],[],,Account Management,mitigates,2
313,,T1599,Network Boundary Bridging,[],[],,Account Management,mitigates,2
314,,T1599.001,Network Address Translation Traversal,[],[],,Account Management,mitigates,2
315,,T1601,Modify System Image,[],[],,Account Management,mitigates,2
316,,T1601.001,Patch System Image,[],[],,Account Management,mitigates,2
317,,T1601.002,Downgrade System Image,[],[],,Account Management,mitigates,2
318,,T1609,Container Administration Command,[],[],,Account Management,mitigates,2
319,,T1610,Deploy Container,[],[],,Account Management,mitigates,2
320,,T1611,Escape to Host,[],[],,Account Management,mitigates,2
321,,T1612,Build Image on Host,[],[],,Account Management,mitigates,2
322,,T1613,Container and Resource Discovery,[],[],,Account Management,mitigates,2
323,,T1020.001,Traffic Duplication,[],[],,Use Of External Information Systems,mitigates,2
324,,T1021,Remote Services,[],[],,Use Of External Information Systems,mitigates,2
325,,T1021.001,Remote Desktop Protocol,[],[],,Use Of External Information Systems,mitigates,2
326,,T1021.004,SSH,[],[],,Use Of External Information Systems,mitigates,2
327,,T1053,Scheduled Task/Job,[],[],,Use Of External Information Systems,mitigates,2
328,,T1053.002,At (Windows),[],[],,Use Of External Information Systems,mitigates,2
329,,T1053.005,Scheduled Task,[],[],,Use Of External Information Systems,mitigates,2
330,,T1072,Software Deployment Tools,[],[],,Use Of External Information Systems,mitigates,2
331,,T1078.002,Domain Accounts,[],[],,Use Of External Information Systems,mitigates,2
332,,T1078.004,Cloud Accounts,[],[],,Use Of External Information Systems,mitigates,2
333,,T1098.001,Additional Cloud Credentials,[],[],,Use Of External Information Systems,mitigates,2
334,,T1098.002,Exchange Email Delegate Permissions,[],[],,Use Of External Information Systems,mitigates,2
335,,T1098.003,Add Office 365 Global Administrator Role,[],[],,Use Of External Information Systems,mitigates,2
336,,T1110,Brute Force,[],[],,Use Of External Information Systems,mitigates,2
337,,T1110.001,Password Guessing,[],[],,Use Of External Information Systems,mitigates,2
338,,T1110.002,Password Cracking,[],[],,Use Of External Information Systems,mitigates,2
339,,T1110.003,Password Spraying,[],[],,Use Of External Information Systems,mitigates,2
340,,T1110.004,Credential Stuffing,[],[],,Use Of External Information Systems,mitigates,2
341,,T1114,Email Collection,[],[],,Use Of External Information Systems,mitigates,2
342,,T1114.001,Local Email Collection,[],[],,Use Of External Information Systems,mitigates,2
343,,T1114.002,Remote Email Collection,[],[],,Use Of External Information Systems,mitigates,2
344,,T1114.003,Email Forwarding Rule,[],[],,Use Of External Information Systems,mitigates,2
345,,T1119,Automated Collection,[],[],,Use Of External Information Systems,mitigates,2
346,,T1133,External Remote Services,[],[],,Use Of External Information Systems,mitigates,2
347,,T1134.005,SID-History Injection,[],[],,Use Of External Information Systems,mitigates,2
348,,T1136,Create Account,[],[],,Use Of External Information Systems,mitigates,2
349,,T1136.001,Local Account,[],[],,Use Of External Information Systems,mitigates,2
350,,T1136.002,Domain Account,[],[],,Use Of External Information Systems,mitigates,2
351,,T1136.003,Cloud Account,[],[],,Use Of External Information Systems,mitigates,2
352,,T1200,Hardware Additions,[],[],,Use Of External Information Systems,mitigates,2
353,,T1530,Data from Cloud Storage Object,[],[],,Use Of External Information Systems,mitigates,2
354,,T1537,Transfer Data to Cloud Account,[],[],,Use Of External Information Systems,mitigates,2
355,,T1539,Steal Web Session Cookie,[],[],,Use Of External Information Systems,mitigates,2
356,,T1550.001,Application Access Token,[],[],,Use Of External Information Systems,mitigates,2
357,,T1552,Unsecured Credentials,[],[],,Use Of External Information Systems,mitigates,2
358,,T1552.004,Private Keys,[],[],,Use Of External Information Systems,mitigates,2
359,,T1552.005,Cloud Instance Metadata API,[],[],,Use Of External Information Systems,mitigates,2
360,,T1556,Modify Authentication Process,[],[],,Use Of External Information Systems,mitigates,2
361,,T1556.001,Domain Controller Authentication,[],[],,Use Of External Information Systems,mitigates,2
362,,T1556.003,Pluggable Authentication Modules,[],[],,Use Of External Information Systems,mitigates,2
363,,T1556.004,Network Device Authentication,[],[],,Use Of External Information Systems,mitigates,2
364,,T1557,Man-in-the-Middle,[],[],,Use Of External Information Systems,mitigates,2
365,,T1557.002,ARP Cache Poisoning,[],[],,Use Of External Information Systems,mitigates,2
366,,T1565,Data Manipulation,[],[],,Use Of External Information Systems,mitigates,2
367,,T1565.001,Stored Data Manipulation,[],[],,Use Of External Information Systems,mitigates,2
368,,T1565.002,Transmitted Data Manipulation,[],[],,Use Of External Information Systems,mitigates,2
369,,T1567,Exfiltration Over Web Service,[],[],,Use Of External Information Systems,mitigates,2
370,,T1567.001,Exfiltration to Code Repository,[],[],,Use Of External Information Systems,mitigates,2
371,,T1567.002,Exfiltration to Cloud Storage,[],[],,Use Of External Information Systems,mitigates,2
372,,T1602,Data from Configuration Repository,[],[],,Use Of External Information Systems,mitigates,2
373,,T1602.001,SNMP (MIB Dump),[],[],,Use Of External Information Systems,mitigates,2
374,,T1602.002,Network Device Configuration Dump,[],[],,Use Of External Information Systems,mitigates,2
