,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,metadata_key
31,,T1213,Data from Information Repositories,[],[],,Security Attributes,mitigates,0
32,,T1213.001,Confluence,[],[],,Security Attributes,mitigates,0
33,,T1213.002,Sharepoint,[],[],,Security Attributes,mitigates,0
34,,T1222,File and Directory Permissions Modification,[],[],,Security Attributes,mitigates,0
35,,T1222.001,Windows File and Directory Permissions Modification,[],[],,Security Attributes,mitigates,0
36,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],[],,Security Attributes,mitigates,0
37,,T1505,Server Software Component,[],[],,Security Attributes,mitigates,0
38,,T1505.002,Transport Agent,[],[],,Security Attributes,mitigates,0
39,,T1530,Data from Cloud Storage Object,[],[],,Security Attributes,mitigates,0
40,,T1537,Transfer Data to Cloud Account,[],[],,Security Attributes,mitigates,0
41,,T1547.007,Re-opened Applications,[],[],,Security Attributes,mitigates,0
42,,T1547.011,Plist Modification,[],[],,Security Attributes,mitigates,0
43,,T1548,Abuse Elevation Control Mechanism,[],[],,Security Attributes,mitigates,0
44,,T1548.003,Sudo and Sudo Caching,[],[],,Security Attributes,mitigates,0
45,,T1550.001,Application Access Token,[],[],,Security Attributes,mitigates,0
46,,T1552,Unsecured Credentials,[],[],,Security Attributes,mitigates,0
47,,T1552.004,Private Keys,[],[],,Security Attributes,mitigates,0
48,,T1552.005,Cloud Instance Metadata API,[],[],,Security Attributes,mitigates,0
49,,T1557,Adversary-in-the-Middle,[],[],,Security Attributes,mitigates,0
50,,T1557.002,ARP Cache Poisoning,[],[],,Security Attributes,mitigates,0
51,,T1558,Steal or Forge Kerberos Tickets,[],[],,Security Attributes,mitigates,0
52,,T1558.002,Silver Ticket,[],[],,Security Attributes,mitigates,0
53,,T1558.003,Kerberoasting,[],[],,Security Attributes,mitigates,0
54,,T1558.004,AS-REP Roasting,[],[],,Security Attributes,mitigates,0
55,,T1564.004,NTFS File Attributes,[],[],,Security Attributes,mitigates,0
56,,T1565,Data Manipulation,[],[],,Security Attributes,mitigates,0
57,,T1565.001,Stored Data Manipulation,[],[],,Security Attributes,mitigates,0
58,,T1565.002,Transmitted Data Manipulation,[],[],,Security Attributes,mitigates,0
59,,T1567,Exfiltration Over Web Service,[],[],,Security Attributes,mitigates,0
60,,T1602,Data from Configuration Repository,[],[],,Security Attributes,mitigates,0
61,,T1602.001,SNMP (MIB Dump),[],[],,Security Attributes,mitigates,0
62,,T1602.002,Network Device Configuration Dump,[],[],,Security Attributes,mitigates,0
63,,T1020.001,Traffic Duplication,[],[],,Remote Access,mitigates,0
64,,T1021,Remote Services,[],[],,Remote Access,mitigates,0
65,,T1021.001,Remote Desktop Protocol,[],[],,Remote Access,mitigates,0
66,,T1021.002,SMB/Windows Admin Shares,[],[],,Remote Access,mitigates,0
67,,T1021.003,Distributed Component Object Model,[],[],,Remote Access,mitigates,0
68,,T1021.004,SSH,[],[],,Remote Access,mitigates,0
69,,T1021.005,VNC,[],[],,Remote Access,mitigates,0
70,,T1021.006,Windows Remote Management,[],[],,Remote Access,mitigates,0
71,,T1037,Boot or Logon Initialization Scripts,[],[],,Remote Access,mitigates,0
72,,T1037.001,Logon Script (Windows),[],[],,Remote Access,mitigates,0
73,,T1040,Network Sniffing,[],[],,Remote Access,mitigates,0
74,,T1047,Windows Management Instrumentation,[],[],,Remote Access,mitigates,0
75,,T1059,Command and Scripting Interpreter,[],[],,Remote Access,mitigates,0
76,,T1059.001,PowerShell,[],[],,Remote Access,mitigates,0
77,,T1059.002,AppleScript,[],[],,Remote Access,mitigates,0
78,,T1059.003,Windows Command Shell,[],[],,Remote Access,mitigates,0
79,,T1059.004,Unix Shell,[],[],,Remote Access,mitigates,0
80,,T1059.005,Visual Basic,[],[],,Remote Access,mitigates,0
81,,T1059.006,Python,[],[],,Remote Access,mitigates,0
82,,T1059.007,JavaScript,[],[],,Remote Access,mitigates,0
83,,T1059.008,Network Device CLI,[],[],,Remote Access,mitigates,0
84,,T1070,Indicator Removal on Host,[],[],,Remote Access,mitigates,0
85,,T1070.001,Clear Windows Event Logs,[],[],,Remote Access,mitigates,0
86,,T1070.002,Clear Linux or Mac System Logs,[],[],,Remote Access,mitigates,0
87,,T1114,Email Collection,[],[],,Remote Access,mitigates,0
88,,T1114.001,Local Email Collection,[],[],,Remote Access,mitigates,0
89,,T1114.002,Remote Email Collection,[],[],,Remote Access,mitigates,0
90,,T1114.003,Email Forwarding Rule,[],[],,Remote Access,mitigates,0
91,,T1119,Automated Collection,[],[],,Remote Access,mitigates,0
92,,T1133,External Remote Services,[],[],,Remote Access,mitigates,0
93,,T1137,Office Application Startup,[],[],,Remote Access,mitigates,0
94,,T1137.002,Office Test,[],[],,Remote Access,mitigates,0
95,,T1213,Data from Information Repositories,[],[],,Remote Access,mitigates,0
96,,T1213.001,Confluence,[],[],,Remote Access,mitigates,0
97,,T1213.002,Sharepoint,[],[],,Remote Access,mitigates,0
98,,T1219,Remote Access Software,[],[],,Remote Access,mitigates,0
99,,T1505.004,IIS Components,[],[],,Remote Access,mitigates,0
100,,T1530,Data from Cloud Storage Object,[],[],,Remote Access,mitigates,0
101,,T1537,Transfer Data to Cloud Account,[],[],,Remote Access,mitigates,0
102,,T1543,Create or Modify System Process,[],[],,Remote Access,mitigates,0
103,,T1543.003,Windows Service,[],[],,Remote Access,mitigates,0
104,,T1543.004,Launch Daemon,[],[],,Remote Access,mitigates,0
105,,T1547.003,Time Providers,[],[],,Remote Access,mitigates,0
106,,T1547.004,Winlogon Helper DLL,[],[],,Remote Access,mitigates,0
107,,T1547.009,Shortcut Modification,[],[],,Remote Access,mitigates,0
108,,T1547.011,Plist Modification,[],[],,Remote Access,mitigates,0
109,,T1547.012,Print Processors,[],[],,Remote Access,mitigates,0
110,,T1547.013,XDG Autostart Entries,[],[],,Remote Access,mitigates,0
111,,T1550.001,Application Access Token,[],[],,Remote Access,mitigates,0
112,,T1552,Unsecured Credentials,[],[],,Remote Access,mitigates,0
113,,T1552.002,Credentials in Registry,[],[],,Remote Access,mitigates,0
114,,T1552.004,Private Keys,[],[],,Remote Access,mitigates,0
115,,T1552.007,Container API,[],[],,Remote Access,mitigates,0
116,,T1557,Adversary-in-the-Middle,[],[],,Remote Access,mitigates,0
117,,T1557.002,ARP Cache Poisoning,[],[],,Remote Access,mitigates,0
118,,T1558,Steal or Forge Kerberos Tickets,[],[],,Remote Access,mitigates,0
119,,T1558.002,Silver Ticket,[],[],,Remote Access,mitigates,0
120,,T1558.003,Kerberoasting,[],[],,Remote Access,mitigates,0
121,,T1558.004,AS-REP Roasting,[],[],,Remote Access,mitigates,0
122,,T1563,Remote Service Session Hijacking,[],[],,Remote Access,mitigates,0
123,,T1563.001,SSH Hijacking,[],[],,Remote Access,mitigates,0
124,,T1563.002,RDP Hijacking,[],[],,Remote Access,mitigates,0
125,,T1565,Data Manipulation,[],[],,Remote Access,mitigates,0
126,,T1565.001,Stored Data Manipulation,[],[],,Remote Access,mitigates,0
127,,T1565.002,Transmitted Data Manipulation,[],[],,Remote Access,mitigates,0
128,,T1602,Data from Configuration Repository,[],[],,Remote Access,mitigates,0
129,,T1602.001,SNMP (MIB Dump),[],[],,Remote Access,mitigates,0
130,,T1602.002,Network Device Configuration Dump,[],[],,Remote Access,mitigates,0
131,,T1609,Container Administration Command,[],[],,Remote Access,mitigates,0
132,,T1610,Deploy Container,[],[],,Remote Access,mitigates,0
133,,T1612,Build Image on Host,[],[],,Remote Access,mitigates,0
134,,T1613,Container and Resource Discovery,[],[],,Remote Access,mitigates,0
135,,T1619,Cloud Storage Object Discovery,[],[],,Remote Access,mitigates,0
136,,T1011,Exfiltration Over Other Network Medium,[],[],,Wireless Access,mitigates,0
137,,T1011.001,Exfiltration Over Bluetooth,[],[],,Wireless Access,mitigates,0
138,,T1020.001,Traffic Duplication,[],[],,Wireless Access,mitigates,0
139,,T1040,Network Sniffing,[],[],,Wireless Access,mitigates,0
140,,T1070,Indicator Removal on Host,[],[],,Wireless Access,mitigates,0
141,,T1070.001,Clear Windows Event Logs,[],[],,Wireless Access,mitigates,0
142,,T1070.002,Clear Linux or Mac System Logs,[],[],,Wireless Access,mitigates,0
143,,T1119,Automated Collection,[],[],,Wireless Access,mitigates,0
144,,T1530,Data from Cloud Storage Object,[],[],,Wireless Access,mitigates,0
145,,T1552,Unsecured Credentials,[],[],,Wireless Access,mitigates,0
146,,T1552.004,Private Keys,[],[],,Wireless Access,mitigates,0
147,,T1557,Adversary-in-the-Middle,[],[],,Wireless Access,mitigates,0
148,,T1557.002,ARP Cache Poisoning,[],[],,Wireless Access,mitigates,0
149,,T1558,Steal or Forge Kerberos Tickets,[],[],,Wireless Access,mitigates,0
150,,T1558.002,Silver Ticket,[],[],,Wireless Access,mitigates,0
151,,T1558.003,Kerberoasting,[],[],,Wireless Access,mitigates,0
152,,T1558.004,AS-REP Roasting,[],[],,Wireless Access,mitigates,0
153,,T1565,Data Manipulation,[],[],,Wireless Access,mitigates,0
154,,T1565.001,Stored Data Manipulation,[],[],,Wireless Access,mitigates,0
155,,T1565.002,Transmitted Data Manipulation,[],[],,Wireless Access,mitigates,0
156,,T1602,Data from Configuration Repository,[],[],,Wireless Access,mitigates,0
157,,T1602.001,SNMP (MIB Dump),[],[],,Wireless Access,mitigates,0
158,,T1602.002,Network Device Configuration Dump,[],[],,Wireless Access,mitigates,0
159,,T1020.001,Traffic Duplication,[],[],,Access Control For Mobile Devices,mitigates,0
160,,T1040,Network Sniffing,[],[],,Access Control For Mobile Devices,mitigates,0
161,,T1070,Indicator Removal on Host,[],[],,Access Control For Mobile Devices,mitigates,0
162,,T1070.001,Clear Windows Event Logs,[],[],,Access Control For Mobile Devices,mitigates,0
163,,T1070.002,Clear Linux or Mac System Logs,[],[],,Access Control For Mobile Devices,mitigates,0
164,,T1114,Email Collection,[],[],,Access Control For Mobile Devices,mitigates,0
165,,T1114.001,Local Email Collection,[],[],,Access Control For Mobile Devices,mitigates,0
166,,T1114.002,Remote Email Collection,[],[],,Access Control For Mobile Devices,mitigates,0
167,,T1114.003,Email Forwarding Rule,[],[],,Access Control For Mobile Devices,mitigates,0
168,,T1119,Automated Collection,[],[],,Access Control For Mobile Devices,mitigates,0
169,,T1530,Data from Cloud Storage Object,[],[],,Access Control For Mobile Devices,mitigates,0
170,,T1550.001,Application Access Token,[],[],,Access Control For Mobile Devices,mitigates,0
171,,T1552,Unsecured Credentials,[],[],,Access Control For Mobile Devices,mitigates,0
172,,T1552.004,Private Keys,[],[],,Access Control For Mobile Devices,mitigates,0
173,,T1557,Adversary-in-the-Middle,[],[],,Access Control For Mobile Devices,mitigates,0
174,,T1557.002,ARP Cache Poisoning,[],[],,Access Control For Mobile Devices,mitigates,0
175,,T1558,Steal or Forge Kerberos Tickets,[],[],,Access Control For Mobile Devices,mitigates,0
176,,T1558.002,Silver Ticket,[],[],,Access Control For Mobile Devices,mitigates,0
177,,T1558.003,Kerberoasting,[],[],,Access Control For Mobile Devices,mitigates,0
178,,T1558.004,AS-REP Roasting,[],[],,Access Control For Mobile Devices,mitigates,0
179,,T1565,Data Manipulation,[],[],,Access Control For Mobile Devices,mitigates,0
180,,T1565.001,Stored Data Manipulation,[],[],,Access Control For Mobile Devices,mitigates,0
181,,T1565.002,Transmitted Data Manipulation,[],[],,Access Control For Mobile Devices,mitigates,0
182,,T1602,Data from Configuration Repository,[],[],,Access Control For Mobile Devices,mitigates,0
183,,T1602.001,SNMP (MIB Dump),[],[],,Access Control For Mobile Devices,mitigates,0
184,,T1602.002,Network Device Configuration Dump,[],[],,Access Control For Mobile Devices,mitigates,0
185,,T1003,OS Credential Dumping,[],[],,Account Management,mitigates,0
186,,T1003.001,LSASS Memory,[],[],,Account Management,mitigates,0
187,,T1003.002,Security Account Manager,[],[],,Account Management,mitigates,0
188,,T1003.003,NTDS,[],[],,Account Management,mitigates,0
189,,T1003.004,LSA Secrets,[],[],,Account Management,mitigates,0
190,,T1003.005,Cached Domain Credentials,[],[],,Account Management,mitigates,0
191,,T1003.006,DCSync,[],[],,Account Management,mitigates,0
192,,T1003.007,Proc Filesystem,[],[],,Account Management,mitigates,0
193,,T1003.008,/etc/passwd and /etc/shadow,[],[],,Account Management,mitigates,0
194,,T1005,Data from Local System,[],[],,Account Management,mitigates,0
195,,T1021,Remote Services,[],[],,Account Management,mitigates,0
196,,T1021.001,Remote Desktop Protocol,[],[],,Account Management,mitigates,0
197,,T1021.002,SMB/Windows Admin Shares,[],[],,Account Management,mitigates,0
198,,T1021.003,Distributed Component Object Model,[],[],,Account Management,mitigates,0
199,,T1021.004,SSH,[],[],,Account Management,mitigates,0
200,,T1021.005,VNC,[],[],,Account Management,mitigates,0
201,,T1021.006,Windows Remote Management,[],[],,Account Management,mitigates,0
202,,T1025,Data from Removable Media,[],[],,Account Management,mitigates,0
203,,T1036,Masquerading,[],[],,Account Management,mitigates,0
204,,T1036.003,Rename System Utilities,[],[],,Account Management,mitigates,0
205,,T1036.005,Match Legitimate Name or Location,[],[],,Account Management,mitigates,0
206,,T1041,Exfiltration Over C2 Channel,[],[],,Account Management,mitigates,0
207,,T1047,Windows Management Instrumentation,[],[],,Account Management,mitigates,0
208,,T1048,Exfiltration Over Alternative Protocol,[],[],,Account Management,mitigates,0
209,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,Account Management,mitigates,0
210,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,Account Management,mitigates,0
211,,T1052,Exfiltration Over Physical Medium,[],[],,Account Management,mitigates,0
212,,T1052.001,Exfiltration over USB,[],[],,Account Management,mitigates,0
213,,T1053,Scheduled Task/Job,[],[],,Account Management,mitigates,0
214,,T1053.001,At (Linux),[],[],,Account Management,mitigates,0
215,,T1053.002,At (Windows),[],[],,Account Management,mitigates,0
216,,T1053.003,Cron,[],[],,Account Management,mitigates,0
217,,T1053.005,Scheduled Task,[],[],,Account Management,mitigates,0
218,,T1053.006,Systemd Timers,[],[],,Account Management,mitigates,0
219,,T1053.007,Container Orchestration Job,[],[],,Account Management,mitigates,0
220,,T1055,Process Injection,[],[],,Account Management,mitigates,0
221,,T1055.008,Ptrace System Calls,[],[],,Account Management,mitigates,0
222,,T1056.003,Web Portal Capture,[],[],,Account Management,mitigates,0
223,,T1059,Command and Scripting Interpreter,[],[],,Account Management,mitigates,0
224,,T1059.001,PowerShell,[],[],,Account Management,mitigates,0
225,,T1059.002,AppleScript,[],[],,Account Management,mitigates,0
226,,T1059.003,Windows Command Shell,[],[],,Account Management,mitigates,0
227,,T1059.004,Unix Shell,[],[],,Account Management,mitigates,0
228,,T1059.005,Visual Basic,[],[],,Account Management,mitigates,0
229,,T1059.006,Python,[],[],,Account Management,mitigates,0
230,,T1059.007,JavaScript,[],[],,Account Management,mitigates,0
231,,T1059.008,Network Device CLI,[],[],,Account Management,mitigates,0
232,,T1068,Exploitation for Privilege Escalation,[],[],,Account Management,mitigates,0
233,,T1070,Indicator Removal on Host,[],[],,Account Management,mitigates,0
234,,T1070.001,Clear Windows Event Logs,[],[],,Account Management,mitigates,0
235,,T1070.002,Clear Linux or Mac System Logs,[],[],,Account Management,mitigates,0
236,,T1070.003,Clear Command History,[],[],,Account Management,mitigates,0
237,,T1072,Software Deployment Tools,[],[],,Account Management,mitigates,0
238,,T1078,Valid Accounts,[],[],,Account Management,mitigates,0
239,,T1078.001,Default Accounts,[],[],,Account Management,mitigates,0
240,,T1078.002,Domain Accounts,[],[],,Account Management,mitigates,0
241,,T1078.003,Local Accounts,[],[],,Account Management,mitigates,0
242,,T1078.004,Cloud Accounts,[],[],,Account Management,mitigates,0
243,,T1087.004,Cloud Account,[],[],,Account Management,mitigates,0
244,,T1098,Account Manipulation,[],[],,Account Management,mitigates,0
245,,T1098.001,Additional Cloud Credentials,[],[],,Account Management,mitigates,0
246,,T1098.002,Exchange Email Delegate Permissions,[],[],,Account Management,mitigates,0
247,,T1098.003,Add Office 365 Global Administrator Role,[],[],,Account Management,mitigates,0
248,,T1110,Brute Force,[],[],,Account Management,mitigates,0
249,,T1110.001,Password Guessing,[],[],,Account Management,mitigates,0
250,,T1110.002,Password Cracking,[],[],,Account Management,mitigates,0
251,,T1110.003,Password Spraying,[],[],,Account Management,mitigates,0
252,,T1110.004,Credential Stuffing,[],[],,Account Management,mitigates,0
253,,T1134,Access Token Manipulation,[],[],,Account Management,mitigates,0
254,,T1134.001,Token Impersonation/Theft,[],[],,Account Management,mitigates,0
255,,T1134.002,Create Process with Token,[],[],,Account Management,mitigates,0
256,,T1134.003,Make and Impersonate Token,[],[],,Account Management,mitigates,0
257,,T1136,Create Account,[],[],,Account Management,mitigates,0
258,,T1136.001,Local Account,[],[],,Account Management,mitigates,0
259,,T1136.002,Domain Account,[],[],,Account Management,mitigates,0
260,,T1136.003,Cloud Account,[],[],,Account Management,mitigates,0
261,,T1185,Browser Session Hijacking,[],[],,Account Management,mitigates,0
262,,T1190,Exploit Public-Facing Application,[],[],,Account Management,mitigates,0
263,,T1197,BITS Jobs,[],[],,Account Management,mitigates,0
264,,T1210,Exploitation of Remote Services,[],[],,Account Management,mitigates,0
265,,T1212,Exploitation for Credential Access,[],[],,Account Management,mitigates,0
266,,T1213,Data from Information Repositories,[],[],,Account Management,mitigates,0
267,,T1213.001,Confluence,[],[],,Account Management,mitigates,0
268,,T1213.002,Sharepoint,[],[],,Account Management,mitigates,0
269,,T1213.003,Code Repositories,[],[],,Account Management,mitigates,0
270,,T1218,Signed Binary Proxy Execution,[],[],,Account Management,mitigates,0
271,,T1218.007,Msiexec,[],[],,Account Management,mitigates,0
272,,T1222,File and Directory Permissions Modification,[],[],,Account Management,mitigates,0
273,,T1222.001,Windows File and Directory Permissions Modification,[],[],,Account Management,mitigates,0
274,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],[],,Account Management,mitigates,0
275,,T1484,Domain Policy Modification,[],[],,Account Management,mitigates,0
276,,T1489,Service Stop,[],[],,Account Management,mitigates,0
277,,T1495,Firmware Corruption,[],[],,Account Management,mitigates,0
278,,T1505,Server Software Component,[],[],,Account Management,mitigates,0
279,,T1505.002,Transport Agent,[],[],,Account Management,mitigates,0
280,,T1505.003,Web Shell,[],[],,Account Management,mitigates,0
281,,T1525,Implant Internal Image,[],[],,Account Management,mitigates,0
282,,T1528,Steal Application Access Token,[],[],,Account Management,mitigates,0
283,,T1530,Data from Cloud Storage Object,[],[],,Account Management,mitigates,0
284,,T1537,Transfer Data to Cloud Account,[],[],,Account Management,mitigates,0
285,,T1538,Cloud Service Dashboard,[],[],,Account Management,mitigates,0
286,,T1542,Pre-OS Boot,[],[],,Account Management,mitigates,0
287,,T1542.001,System Firmware,[],[],,Account Management,mitigates,0
288,,T1542.003,Bootkit,[],[],,Account Management,mitigates,0
289,,T1542.005,TFTP Boot,[],[],,Account Management,mitigates,0
290,,T1543,Create or Modify System Process,[],[],,Account Management,mitigates,0
291,,T1543.001,Launch Agent,[],[],,Account Management,mitigates,0
292,,T1543.002,Systemd Service,[],[],,Account Management,mitigates,0
293,,T1543.003,Windows Service,[],[],,Account Management,mitigates,0
294,,T1543.004,Launch Daemon,[],[],,Account Management,mitigates,0
295,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,Account Management,mitigates,0
296,,T1547.004,Winlogon Helper DLL,[],[],,Account Management,mitigates,0
297,,T1547.006,Kernel Modules and Extensions,[],[],,Account Management,mitigates,0
298,,T1547.009,Shortcut Modification,[],[],,Account Management,mitigates,0
299,,T1547.012,Print Processors,[],[],,Account Management,mitigates,0
300,,T1547.013,XDG Autostart Entries,[],[],,Account Management,mitigates,0
301,,T1548,Abuse Elevation Control Mechanism,[],[],,Account Management,mitigates,0
302,,T1548.002,Bypass User Account Control,[],[],,Account Management,mitigates,0
303,,T1548.003,Sudo and Sudo Caching,[],[],,Account Management,mitigates,0
304,,T1550,Use Alternate Authentication Material,[],[],,Account Management,mitigates,0
305,,T1550.002,Pass the Hash,[],[],,Account Management,mitigates,0
306,,T1550.003,Pass the Ticket,[],[],,Account Management,mitigates,0
307,,T1552,Unsecured Credentials,[],[],,Account Management,mitigates,0
308,,T1552.001,Credentials In Files,[],[],,Account Management,mitigates,0
309,,T1552.002,Credentials in Registry,[],[],,Account Management,mitigates,0
310,,T1552.004,Private Keys,[],[],,Account Management,mitigates,0
311,,T1552.006,Group Policy Preferences,[],[],,Account Management,mitigates,0
312,,T1552.007,Container API,[],[],,Account Management,mitigates,0
313,,T1553,Subvert Trust Controls,[],[],,Account Management,mitigates,0
314,,T1553.006,Code Signing Policy Modification,[],[],,Account Management,mitigates,0
315,,T1556,Modify Authentication Process,[],[],,Account Management,mitigates,0
316,,T1556.001,Domain Controller Authentication,[],[],,Account Management,mitigates,0
317,,T1556.003,Pluggable Authentication Modules,[],[],,Account Management,mitigates,0
318,,T1556.004,Network Device Authentication,[],[],,Account Management,mitigates,0
319,,T1558,Steal or Forge Kerberos Tickets,[],[],,Account Management,mitigates,0
320,,T1558.001,Golden Ticket,[],[],,Account Management,mitigates,0
321,,T1558.002,Silver Ticket,[],[],,Account Management,mitigates,0
322,,T1558.003,Kerberoasting,[],[],,Account Management,mitigates,0
323,,T1558.004,AS-REP Roasting,[],[],,Account Management,mitigates,0
324,,T1559,Inter-Process Communication,[],[],,Account Management,mitigates,0
325,,T1559.001,Component Object Model,[],[],,Account Management,mitigates,0
326,,T1562,Impair Defenses,[],[],,Account Management,mitigates,0
327,,T1562.001,Disable or Modify Tools,[],[],,Account Management,mitigates,0
328,,T1562.002,Disable Windows Event Logging,[],[],,Account Management,mitigates,0
329,,T1562.004,Disable or Modify System Firewall,[],[],,Account Management,mitigates,0
330,,T1562.006,Indicator Blocking,[],[],,Account Management,mitigates,0
331,,T1562.007,Disable or Modify Cloud Firewall,[],[],,Account Management,mitigates,0
332,,T1562.008,Disable Cloud Logs,[],[],,Account Management,mitigates,0
333,,T1562.009,Safe Mode Boot,[],[],,Account Management,mitigates,0
334,,T1563,Remote Service Session Hijacking,[],[],,Account Management,mitigates,0
335,,T1563.001,SSH Hijacking,[],[],,Account Management,mitigates,0
336,,T1563.002,RDP Hijacking,[],[],,Account Management,mitigates,0
337,,T1567,Exfiltration Over Web Service,[],[],,Account Management,mitigates,0
338,,T1569,System Services,[],[],,Account Management,mitigates,0
339,,T1569.001,Launchctl,[],[],,Account Management,mitigates,0
340,,T1569.002,Service Execution,[],[],,Account Management,mitigates,0
341,,T1574,Hijack Execution Flow,[],[],,Account Management,mitigates,0
342,,T1574.004,Dylib Hijacking,[],[],,Account Management,mitigates,0
343,,T1574.005,Executable Installer File Permissions Weakness,[],[],,Account Management,mitigates,0
344,,T1574.007,Path Interception by PATH Environment Variable,[],[],,Account Management,mitigates,0
345,,T1574.008,Path Interception by Search Order Hijacking,[],[],,Account Management,mitigates,0
346,,T1574.009,Path Interception by Unquoted Path,[],[],,Account Management,mitigates,0
347,,T1574.010,Services File Permissions Weakness,[],[],,Account Management,mitigates,0
348,,T1574.012,COR_PROFILER,[],[],,Account Management,mitigates,0
349,,T1578,Modify Cloud Compute Infrastructure,[],[],,Account Management,mitigates,0
350,,T1578.001,Create Snapshot,[],[],,Account Management,mitigates,0
351,,T1578.002,Create Cloud Instance,[],[],,Account Management,mitigates,0
352,,T1578.003,Delete Cloud Instance,[],[],,Account Management,mitigates,0
353,,T1580,Cloud Infrastructure Discovery,[],[],,Account Management,mitigates,0
354,,T1599,Network Boundary Bridging,[],[],,Account Management,mitigates,0
355,,T1599.001,Network Address Translation Traversal,[],[],,Account Management,mitigates,0
356,,T1601,Modify System Image,[],[],,Account Management,mitigates,0
357,,T1601.001,Patch System Image,[],[],,Account Management,mitigates,0
358,,T1601.002,Downgrade System Image,[],[],,Account Management,mitigates,0
359,,T1606,Forge Web Credentials,[],[],,Account Management,mitigates,0
360,,T1606.001,Web Cookies,[],[],,Account Management,mitigates,0
361,,T1606.002,SAML Tokens,[],[],,Account Management,mitigates,0
362,,T1609,Container Administration Command,[],[],,Account Management,mitigates,0
363,,T1610,Deploy Container,[],[],,Account Management,mitigates,0
364,,T1611,Escape to Host,[],[],,Account Management,mitigates,0
365,,T1612,Build Image on Host,[],[],,Account Management,mitigates,0
366,,T1613,Container and Resource Discovery,[],[],,Account Management,mitigates,0
367,,T1619,Cloud Storage Object Discovery,[],[],,Account Management,mitigates,0
368,,T1020.001,Traffic Duplication,[],[],,Use Of External Information Systems,mitigates,0
369,,T1021,Remote Services,[],[],,Use Of External Information Systems,mitigates,0
370,,T1021.001,Remote Desktop Protocol,[],[],,Use Of External Information Systems,mitigates,0
371,,T1021.004,SSH,[],[],,Use Of External Information Systems,mitigates,0
372,,T1041,Exfiltration Over C2 Channel,[],[],,Use Of External Information Systems,mitigates,0
373,,T1048,Exfiltration Over Alternative Protocol,[],[],,Use Of External Information Systems,mitigates,0
374,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,Use Of External Information Systems,mitigates,0
375,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,Use Of External Information Systems,mitigates,0
376,,T1052,Exfiltration Over Physical Medium,[],[],,Use Of External Information Systems,mitigates,0
