,mapping-version,attack-version,technology-domain,author,contact,creation-date,last-update,organization,mapping-platform,mapping-platform-version,key
42,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,42
43,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,43
44,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,44
45,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,45
46,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,46
47,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,47
48,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,48
49,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,49
50,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,50
51,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,51
52,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,52
53,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,53
54,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,54
55,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,55
56,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,56
57,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,57
58,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,58
59,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,59
60,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,60
61,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,61
62,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,62
63,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,63
64,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,64
65,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,65
66,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,66
67,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,67
68,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,68
69,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,69
70,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,70
71,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,71
72,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,72
73,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,73
74,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,74
75,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,75
76,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,76
77,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,77
78,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,78
79,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,79
80,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,80
81,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,81
82,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,82
83,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,83
84,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,84
85,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,85
86,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,86
87,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,87
88,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,88
89,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,89
90,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,90
91,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,91
92,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,92
93,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,93
94,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,94
95,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,95
96,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,96
97,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,97
98,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,98
99,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,99
100,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,100
101,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,101
102,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,102
103,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,103
104,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,104
105,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,105
106,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,106
107,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,107
108,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,108
109,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,109
110,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,110
111,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,111
112,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,112
113,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,113
114,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,114
115,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,115
116,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,116
117,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,117
118,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,118
119,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,119
120,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,120
121,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,121
122,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,122
123,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,123
124,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,124
125,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,125
126,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,126
127,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,127
128,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,128
129,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,129
130,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,130
131,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,131
132,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,132
133,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,133
134,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,134
135,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,135
136,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,136
137,,9.0,mobile,,,02/03/21,10/27/21,,CVE Vulnerability List,,137
138,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,138
139,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,139
140,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,140
141,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,141
142,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,142
143,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,143
144,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,144
145,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,145
146,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,146
147,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,147
148,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,148
149,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,149
150,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,150
151,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,151
152,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,152
153,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,153
154,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,154
155,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,155
156,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,156
157,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,157
158,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,158
159,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,159
160,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,160
161,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,161
162,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,162
163,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,163
164,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,164
165,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,165
166,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,166
167,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,167
168,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,168
169,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,169
170,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,170
171,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,171
172,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,172
173,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,173
174,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,174
175,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,175
176,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,176
177,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,177
178,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,178
179,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,179
180,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,180
181,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,181
182,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,182
183,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,183
184,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,184
185,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,185
186,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,186
187,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,187
188,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,188
189,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,189
190,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,190
191,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,191
192,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,192
193,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,193
194,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,194
195,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,195
196,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,196
197,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,197
198,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,198
199,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,199
200,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,200
201,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,201
202,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,202
203,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,203
204,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,204
205,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,205
206,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,206
207,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,207
208,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,208
209,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,209
210,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,210
211,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,211
212,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,212
213,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,213
214,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,214
215,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,215
216,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,216
217,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,217
218,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,218
219,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,219
220,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,220
221,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,221
222,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,222
223,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,223
224,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,224
225,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,225
226,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,226
227,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,227
228,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,228
229,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,229
230,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,230
231,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,231
232,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,232
233,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,233
234,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,234
235,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,235
236,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,236
237,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,237
238,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,238
239,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,239
240,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,240
241,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,241
242,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,242
243,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,243
244,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,244
245,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,245
246,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,246
247,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,247
248,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,248
249,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,249
250,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,250
251,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,251
252,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,252
253,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,253
254,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,254
255,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,255
256,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,256
257,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,257
258,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,258
259,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,259
260,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,260
261,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,261
262,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,262
263,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,263
264,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,264
265,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,265
266,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,266
267,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,267
268,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,268
269,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,269
270,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,270
271,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,271
272,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,272
273,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,273
274,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,274
275,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,275
276,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,276
277,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,277
278,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,278
279,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,279
280,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,280
281,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,281
282,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,282
283,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,283
284,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,284
285,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,285
286,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,286
287,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,287
288,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,288
289,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,289
290,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,290
291,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,291
292,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,292
293,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,293
294,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,294
295,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,295
296,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,296
297,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,297
298,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,298
299,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,299
300,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,300
301,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,301
302,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,302
303,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,303
304,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,304
305,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,305
306,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,306
307,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,307
308,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,308
309,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,309
310,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,310
311,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,311
312,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,312
313,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,313
314,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,314
315,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,315
316,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,316
317,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,317
318,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,318
319,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,319
320,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,320
321,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,321
322,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,322
323,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,323
324,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,324
325,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,325
326,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,326
327,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,327
328,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,328
329,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,329
330,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,330
331,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,331
332,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,332
333,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,333
334,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,334
335,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,335
336,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,336
337,,9.0,enterprise,,,02/03/21,10/27/21,,CVE Vulnerability List,,337
