,mapping-version,attack-version,technology-domain,author,contact,creation-date,last-update,organization,mapping-platform,mapping-platform-version,key
64,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,64
65,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,65
66,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,66
67,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,67
68,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,68
69,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,69
70,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,70
71,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,71
72,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,72
73,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,73
74,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,74
75,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,75
76,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,76
77,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,77
78,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,78
79,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,79
80,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,80
81,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,81
82,1,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,82
