,mapping-version,attack-version,technology-domain,author,contact,creation-date,last-update,organization,mapping-platform,mapping-platform-version,key
51,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,51
52,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,52
53,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,53
54,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,54
55,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,55
56,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,56
57,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,57
58,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,58
59,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,59
60,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,60
61,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,61
62,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,62
63,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,63
64,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,02/22/2021,,,Azure,,64
65,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,02/22/2021,,,Azure,,65
66,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,02/22/2021,,,Azure,,66
67,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,02/22/2021,,,Azure,,67
68,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,02/22/2021,,,Azure,,68
69,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,02/22/2021,,,Azure,,69
70,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,02/22/2021,,,Azure,,70
71,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,02/22/2021,,,Azure,,71
72,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,72
73,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,73
74,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,74
75,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,75
76,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,76
77,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,77
78,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,78
79,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,79
80,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,80
81,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,81
82,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,82
83,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,83
84,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,84
85,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,85
86,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/08/2021,,,Azure,,86
87,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,2/17/2021,,,Azure,,87
88,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,2/17/2021,,,Azure,,88
89,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,2/17/2021,,,Azure,,89
90,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,2/17/2021,,,Azure,,90
91,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,2/17/2021,,,Azure,,91
92,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,2/17/2021,,,Azure,,92
93,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,2/17/2021,,,Azure,,93
94,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,2/17/2021,,,Azure,,94
95,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,95
96,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,96
97,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,97
98,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,98
99,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,99
100,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,100
101,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,101
102,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,102
103,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,103
104,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,104
105,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,105
106,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,106
107,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,107
108,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,108
109,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,109
110,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,110
111,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,111
112,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,112
113,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,113
114,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,114
115,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,115
116,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,116
117,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,117
118,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,118
119,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,119
120,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,120
121,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,121
122,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,122
123,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,123
124,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,124
125,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,125
126,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,126
127,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,127
128,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,128
129,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,129
130,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,130
131,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,131
132,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,132
133,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,133
134,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,134
135,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,135
136,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,136
137,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,137
138,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,138
139,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,139
140,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,140
141,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,141
142,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,142
143,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,143
144,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,144
145,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,145
146,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,146
147,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,147
148,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,148
149,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,149
150,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,150
151,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,151
152,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,152
153,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,153
154,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,154
155,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,155
156,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,156
157,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,157
158,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,158
159,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,159
160,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,160
161,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,161
162,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,162
163,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,163
164,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,164
165,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,165
166,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,166
167,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,167
168,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,168
169,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,169
170,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,170
171,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,171
172,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,172
173,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,173
174,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,174
175,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,175
176,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,176
177,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,177
178,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,178
179,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,179
180,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,180
181,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,181
182,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,182
183,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,183
184,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,184
185,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,185
186,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,186
187,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,187
188,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,188
189,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,189
190,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,190
191,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,191
192,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,192
193,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,193
194,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,194
195,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,195
196,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/16/2021,,,Azure,,196
197,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/19/2021,,,Azure,,197
198,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,198
199,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,199
200,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,200
201,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,201
202,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,202
203,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,203
204,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,204
205,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,205
206,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,206
207,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,207
208,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,208
209,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,209
210,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,210
211,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,211
212,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,212
213,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,213
214,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,214
215,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,215
216,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,216
217,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,217
218,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,218
219,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/21/2021,,,Azure,,219
220,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,220
221,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/01/2021,,,Azure,,221
222,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,222
223,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,223
224,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,224
225,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,225
226,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/25/2021,,,Azure,,226
227,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/25/2021,,,Azure,,227
228,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/25/2021,,,Azure,,228
229,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/25/2021,,,Azure,,229
230,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/20/2021,,,Azure,,230
231,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/20/2021,,,Azure,,231
232,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/26/2021,,,Azure,,232
233,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/26/2021,,,Azure,,233
234,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/26/2021,,,Azure,,234
235,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/26/2021,,,Azure,,235
236,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/26/2021,,,Azure,,236
237,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/05/2021,,,Azure,,237
238,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/05/2021,,,Azure,,238
239,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/05/2021,,,Azure,,239
240,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/02/2021,,,Azure,,240
241,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/02/2021,,,Azure,,241
242,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/02/2021,,,Azure,,242
243,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/02/2021,,,Azure,,243
244,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/02/2021,,,Azure,,244
245,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/02/2021,,,Azure,,245
246,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/02/2021,,,Azure,,246
247,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/02/2021,,,Azure,,247
248,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/02/2021,,,Azure,,248
249,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/02/2021,,,Azure,,249
250,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/02/2021,,,Azure,,250
251,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/24/2021,,,Azure,,251
252,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/17/2021,,,Azure,,252
253,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/17/2021,,,Azure,,253
254,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/17/2021,,,Azure,,254
255,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/17/2021,,,Azure,,255
256,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/17/2021,,,Azure,,256
257,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/17/2021,,,Azure,,257
258,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/17/2021,,,Azure,,258
259,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/17/2021,,,Azure,,259
260,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/17/2021,,,Azure,,260
261,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,261
262,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/07/2021,,,Azure,,262
263,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,263
264,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,264
265,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,265
266,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,266
267,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,267
268,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,268
269,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,269
270,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,270
271,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,271
272,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,272
273,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,273
274,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,274
275,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,275
276,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,1/21/2021,,,Azure,,276
277,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/29/2021,,,Azure,,277
278,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/29/2021,,,Azure,,278
279,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/29/2021,,,Azure,,279
280,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/29/2021,,,Azure,,280
281,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,04/01/2021,,,Azure,,281
282,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,282
283,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,283
284,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,284
285,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,285
286,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,286
287,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,287
288,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,288
289,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,289
290,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,290
291,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,291
292,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,292
293,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,293
294,1.0,8.2,enterprise,,ctid@mitre-engenuity.org,03/31/2021,,,Azure,,294
