,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
37,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",37,,37,T1560,Archive Collected Data,,"['Analytics', 'Threat Hunting']"
38,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",38,,38,T1547,Boot or Logon Autostart Execution,,"['Analytics', 'Threat Hunting']"
39,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",39,,39,T1217,Browser Bookmark Discovery,,"['Analytics', 'Threat Hunting']"
40,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",40,,40,T1115,Clipboard Data,,"['Analytics', 'Threat Hunting']"
41,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",41,,41,T1543,Create or Modify System Process,,"['Analytics', 'Threat Hunting']"
42,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",42,,42,T1555,Credentials from Password Stores,,"['Analytics', 'Threat Hunting']"
43,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",43,,43,T1484,Domain Policy Modification,,"['Analytics', 'Threat Hunting']"
44,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",44,,44,T1482,Domain Trust Discovery,,"['Analytics', 'Threat Hunting']"
45,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",45,,45,T1546,Event Triggered Execution,,"['Analytics', 'Threat Hunting']"
46,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",46,,46,T1041,Exfiltration Over C2 Channel,,"['Analytics', 'Threat Hunting']"
47,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",47,,47,T1068,Exploitation for Privilege Escalation,,"['Analytics', 'Threat Hunting']"
48,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",48,,48,T1210,Exploitation of Remote Services,,"['Analytics', 'Threat Hunting']"
49,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",49,,49,T1083,File and Directory Discovery,,"['Analytics', 'Threat Hunting']"
50,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",50,,50,T1574,Hijack Execution Flow,,"['Analytics', 'Threat Hunting']"
51,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",51,,51,T1056,Input Capture,,"['Analytics', 'Threat Hunting']"
52,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",52,,52,T1557,Man-in-the-Middle,,"['Analytics', 'Threat Hunting']"
53,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",53,,53,T1106,Native API,,"['Analytics', 'Threat Hunting']"
54,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",54,,54,T1135,Network Share Discovery,,"['Analytics', 'Threat Hunting']"
55,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",55,,55,T1040,Network Sniffing,,"['Analytics', 'Threat Hunting']"
56,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",56,,56,T1027,Obfuscated Files or Information,,"['Analytics', 'Threat Hunting']"
57,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",57,,57,T1003,OS Credential Dumping,,"['Analytics', 'Threat Hunting']"
58,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",58,,58,T1057,Process Discovery,,"['Analytics', 'Threat Hunting']"
59,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",59,,59,T1055,Process Injection,,"['Analytics', 'Threat Hunting']"
60,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",60,,60,T1053,Scheduled Task/Job,,"['Analytics', 'Threat Hunting']"
61,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",61,,61,T1113,Screen Capture,,"['Analytics', 'Threat Hunting']"
62,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",62,,62,T1518,Software Discovery,,"['Analytics', 'Threat Hunting']"
63,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",63,,63,T1082,System Information Discovery,,"['Analytics', 'Threat Hunting']"
64,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",64,,64,T1016,System Network Configuration Discovery,,"['Analytics', 'Threat Hunting']"
65,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",65,,65,T1049,System Network Connections Discovery,,"['Analytics', 'Threat Hunting']"
66,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",66,,66,T1569,System Services,,"['Analytics', 'Threat Hunting']"
67,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",67,,67,T1127,Trusted Developer Utilities Proxy Execution,,"['Analytics', 'Threat Hunting']"
68,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",68,,68,T1550,Use Alternate Authentication Material,,"['Analytics', 'Threat Hunting']"
69,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",69,,69,T1125,Video Capture,,"['Analytics', 'Threat Hunting']"
70,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",70,,70,T1102,Web Service,,"['Analytics', 'Threat Hunting']"
71,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",71,,71,T1556,Modify Authentication Process,,"['Analytics', 'Threat Hunting']"
72,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",72,,72,T1080,Taint Shared Content,,"['Analytics', 'Threat Hunting']"
73,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",73,,73,T1074,Data Staged,,"['Analytics', 'Threat Hunting']"
74,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",74,,74,T1490,Inhibit System Recovery,,"['Analytics', 'Threat Hunting']"
75,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",75,,75,T1486,Data Encrypted for Impact,,"['Analytics', 'Threat Hunting']"
76,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",76,,76,T1535,Unused/Unsupported Cloud Regions,,"['Analytics', 'Threat Hunting']"
77,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",77,,77,T1530,Data from Cloud Storage Object,,"['Analytics', 'Threat Hunting']"
78,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",78,,78,T1036,Masquerading,,"['Analytics', 'Threat Hunting']"
79,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",79,,79,T1578,Modify Cloud Compute Infrastructure,,"['Analytics', 'Threat Hunting']"
80,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",80,,80,T1580,Cloud Infrastructure Discovery,,"['Analytics', 'Threat Hunting']"
81,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",81,,81,T1528,Steal Application Access Token,,"['Analytics', 'Threat Hunting']"
82,Azure Sentinel,"['https://docs.microsoft.com/en-us/azure/sentinel/overview', 'https://docs.microsoft.com/en-us/azure/sentinel/hunting']",82,,82,T1069,Permission Groups Discovery,,"['Analytics', 'Threat Hunting']"
