,comments,id,name,references,tags,mapping-description,mapping-target,metadata-key,key
28,,T1059.007,Command and Scripting Interpreter: JavaScript,[],[],,action.hacking.vector.Command shell,28,28
29,,T1059.007,Command and Scripting Interpreter: JavaScript,[],[],,action.malware.vector.Email attachment,29,29
30,,T1059.008,Command and Scripting Interpreter: Network Device CLI,[],[],,action.hacking.variety.Abuse of functionality,30,30
31,,T1059.008,Command and Scripting Interpreter: Network Device CLI,[],[],,action.hacking.vector.Command shell,31,31
32,,T1072,Software Deployment Tools,[],[],,action.hacking.variety.Abuse of functionality,32,32
33,,T1072,Software Deployment Tools,[],[],,action.malware.variety.Adminware,33,33
34,,T1072,Software Deployment Tools,[],[],,action.malware.vector.Software update,34,34
35,,T1106,Native API,[],[],,action.hacking.variety.Abuse of functionality,35,35
36,,T1112,Modify Registry,[],[],,action.hacking.variety.Abuse of functionality,36,36
37,,T1127,Trusted Developer Utilities Proxy Execution,[],[],,action.hacking.variety.Abuse of functionality,37,37
38,,T1127,Trusted Developer Utilities Proxy Execution,[],[],,action.hacking.variety.Unknown,38,38
39,,T1127.001,Tursted Developer Utilities Proxy Execution: MSBuild,[],[],,action.hacking.variety.Abuse of functionality,39,39
40,,T1127.001,Tursted Developer Utilities Proxy Execution: MSBuild,[],[],,action.hacking.variety.Unknown,40,40
41,,T1129,Shared Modules,[],[],,action.hacking.variety.Abuse of functionality,41,41
42,,T1137,Office Application Startup,[],[],,action.hacking.variety.Abuse of functionality,42,42
43,,T1137,Office Application Startup,[],[],,action.hacking.vector.Backdoor or C2,43,43
44,,T1137.001,Office Application Startup: Office Template Macros,[],[],,action.hacking.variety.Abuse of functionality,44,44
45,,T1137.002,Office Application Startup: Office Test,[],[],,action.hacking.variety.Abuse of functionality,45,45
46,,T1137.003,Office Application Startup: Outlook Forms,[],[],,action.hacking.variety.Abuse of functionality,46,46
47,,T1137.004,Office Application Startup: Outlook Home Page,[],[],,action.hacking.variety.Abuse of functionality,47,47
48,,T1137.005,Office Application Startup: Outlook Rules,[],[],,action.hacking.variety.Abuse of functionality,48,48
49,,T1187,Forced Authentication,[],[],,action.hacking.variety.Abuse of functionality,49,49
50,,T1187,Forced Authentication,[],[],,action.hacking.variety.MitM,50,50
51,,T1202,Indirect Command Execution,[],[],,action.hacking.variety.Abuse of functionality,51,51
52,,T1216,Signed Script Proxy Execution,[],[],,action.hacking.variety.Abuse of functionality,52,52
53,,T1216.001,Signed Script Proxy Execution: PubPrn,[],[],,action.hacking.variety.Abuse of functionality,53,53
54,,T1218,Signed Binary Proxy Execution,[],[],,action.hacking.variety.Abuse of functionality,54,54
55,,T1218.001,Signed Binary Proxy Execution: Compiled HTML File,[],[],,action.hacking.variety.Abuse of functionality,55,55
56,,T1218.002,Signed Binary Proxy Execution: Control Panel,[],[],,action.hacking.variety.Abuse of functionality,56,56
57,,T1218.003,Signed Binary Proxy Execution: CMSTP,[],[],,action.hacking.variety.Abuse of functionality,57,57
58,,T1218.004,Signed Binary Proxy Execution: InstallUtil,[],[],,action.hacking.variety.Abuse of functionality,58,58
59,,T1218.005,Signed Binary Proxy Execution: Mshta,[],[],,action.hacking.variety.Abuse of functionality,59,59
60,,T1218.007,Signed Binary Proxy Execution: Msiexec,[],[],,action.hacking.variety.Abuse of functionality,60,60
61,,T1218.008,Signed Binary Proxy Execution: Odbcconf,[],[],,action.hacking.variety.Abuse of functionality,61,61
62,,T1218.009,Signed Binary Proxy Execution: Regsvcs/Regasm,[],[],,action.hacking.variety.Abuse of functionality,62,62
63,,T1218.010,Signed Binary Proxy Execution: Regsvr32,[],[],,action.hacking.variety.Abuse of functionality,63,63
64,,T1218.011,Signed Binary Proxy Execution: Rundll32,[],[],,action.hacking.variety.Abuse of functionality,64,64
65,,T1218.012,Signed Binary Proxy Execution: Verclsid,[],[],,action.hacking.variety.Abuse of functionality,65,65
66,,T1220,XSL Script Processing,[],[],,action.hacking.variety.Abuse of functionality,66,66
67,,T1505.001,Server Software Component: SQL Stored Procedures,[],[],,action.hacking.variety.Abuse of functionality,67,67
68,,T1505.001,Server Software Component: SQL Stored Procedures,[],[],,action.hacking.variety.Use of backdoor or C2,68,68
69,,T1505.001,Server Software Component: SQL Stored Procedures,[],[],,action.hacking.vector.Backdoor or C2,69,69
70,,T1505.001,Server Software Component: SQL Stored Procedures,[],[],,action.malware.variety.Backdoor,70,70
71,,T1505.002,Server Software Component: Transport Agent,[],[],,action.hacking.variety.Abuse of functionality,71,71
72,,T1505.002,Server Software Component: Transport Agent,[],[],,action.hacking.variety.Use of backdoor or C2,72,72
73,,T1505.002,Server Software Component: Transport Agent,[],[],,action.hacking.vector.Backdoor or C2,73,73
74,,T1505.002,Server Software Component: Transport Agent,[],[],,action.malware.variety.Backdoor,74,74
75,,T1529,System Shutdown/Reboot,[],[],,action.hacking.variety.Abuse of functionality,75,75
76,,T1543,Create or Modify System Process,[],[],,action.hacking.variety.Abuse of functionality,76,76
77,,T1543,Create or Modify System Process,[],[],,action.hacking.variety.Use of backdoor or C2,77,77
78,,T1543,Create or Modify System Process,[],[],,action.hacking.vector.Backdoor or C2,78,78
79,,T1543,Create or Modify System Process,[],[],,action.malware.variety.Backdoor,79,79
80,,T1543,Create or Modify System Process,[],[],,action.malware.variety.Rootkit,80,80
81,,T1543.001,Create or Modify System Process: Launch Agent,[],[],,action.hacking.variety.Abuse of functionality,81,81
82,,T1543.002,Create or Modify System Process: Systemd Service,[],[],,action.hacking.variety.Abuse of functionality,82,82
83,,T1543.003,Create or Modify System Process: Windows Service,[],[],,action.hacking.variety.Abuse of functionality,83,83
84,,T1543.003,Create or Modify System Process: Windows Service,[],[],,action.malware.variety.RAT,84,84
85,,T1543.004,Create or Modify System Process: Launch Daemon,[],[],,action.hacking.variety.Abuse of functionality,85,85
86,,T1547,Boot or Logon Autostart Execution,[],[],,action.hacking.variety.Abuse of functionality,86,86
87,,T1547,Boot or Logon Autostart Execution,[],[],,action.hacking.vector.Backdoor or C2,87,87
88,,T1547,Boot or Logon Autostart Execution,[],[],,action.malware.variety.Backdoor,88,88
89,,T1547,Boot or Logon Autostart Execution,[],[],,attribute.integrity.variety.Modify configuration,89,89
90,,T1548,Abuse Elevation Control Mechanism,[],[],,action.hacking.variety.Abuse of functionality,90,90
91,,T1548.001,Abuse Elevation Control Mechanism: Setuid and Setgid,[],[],,action.hacking.variety.Abuse of functionality,91,91
92,,T1548.002,Abuse Elevation Control Mechanism: Bypass User Account Control,[],[],,action.hacking.variety.Abuse of functionality,92,92
93,,T1548.002,Abuse Elevation Control Mechanism: Bypass User Account Control,[],[],,action.hacking.variety.Exploit misconfig,93,93
94,,T1548.002,Abuse Elevation Control Mechanism: Bypass User Account Control,[],[],,action.malware.variety.Exploit misconfig,94,94
95,,T1548.003,Abuse Elevation Control Mechanism: Sudo and Sudo Caching,[],[],,action.hacking.variety.Abuse of functionality,95,95
96,,T1548.003,Abuse Elevation Control Mechanism: Sudo and Sudo Caching,[],[],,action.hacking.variety.Exploit misconfig,96,96
97,,T1548.003,Abuse Elevation Control Mechanism: Sudo and Sudo Caching,[],[],,action.malware.variety.Client-side attack,97,97
98,,T1548.004,Abuse Elevation Control Mechanism: Elevated Execution with Prompt,[],[],,action.hacking.variety.Abuse of functionality,98,98
99,,T1548.004,Abuse Elevation Control Mechanism: Elevated Execution with Prompt,[],[],,action.hacking.variety.Exploit misconfig,99,99
100,,T1559,Inter-Process Communication,[],[],,action.hacking.variety.Abuse of functionality,100,100
101,,T1559.001,Inter-Process Communication: Component Object Model,[],[],,action.hacking.variety.Abuse of functionality,101,101
102,,T1559.002,Inter-Process Communication: Dynamic Data Exchange,[],[],,action.hacking.variety.Abuse of functionality,102,102
103,,T1563,Remote Service Session Hijacking,[],[],,action.hacking.variety.Abuse of functionality,103,103
104,,T1563,Remote Service Session Hijacking,[],[],,action.malware.vector.Network propagation,104,104
105,,T1563.001,Remote Service Session Hijacking: SSH Hijacking,[],[],,action.hacking.variety.Abuse of functionality,105,105
106,,T1563.001,Remote Service Session Hijacking: SSH Hijacking,[],[],,action.malware.vector.Network propagation,106,106
107,,T1563.002,Remote Service Session Hijacking: RDP Hijacking,[],[],,action.hacking.variety.Abuse of functionality,107,107
108,,T1563.002,Remote Service Session Hijacking: RDP Hijacking,[],[],,action.malware.vector.Network propagation,108,108
109,,T1564,Hide Artifacts,[],[],,action.hacking.variety.Abuse of functionality,109,109
110,,T1564.001,Hide Artifacts: Hidden Files and Directories,[],[],,action.hacking.variety.Abuse of functionality,110,110
111,,T1564.002,Hide Artifacts: Hidden Users,[],[],,action.hacking.variety.Abuse of functionality,111,111
112,,T1564.003,Hide Artifacts: Hidden Window,[],[],,action.hacking.variety.Abuse of functionality,112,112
113,,T1564.004,Hide Artifacts: NTFS File Attributes,[],[],,action.hacking.variety.Abuse of functionality,113,113
114,,T1564.005,Hide Artifacts: Hidden File System,[],[],,action.hacking.variety.Abuse of functionality,114,114
115,,T1564.006,Hide Artifacts: Run Virtual Instance,[],[],,action.hacking.variety.Abuse of functionality,115,115
116,,T1564.007,Hide Artifacts: VBA Stomping,[],[],,action.hacking.variety.Abuse of functionality,116,116
117,,T1564.007,Hide Artifacts: VBA Stomping,[],[],,action.malware.variety.Trojan,117,117
118,,T1569,System Services,[],[],,action.hacking.variety.Abuse of functionality,118,118
119,,T1569.001,System Services: Launchctl,[],[],,action.hacking.variety.Abuse of functionality,119,119
120,,T1569.002,System Services: Service Execution,[],[],,action.hacking.variety.Abuse of functionality,120,120
121,,T1569.002,System Services: Service Execution,[],[],,action.malware.vector.Direct install,121,121
122,,T1578,Modify Cloud Computer Infrastructure,[],[],,action.hacking.variety.Abuse of functionality,122,122
123,,T1578,Modify Cloud Computer Infrastructure,[],[],,action.hacking.vector.Hypervisor,123,123
124,,T1578,Modify Cloud Computer Infrastructure,[],[],,action.hacking.vector.Inter-tenant,124,124
125,,T1578.001,Modify Cloud Computer Infrastructure: Create Snapshot,[],[],,action.hacking.variety.Abuse of functionality,125,125
126,,T1578.002,Modify Cloud Computer Infrastructure: Create Cloud Instance,[],[],,action.hacking.variety.Abuse of functionality,126,126
127,,T1578.003,Modify Cloud Computer Infrastructure: Delete Cloud Instance,[],[],,action.hacking.variety.Abuse of functionality,127,127
128,,T1578.004,Modify Cloud Computer Infrastructure: Revert Cloud Instance,[],[],,action.hacking.variety.Abuse of functionality,128,128
129,,T1609,Container Administration Command,[],[],,action.hacking.variety.Abuse of functionality,129,129
130,,T1110,Brute Force,[],[],,action.hacking.variety.Brute force,130,130
131,,T1110,Brute Force,[],[],,action.malware.variety.Brute force,131,131
132,,T1110.001,Brute Force: Password Guessing,[],[],,action.hacking.variety.Brute force,132,132
133,,T1110.001,Brute Force: Password Guessing,[],[],,action.malware.variety.Brute force,133,133
134,,T1110.002,Brute Force: Password Cracking,[],[],,action.hacking.variety.Brute force,134,134
135,,T1110.002,Brute Force: Password Cracking,[],[],,action.hacking.variety.Offline cracking,135,135
136,,T1110.002,Brute Force: Password Cracking,[],[],,action.malware.variety.Brute force,136,136
137,,T1110.003,Brute Force: Password Spraying,[],[],,action.hacking.variety.Brute force,137,137
138,,T1110.003,Brute Force: Password Spraying,[],[],,action.malware.variety.Brute force,138,138
139,,T1110.004,Brute Force: Credential Stuffing,[],[],,action.hacking.variety.Brute force,139,139
140,,T1110.004,Brute Force: Credential Stuffing,[],[],,action.malware.variety.Brute force,140,140
141,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.Buffer overflow,141,141
142,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.HTTP Response Splitting,142,142
143,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.HTTP request smuggling,143,143
144,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.HTTP request splitting,144,144
145,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.HTTP response smuggling,145,145
146,,T1203,Exploitation for Client Execution,[],[],,action.malware.variety.Client-side attack,146,146
147,,T1203,Exploitation for Client Execution,[],[],,action.malware.vector.Email attachment,147,147
148,,T1600,Weaken Encryption,[],[],,action.hacking.variety.Cryptanalysis,148,148
149,,T1600,Weaken Encryption,[],[],,action.malware.variety.Disable controls,149,149
150,,T1498,Network Denial of Service,[],[],,action.hacking.variety.DoS,150,150
151,,T1498,Network Denial of Service,[],[],,action.malware.variety.DoS,151,151
152,,T1498.001,Network Denial of Service: Direct Network Flood,[],[],,action.hacking.variety.DoS,152,152
153,,T1498.001,Network Denial of Service: Direct Network Flood,[],[],,action.malware.variety.DoS,153,153
154,,T1498.002,Network Denial of Service: Reflection Amplification,[],[],,action.hacking.variety.DoS,154,154
155,,T1498.002,Network Denial of Service: Reflection Amplification,[],[],,action.malware.variety.DoS,155,155
156,,T1499,Endpoint Denial of Service,[],[],,action.hacking.variety.DoS,156,156
157,,T1499,Endpoint Denial of Service,[],[],,action.hacking.variety.Soap array abuse,157,157
158,,T1499,Endpoint Denial of Service,[],[],,action.hacking.variety.XML attribute blowup,158,158
159,,T1499,Endpoint Denial of Service,[],[],,action.hacking.variety.XML entity expansion,159,159
160,,T1499,Endpoint Denial of Service,[],[],,action.hacking.variety.XML external entities,160,160
161,,T1499,Endpoint Denial of Service,[],[],,action.malware.variety.DoS,161,161
162,,T1499.001,Endpoint Denial of Service: OS Exhaustion Flood,[],[],,action.hacking.variety.DoS,162,162
163,,T1499.001,Endpoint Denial of Service: OS Exhaustion Flood,[],[],,action.malware.variety.DoS,163,163
164,,T1499.002,Endpoint Denial of Service: Service Exhaustion Flood,[],[],,action.hacking.variety.DoS,164,164
165,,T1499.002,Endpoint Denial of Service: Service Exhaustion Flood,[],[],,action.malware.variety.DoS,165,165
166,,T1499.003,Endpoint Denial of Service: Application Exhaustion Flood,[],[],,action.hacking.variety.DoS,166,166
167,,T1499.003,Endpoint Denial of Service: Application Exhaustion Flood,[],[],,action.malware.variety.DoS,167,167
168,,T1499.004,Endpoint Denial of Service: Application or System Exploitation,[],[],,action.hacking.variety.DoS,168,168
169,,T1499.004,Endpoint Denial of Service: Application or System Exploitation,[],[],,action.malware.variety.DoS,169,169
170,,T1583.005,Acquire Infrastructure: Botnet,[],[],,action.hacking.variety.DoS,170,170
171,,T1583.005,Acquire Infrastructure: Botnet,[],[],,action.hacking.variety.Unknown,171,171
172,,T1583.005,Acquire Infrastructure: Botnet,[],[],,value_chain.development.variety.Bot,172,172
173,,T1583.005,Acquire Infrastructure: Botnet,[],[],,value_chain.distribution.variety.Botnet,173,173
174,,T1584.005,Compromise Infrastructure: Botnet,[],[],,action.hacking.variety.DoS,174,174
175,,T1584.005,Compromise Infrastructure: Botnet,[],[],,action.hacking.variety.Unknown,175,175
176,,T1584.005,Compromise Infrastructure: Botnet,[],[],,value_chain.distribution.variety.Other,176,176
177,,T1584.005,Compromise Infrastructure: Botnet,[],[],,value_chain.non-distribution services.variety.Other,177,177
178,,T1068,Exploitation for Privilege Escalation,[],[],,action.hacking.variety.Exploit misconfig,178,178
179,,T1068,Exploitation for Privilege Escalation,[],[],,action.hacking.variety.Exploit vuln,179,179
180,,T1068,Exploitation for Privilege Escalation,[],[],,action.hacking.variety.Format string attack,180,180
181,,T1068,Exploitation for Privilege Escalation,[],[],,action.hacking.variety.Fuzz testing,181,181
182,,T1068,Exploitation for Privilege Escalation,[],[],,action.hacking.variety.Insecure deserialization,182,182
183,,T1068,Exploitation for Privilege Escalation,[],[],,action.hacking.variety.Integer overflows,183,183
184,,T1068,Exploitation for Privilege Escalation,[],[],,action.hacking.variety.LDAP injection,184,184
185,,T1068,Exploitation for Privilege Escalation,[],[],,action.malware.variety.Exploit misconfig,185,185
186,,T1190,Exploit Public-Facing Application,[],[],,action.hacking.variety.Exploit misconfig,186,186
187,,T1190,Exploit Public-Facing Application,[],[],,action.malware.variety.Exploit vuln,187,187
188,,T1210,Exploitation of Remote Services,[],[],,action.hacking.variety.Exploit misconfig,188,188
189,,T1210,Exploitation of Remote Services,[],[],,action.malware.variety.Exploit vuln,189,189
190,,T1212,Exploitation for Credential Access,[],[],,action.hacking.variety.Exploit misconfig,190,190
191,,T1212,Exploitation for Credential Access,[],[],,action.hacking.variety.Exploit vuln,191,191
192,,T1212,Exploitation for Credential Access,[],[],,action.hacking.variety.Session fixation,192,192
193,,T1212,Exploitation for Credential Access,[],[],,action.malware.variety.Disable controls,193,193
194,,T1212,Exploitation for Credential Access,[],[],,action.malware.variety.Exploit vuln,194,194
195,,T1212,Exploitation for Credential Access,[],[],,action.malware.variety.Password dumper,195,195
196,,T1212,Exploitation for Credential Access,[],[],,action.malware.vector.Web application - drive-by,196,196
197,,T1558.004,Steal or Forge Kerberos Tickets: AS-REP Roasting,[],[],,action.hacking.variety.Exploit misconfig,197,197
198,,T1558.004,Steal or Forge Kerberos Tickets: AS-REP Roasting,[],[],,action.hacking.variety.Use of stolen creds,198,198
199,,T1558.004,Steal or Forge Kerberos Tickets: AS-REP Roasting,[],[],,action.malware.variety.Exploit misconfig,199,199
200,,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,[],[],,action.hacking.variety.Exploit misconfig,200,200
201,,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,[],[],,action.hacking.variety.Exploit vuln,201,201
202,,T1574.001,Hijack Execution Flow: DLL Search Order Hijacking,[],[],,action.hacking.variety.Unknown,202,202
203,,T1574.002,Hijack Execution Flow: DLL Side-Loading,[],[],,action.hacking.variety.Exploit misconfig,203,203
204,,T1574.002,Hijack Execution Flow: DLL Side-Loading,[],[],,action.hacking.variety.Exploit vuln,204,204
205,,T1574.002,Hijack Execution Flow: DLL Side-Loading,[],[],,action.hacking.variety.Unknown,205,205
206,,T1574.005,Hijack Execution Flow: Executable Installer File Permissions Weakness,[],[],,action.hacking.variety.Exploit misconfig,206,206
207,,T1574.005,Hijack Execution Flow: Executable Installer File Permissions Weakness,[],[],,action.hacking.variety.Unknown,207,207
208,,T1574.010,Hijack Execution Flow: Services File Permissions Weakness,[],[],,action.hacking.variety.Exploit misconfig,208,208
209,,T1574.011,Hijack Execution Flow: Services Registry Permissions Weakness,[],[],,action.hacking.variety.Exploit misconfig,209,209
210,,T1574.004,Hijack Execution Flow: Dylib Hijacking,[],[],,action.hacking.variety.Exploit vuln,210,210
211,,T1574.004,Hijack Execution Flow: Dylib Hijacking,[],[],,action.hacking.variety.Unknown,211,211
212,,T1595.002,Active Scanning: Vulnerability Scanning,[],[],,action.hacking.variety.Exploit vuln,212,212
213,,T1595.002,Active Scanning: Vulnerability Scanning,[],[],,action.malware.variety.Exploit vuln,213,213
214,,T1595.002,Active Scanning: Vulnerability Scanning,[],[],,action.malware.variety.Scan network,214,214
215,,T1595.002,Active Scanning: Vulnerability Scanning,[],[],,value_chain.targeting.variety.Organizational Information,215,215
216,,T1007,System Service Discovery,[],[],,action.hacking.variety.Footprinting,216,216
217,,T1012,Query Registry,[],[],,action.hacking.variety.Footprinting,217,217
218,,T1057,Process Discovery,[],[],,action.hacking.variety.Footprinting,218,218
219,,T1069,Permission Groups Discovery,[],[],,action.hacking.variety.Footprinting,219,219
220,,T1069.001,Permission Groups Discovery: Local Groups,[],[],,action.hacking.variety.Footprinting,220,220
221,,T1069.002,Permission Groups Discovery: Domain Groups,[],[],,action.hacking.variety.Footprinting,221,221
222,,T1069.003,Permission Groups Discovery: Cloud Groups,[],[],,action.hacking.variety.Footprinting,222,222
223,,T1082,System Information Discovery,[],[],,action.hacking.variety.Footprinting,223,223
224,,T1087,Account Discovery,[],[],,action.hacking.variety.Footprinting,224,224
225,,T1087.001,Account Discovery: Local Account,[],[],,action.hacking.variety.Footprinting,225,225
226,,T1087.002,Account Discovery: Domain Account,[],[],,action.hacking.variety.Footprinting,226,226
227,,T1087.003,Account Discovery: Email Account,[],[],,action.hacking.variety.Footprinting,227,227
228,,T1087.004,Account Discovery: Cloud Account,[],[],,action.hacking.variety.Footprinting,228,228
229,,T1119,Automated Collection,[],[],,action.hacking.variety.Footprinting,229,229
230,,T1119,Automated Collection,[],[],,action.malware.variety.Capture stored data,230,230
231,,T1120,Peripheral Device Discovery,[],[],,action.hacking.variety.Footprinting,231,231
232,,T1124,System Time Discovery,[],[],,action.hacking.variety.Footprinting,232,232
233,,T1201,Password Policy Discovery,[],[],,action.hacking.variety.Footprinting,233,233
234,,T1480,Execution Guardrails,[],[],,action.hacking.variety.Footprinting,234,234
235,,T1480.001,Execution Guardrails: Environmental Keying,[],[],,action.hacking.variety.Footprinting,235,235
236,,T1518,Software Discovery,[],[],,action.hacking.variety.Footprinting,236,236
237,,T1518.001,Software Discovery: Security Software Discovery,[],[],,action.hacking.variety.Footprinting,237,237
238,,T1526,Cloud Service Discovery,[],[],,action.hacking.variety.Footprinting,238,238
239,,T1538,Cloud Service Dashboard,[],[],,action.hacking.variety.Footprinting,239,239
240,,T1580,Cloud Infrastructure Discovery,[],[],,action.hacking.variety.Footprinting,240,240
241,,T1589,Gather Victim Identity Information,[],[],,action.hacking.variety.Footprinting,241,241
242,,T1589,Gather Victim Identity Information,[],[],,value_chain.targeting.variety.Personal Information,242,242
243,,T1589.001,Gather Victim Identity Information: Credentials,[],[],,action.hacking.variety.Footprinting,243,243
244,,T1589.001,Gather Victim Identity Information: Credentials,[],[],,value_chain.targeting.variety.Lost or stolen credentials,244,244
245,,T1589.001,Gather Victim Identity Information: Credentials,[],[],,value_chain.targeting.variety.Personal Information,245,245
246,,T1589.002,Gather Victim Identity Information: Email Addresses,[],[],,action.hacking.variety.Footprinting,246,246
247,,T1589.002,Gather Victim Identity Information: Email Addresses,[],[],,value_chain.targeting.variety.Email addresses,247,247
248,,T1589.002,Gather Victim Identity Information: Email Addresses,[],[],,value_chain.targeting.variety.Personal Information,248,248
249,,T1589.003,Gather Victim Identity Information: Employee Names,[],[],,action.hacking.variety.Footprinting,249,249
250,,T1589.003,Gather Victim Identity Information: Employee Names,[],[],,value_chain.targeting.variety.Personal Information,250,250
251,,T1590,Gather Victim Network Information,[],[],,action.hacking.variety.Footprinting,251,251
252,,T1590,Gather Victim Network Information,[],[],,value_chain.targeting.variety.Organizational Information,252,252
253,,T1590.001,Gather Victim Network Information: Domain Properties,[],[],,action.hacking.variety.Footprinting,253,253
254,,T1590.001,Gather Victim Network Information: Domain Properties,[],[],,value_chain.targeting.variety.Organizational Information,254,254
255,,T1590.002,Gather Victim Network Information: DNS,[],[],,action.hacking.variety.Footprinting,255,255
256,,T1590.002,Gather Victim Network Information: DNS,[],[],,value_chain.targeting.variety.Organizational Information,256,256
257,,T1590.003,Gather Victim Network Information: Network Trust Dependencies,[],[],,action.hacking.variety.Footprinting,257,257
258,,T1590.003,Gather Victim Network Information: Network Trust Dependencies,[],[],,value_chain.targeting.variety.Organizational Information,258,258
259,,T1590.004,Gather Victim Network Information: Network Topology,[],[],,action.hacking.variety.Footprinting,259,259
260,,T1590.004,Gather Victim Network Information: Network Topology,[],[],,value_chain.targeting.variety.Organizational Information,260,260
261,,T1590.005,Gather Victim Network Information: IP Addresses,[],[],,action.hacking.variety.Footprinting,261,261
262,,T1590.005,Gather Victim Network Information: IP Addresses,[],[],,value_chain.targeting.variety.Organizational Information,262,262
263,,T1590.006,Gather Victim Network Information: Network Security Appliances,[],[],,action.hacking.variety.Footprinting,263,263
264,,T1590.006,Gather Victim Network Information: Network Security Appliances,[],[],,value_chain.targeting.variety.Organizational Information,264,264
265,,T1591,Gather Victim Org Information,[],[],,action.hacking.variety.Footprinting,265,265
266,,T1591,Gather Victim Org Information,[],[],,value_chain.targeting.variety.Organizational Information,266,266
267,,T1591.001,Gather Victim Org Information: Determine Physical Locations,[],[],,action.hacking.variety.Footprinting,267,267
268,,T1591.001,Gather Victim Org Information: Determine Physical Locations,[],[],,value_chain.targeting.variety.Organizational Information,268,268
269,,T1591.002,Gather Victim Org Information: Business Relationships,[],[],,action.hacking.variety.Footprinting,269,269
270,,T1591.002,Gather Victim Org Information: Business Relationships,[],[],,value_chain.targeting.variety.Organizational Information,270,270
271,,T1591.003,Gather Victim Org Information: Identify Business  Tempo,[],[],,action.hacking.variety.Footprinting,271,271
272,,T1591.003,Gather Victim Org Information: Identify Business  Tempo,[],[],,value_chain.targeting.variety.Organizational Information,272,272
273,,T1591.004,Gather Victim Org Information: Identify Roles,[],[],,action.hacking.variety.Footprinting,273,273
274,,T1591.004,Gather Victim Org Information: Identify Roles,[],[],,value_chain.targeting.variety.Organizational Information,274,274
275,,T1592,Gather Victim Host Information,[],[],,action.hacking.variety.Footprinting,275,275
276,,T1592,Gather Victim Host Information,[],[],,value_chain.targeting.variety.Organizational Information,276,276
277,,T1592.001,Gather Victim Host Information: Hardware,[],[],,action.hacking.variety.Footprinting,277,277
278,,T1592.001,Gather Victim Host Information: Hardware,[],[],,value_chain.targeting.variety.Organizational Information,278,278
