,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,metadata_key
29,,T1567,Exfiltration Over Web Service,[],[],,AC-16,mitigates,6
30,,T1602.002,Network Device Configuration Dump,[],[],,AC-16,mitigates,6
31,,T1003,OS Credential Dumping,[],[],,AC-16,mitigates,6
32,,T1025,Data from Removable Media,[],[],,AC-16,mitigates,6
33,,T1041,Exfiltration Over C2 Channel,[],[],,AC-16,mitigates,6
34,,T1048,Exfiltration Over Alternative Protocol,[],[],,AC-16,mitigates,6
35,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,AC-16,mitigates,6
36,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,AC-16,mitigates,6
37,,T1052,Exfiltration Over Physical Medium,[],[],,AC-16,mitigates,6
38,,T1052.001,Exfiltration over USB,[],[],,AC-16,mitigates,6
39,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-16,mitigates,6
40,,T1114,Email Collection,[],[],,AC-16,mitigates,6
41,,T1114.001,Local Email Collection,[],[],,AC-16,mitigates,6
42,,T1114.002,Remote Email Collection,[],[],,AC-16,mitigates,6
43,,T1114.003,Email Forwarding Rule,[],[],,AC-16,mitigates,6
44,,T1213,Data from Information Repositories,[],[],,AC-16,mitigates,6
45,,T1213.001,Confluence,[],[],,AC-16,mitigates,6
46,,T1213.002,Sharepoint,[],[],,AC-16,mitigates,6
47,,T1222.001,Windows File and Directory Permissions Modification,[],[],,AC-16,mitigates,6
48,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],[],,AC-16,mitigates,6
49,,T1505.002,Transport Agent,[],[],,AC-16,mitigates,6
50,,T1548,Abuse Elevation Control Mechanism,[],[],,AC-16,mitigates,6
51,,T1552,Unsecured Credentials,[],[],,AC-16,mitigates,6
52,,T1552.004,Private Keys,[],[],,AC-16,mitigates,6
53,,T1557.002,ARP Cache Poisoning,[],[],,AC-16,mitigates,6
54,,T1558.002,Silver Ticket,[],[],,AC-16,mitigates,6
55,,T1558.004,AS-REP Roasting,[],[],,AC-16,mitigates,6
56,,T1564.004,NTFS File Attributes,[],[],,AC-16,mitigates,6
57,,T1602,Data from Configuration Repository,[],[],,AC-16,mitigates,6
58,,T1602.001,SNMP (MIB Dump),[],[],,AC-16,mitigates,6
59,,T1003.003,NTDS,[],[],,AC-16,mitigates,6
60,,T1005,Data from Local System,[],[],,AC-16,mitigates,6
61,,T1040,Network Sniffing,[],[],,AC-16,mitigates,6
62,,T1119,Automated Collection,[],[],,AC-16,mitigates,6
63,,T1530,Data from Cloud Storage Object,[],[],,AC-16,mitigates,6
64,,T1557,Adversary-in-the-Middle,[],[],,AC-16,mitigates,6
65,,T1070.008,Clear Mailbox Data,[],[],,AC-16,mitigates,6
66,,T1647,Plist File Modification,[],[],,AC-16,mitigates,6
67,,T1020.001,Traffic Duplication,[],[],,AC-17,mitigates,6
68,,T1021.001,Remote Desktop Protocol,[],[],,AC-17,mitigates,6
69,,T1047,Windows Management Instrumentation,[],[],,AC-17,mitigates,6
70,,T1059,Command and Scripting Interpreter,[],[],,AC-17,mitigates,6
71,,T1059.001,PowerShell,[],[],,AC-17,mitigates,6
72,,T1059.002,AppleScript,[],[],,AC-17,mitigates,6
73,,T1059.005,Visual Basic,[],[],,AC-17,mitigates,6
74,,T1059.008,Network Device CLI,[],[],,AC-17,mitigates,6
75,,T1070,Indicator Removal on Host,[],[],,AC-17,mitigates,6
76,,T1070.001,Clear Windows Event Logs,[],[],,AC-17,mitigates,6
77,,T1219,Remote Access Software,[],[],,AC-17,mitigates,6
78,,T1537,Transfer Data to Cloud Account,[],[],,AC-17,mitigates,6
79,,T1543,Create or Modify System Process,[],[],,AC-17,mitigates,6
80,,T1547.003,Time Providers,[],[],,AC-17,mitigates,6
81,,T1547.004,Winlogon Helper DLL,[],[],,AC-17,mitigates,6
82,,T1547.009,Shortcut Modification,[],[],,AC-17,mitigates,6
83,,T1550.001,Application Access Token,[],[],,AC-17,mitigates,6
84,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-17,mitigates,6
85,,T1558.003,Kerberoasting,[],[],,AC-17,mitigates,6
86,,T1565,Data Manipulation,[],[],,AC-17,mitigates,6
87,,T1565.001,Stored Data Manipulation,[],[],,AC-17,mitigates,6
88,,T1565.002,Transmitted Data Manipulation,[],[],,AC-17,mitigates,6
89,,T1602.002,Network Device Configuration Dump,[],[],,AC-17,mitigates,6
90,,T1609,Container Administration Command,[],[],,AC-17,mitigates,6
91,,T1610,Deploy Container,[],[],,AC-17,mitigates,6
92,,T1021,Remote Services,[],[],,AC-17,mitigates,6
93,,T1021.002,SMB/Windows Admin Shares,[],[],,AC-17,mitigates,6
94,,T1021.003,Distributed Component Object Model,[],[],,AC-17,mitigates,6
95,,T1021.004,SSH,[],[],,AC-17,mitigates,6
96,,T1021.005,VNC,[],[],,AC-17,mitigates,6
97,,T1021.006,Windows Remote Management,[],[],,AC-17,mitigates,6
98,,T1037,Boot or Logon Initialization Scripts,[],[],,AC-17,mitigates,6
99,,T1037.001,Logon Script (Windows),[],[],,AC-17,mitigates,6
100,,T1059.003,Windows Command Shell,[],[],,AC-17,mitigates,6
101,,T1059.004,Unix Shell,[],[],,AC-17,mitigates,6
102,,T1059.006,Python,[],[],,AC-17,mitigates,6
103,,T1059.007,JavaScript,[],[],,AC-17,mitigates,6
104,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-17,mitigates,6
105,,T1114,Email Collection,[],[],,AC-17,mitigates,6
106,,T1114.001,Local Email Collection,[],[],,AC-17,mitigates,6
107,,T1114.002,Remote Email Collection,[],[],,AC-17,mitigates,6
108,,T1114.003,Email Forwarding Rule,[],[],,AC-17,mitigates,6
109,,T1137,Office Application Startup,[],[],,AC-17,mitigates,6
110,,T1137.002,Office Test,[],[],,AC-17,mitigates,6
111,,T1213,Data from Information Repositories,[],[],,AC-17,mitigates,6
112,,T1213.001,Confluence,[],[],,AC-17,mitigates,6
113,,T1213.002,Sharepoint,[],[],,AC-17,mitigates,6
114,,T1505.004,IIS Components,[],[],,AC-17,mitigates,6
115,,T1547.012,Print Processors,[],[],,AC-17,mitigates,6
116,,T1547.013,XDG Autostart Entries,[],[],,AC-17,mitigates,6
117,,T1552,Unsecured Credentials,[],[],,AC-17,mitigates,6
118,,T1552.002,Credentials in Registry,[],[],,AC-17,mitigates,6
119,,T1552.004,Private Keys,[],[],,AC-17,mitigates,6
120,,T1557.002,ARP Cache Poisoning,[],[],,AC-17,mitigates,6
121,,T1558.002,Silver Ticket,[],[],,AC-17,mitigates,6
122,,T1558.004,AS-REP Roasting,[],[],,AC-17,mitigates,6
123,,T1563,Remote Service Session Hijacking,[],[],,AC-17,mitigates,6
124,,T1563.001,SSH Hijacking,[],[],,AC-17,mitigates,6
125,,T1563.002,RDP Hijacking,[],[],,AC-17,mitigates,6
126,,T1602,Data from Configuration Repository,[],[],,AC-17,mitigates,6
127,,T1602.001,SNMP (MIB Dump),[],[],,AC-17,mitigates,6
128,,T1612,Build Image on Host,[],[],,AC-17,mitigates,6
129,,T1613,Container and Resource Discovery,[],[],,AC-17,mitigates,6
130,,T1619,Cloud Storage Object Discovery,[],[],,AC-17,mitigates,6
131,,T1040,Network Sniffing,[],[],,AC-17,mitigates,6
132,,T1119,Automated Collection,[],[],,AC-17,mitigates,6
133,,T1133,External Remote Services,[],[],,AC-17,mitigates,6
134,,T1530,Data from Cloud Storage Object,[],[],,AC-17,mitigates,6
135,,T1552.007,Container API,[],[],,AC-17,mitigates,6
136,,T1557,Adversary-in-the-Middle,[],[],,AC-17,mitigates,6
137,,T1070.008,Clear Mailbox Data,[],[],,AC-17,mitigates,6
138,,T1505.005,Terminal Services DLL,[],[],,AC-17,mitigates,6
139,,T1647,Plist File Modification,[],[],,AC-17,mitigates,6
140,,T1011,Exfiltration Over Other Network Medium,[],[],,AC-18,mitigates,6
141,,T1011.001,Exfiltration Over Bluetooth,[],[],,AC-18,mitigates,6
142,,T1020.001,Traffic Duplication,[],[],,AC-18,mitigates,6
143,,T1070,Indicator Removal on Host,[],[],,AC-18,mitigates,6
144,,T1070.001,Clear Windows Event Logs,[],[],,AC-18,mitigates,6
145,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-18,mitigates,6
146,,T1558.003,Kerberoasting,[],[],,AC-18,mitigates,6
147,,T1565,Data Manipulation,[],[],,AC-18,mitigates,6
148,,T1565.001,Stored Data Manipulation,[],[],,AC-18,mitigates,6
149,,T1565.002,Transmitted Data Manipulation,[],[],,AC-18,mitigates,6
150,,T1602.002,Network Device Configuration Dump,[],[],,AC-18,mitigates,6
151,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-18,mitigates,6
152,,T1552,Unsecured Credentials,[],[],,AC-18,mitigates,6
153,,T1552.004,Private Keys,[],[],,AC-18,mitigates,6
154,,T1557.002,ARP Cache Poisoning,[],[],,AC-18,mitigates,6
155,,T1558.002,Silver Ticket,[],[],,AC-18,mitigates,6
156,,T1558.004,AS-REP Roasting,[],[],,AC-18,mitigates,6
157,,T1602,Data from Configuration Repository,[],[],,AC-18,mitigates,6
158,,T1602.001,SNMP (MIB Dump),[],[],,AC-18,mitigates,6
159,,T1040,Network Sniffing,[],[],,AC-18,mitigates,6
160,,T1119,Automated Collection,[],[],,AC-18,mitigates,6
161,,T1530,Data from Cloud Storage Object,[],[],,AC-18,mitigates,6
162,,T1557,Adversary-in-the-Middle,[],[],,AC-18,mitigates,6
163,,T1070.008,Clear Mailbox Data,[],[],,AC-18,mitigates,6
164,,T1020.001,Traffic Duplication,[],[],,AC-19,mitigates,6
165,,T1070,Indicator Removal on Host,[],[],,AC-19,mitigates,6
166,,T1070.001,Clear Windows Event Logs,[],[],,AC-19,mitigates,6
167,,T1550.001,Application Access Token,[],[],,AC-19,mitigates,6
168,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-19,mitigates,6
169,,T1558.003,Kerberoasting,[],[],,AC-19,mitigates,6
170,,T1565,Data Manipulation,[],[],,AC-19,mitigates,6
171,,T1565.001,Stored Data Manipulation,[],[],,AC-19,mitigates,6
172,,T1565.002,Transmitted Data Manipulation,[],[],,AC-19,mitigates,6
173,,T1602.002,Network Device Configuration Dump,[],[],,AC-19,mitigates,6
174,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-19,mitigates,6
175,,T1114,Email Collection,[],[],,AC-19,mitigates,6
176,,T1114.001,Local Email Collection,[],[],,AC-19,mitigates,6
177,,T1114.002,Remote Email Collection,[],[],,AC-19,mitigates,6
178,,T1114.003,Email Forwarding Rule,[],[],,AC-19,mitigates,6
179,,T1552,Unsecured Credentials,[],[],,AC-19,mitigates,6
180,,T1552.004,Private Keys,[],[],,AC-19,mitigates,6
181,,T1557.002,ARP Cache Poisoning,[],[],,AC-19,mitigates,6
182,,T1558.002,Silver Ticket,[],[],,AC-19,mitigates,6
183,,T1558.004,AS-REP Roasting,[],[],,AC-19,mitigates,6
184,,T1602,Data from Configuration Repository,[],[],,AC-19,mitigates,6
185,,T1602.001,SNMP (MIB Dump),[],[],,AC-19,mitigates,6
186,,T1040,Network Sniffing,[],[],,AC-19,mitigates,6
187,,T1119,Automated Collection,[],[],,AC-19,mitigates,6
188,,T1530,Data from Cloud Storage Object,[],[],,AC-19,mitigates,6
189,,T1557,Adversary-in-the-Middle,[],[],,AC-19,mitigates,6
190,,T1070.008,Clear Mailbox Data,[],[],,AC-19,mitigates,6
191,,T1021.001,Remote Desktop Protocol,[],[],,AC-2,mitigates,6
192,,T1047,Windows Management Instrumentation,[],[],,AC-2,mitigates,6
193,,T1053,Scheduled Task/Job,[],[],,AC-2,mitigates,6
194,,T1053.002,At (Windows),[],[],,AC-2,mitigates,6
195,,T1053.003,Cron,[],[],,AC-2,mitigates,6
196,,T1053.005,Scheduled Task,[],[],,AC-2,mitigates,6
197,,T1059,Command and Scripting Interpreter,[],[],,AC-2,mitigates,6
198,,T1059.001,PowerShell,[],[],,AC-2,mitigates,6
199,,T1059.002,AppleScript,[],[],,AC-2,mitigates,6
200,,T1059.005,Visual Basic,[],[],,AC-2,mitigates,6
201,,T1059.008,Network Device CLI,[],[],,AC-2,mitigates,6
202,,T1070,Indicator Removal on Host,[],[],,AC-2,mitigates,6
203,,T1070.001,Clear Windows Event Logs,[],[],,AC-2,mitigates,6
204,,T1070.003,Clear Command History,[],[],,AC-2,mitigates,6
205,,T1078.002,Domain Accounts,[],[],,AC-2,mitigates,6
206,,T1078.004,Cloud Accounts,[],[],,AC-2,mitigates,6
207,,T1098,Account Manipulation,[],[],,AC-2,mitigates,6
208,,T1098.001,Additional Cloud Credentials,[],[],,AC-2,mitigates,6
209,,T1098.002,Exchange Email Delegate Permissions,[],[],,AC-2,mitigates,6
210,,T1098.003,Add Office 365 Global Administrator Role,[],[],,AC-2,mitigates,6
211,,T1190,Exploit Public-Facing Application,[],[],,AC-2,mitigates,6
212,,T1197,BITS Jobs,[],[],,AC-2,mitigates,6
213,,T1210,Exploitation of Remote Services,[],[],,AC-2,mitigates,6
214,,T1213.003,Code Repositories,[],[],,AC-2,mitigates,6
215,,T1218.007,Msiexec,[],[],,AC-2,mitigates,6
216,,T1222,File and Directory Permissions Modification,[],[],,AC-2,mitigates,6
217,,T1495,Firmware Corruption,[],[],,AC-2,mitigates,6
218,,T1505,Server Software Component,[],[],,AC-2,mitigates,6
219,,T1505.003,Web Shell,[],[],,AC-2,mitigates,6
220,,T1525,Implant Internal Image,[],[],,AC-2,mitigates,6
221,,T1537,Transfer Data to Cloud Account,[],[],,AC-2,mitigates,6
222,,T1543,Create or Modify System Process,[],[],,AC-2,mitigates,6
223,,T1543.001,Launch Agent,[],[],,AC-2,mitigates,6
224,,T1543.003,Windows Service,[],[],,AC-2,mitigates,6
225,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,AC-2,mitigates,6
226,,T1547.004,Winlogon Helper DLL,[],[],,AC-2,mitigates,6
227,,T1547.006,Kernel Modules and Extensions,[],[],,AC-2,mitigates,6
228,,T1547.009,Shortcut Modification,[],[],,AC-2,mitigates,6
229,,T1548.002,Bypass User Account Control,[],[],,AC-2,mitigates,6
230,,T1548.003,Sudo and Sudo Caching,[],[],,AC-2,mitigates,6
231,,T1556.004,Network Device Authentication,[],[],,AC-2,mitigates,6
232,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-2,mitigates,6
233,,T1558.003,Kerberoasting,[],[],,AC-2,mitigates,6
234,,T1559,Inter-Process Communication,[],[],,AC-2,mitigates,6
235,,T1562,Impair Defenses,[],[],,AC-2,mitigates,6
236,,T1562.001,Disable or Modify Tools,[],[],,AC-2,mitigates,6
237,,T1562.006,Indicator Blocking,[],[],,AC-2,mitigates,6
238,,T1562.008,Disable Cloud Logs,[],[],,AC-2,mitigates,6
239,,T1567,Exfiltration Over Web Service,[],[],,AC-2,mitigates,6
240,,T1574,Hijack Execution Flow,[],[],,AC-2,mitigates,6
241,,T1574.007,Path Interception by PATH Environment Variable,[],[],,AC-2,mitigates,6
242,,T1609,Container Administration Command,[],[],,AC-2,mitigates,6
243,,T1610,Deploy Container,[],[],,AC-2,mitigates,6
244,,T1003,OS Credential Dumping,[],[],,AC-2,mitigates,6
245,,T1003.004,LSA Secrets,[],[],,AC-2,mitigates,6
246,,T1003.005,Cached Domain Credentials,[],[],,AC-2,mitigates,6
247,,T1003.006,DCSync,[],[],,AC-2,mitigates,6
248,,T1003.007,Proc Filesystem,[],[],,AC-2,mitigates,6
249,,T1003.008,/etc/passwd and /etc/shadow,[],[],,AC-2,mitigates,6
250,,T1021,Remote Services,[],[],,AC-2,mitigates,6
251,,T1021.002,SMB/Windows Admin Shares,[],[],,AC-2,mitigates,6
252,,T1021.003,Distributed Component Object Model,[],[],,AC-2,mitigates,6
253,,T1021.004,SSH,[],[],,AC-2,mitigates,6
254,,T1021.005,VNC,[],[],,AC-2,mitigates,6
255,,T1021.006,Windows Remote Management,[],[],,AC-2,mitigates,6
256,,T1025,Data from Removable Media,[],[],,AC-2,mitigates,6
257,,T1036,Masquerading,[],[],,AC-2,mitigates,6
258,,T1036.003,Rename System Utilities,[],[],,AC-2,mitigates,6
259,,T1036.005,Match Legitimate Name or Location,[],[],,AC-2,mitigates,6
260,,T1041,Exfiltration Over C2 Channel,[],[],,AC-2,mitigates,6
261,,T1048,Exfiltration Over Alternative Protocol,[],[],,AC-2,mitigates,6
262,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,AC-2,mitigates,6
263,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,AC-2,mitigates,6
264,,T1052,Exfiltration Over Physical Medium,[],[],,AC-2,mitigates,6
265,,T1052.001,Exfiltration over USB,[],[],,AC-2,mitigates,6
266,,T1053.006,Systemd Timers,[],[],,AC-2,mitigates,6
267,,T1053.007,Container Orchestration Job,[],[],,AC-2,mitigates,6
268,,T1055.008,Ptrace System Calls,[],[],,AC-2,mitigates,6
269,,T1056.003,Web Portal Capture,[],[],,AC-2,mitigates,6
270,,T1059.003,Windows Command Shell,[],[],,AC-2,mitigates,6
271,,T1059.004,Unix Shell,[],[],,AC-2,mitigates,6
272,,T1059.006,Python,[],[],,AC-2,mitigates,6
273,,T1059.007,JavaScript,[],[],,AC-2,mitigates,6
274,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-2,mitigates,6
275,,T1072,Software Deployment Tools,[],[],,AC-2,mitigates,6
276,,T1078.001,Default Accounts,[],[],,AC-2,mitigates,6
277,,T1078.003,Local Accounts,[],[],,AC-2,mitigates,6
278,,T1087.004,Cloud Account,[],[],,AC-2,mitigates,6
279,,T1110,Brute Force,[],[],,AC-2,mitigates,6
280,,T1110.003,Password Spraying,[],[],,AC-2,mitigates,6
281,,T1110.004,Credential Stuffing,[],[],,AC-2,mitigates,6
282,,T1134,Access Token Manipulation,[],[],,AC-2,mitigates,6
283,,T1134.001,Token Impersonation/Theft,[],[],,AC-2,mitigates,6
284,,T1134.002,Create Process with Token,[],[],,AC-2,mitigates,6
285,,T1134.003,Make and Impersonate Token,[],[],,AC-2,mitigates,6
286,,T1136,Create Account,[],[],,AC-2,mitigates,6
287,,T1136.001,Local Account,[],[],,AC-2,mitigates,6
288,,T1136.002,Domain Account,[],[],,AC-2,mitigates,6
289,,T1136.003,Cloud Account,[],[],,AC-2,mitigates,6
290,,T1185,Browser Session Hijacking,[],[],,AC-2,mitigates,6
291,,T1213,Data from Information Repositories,[],[],,AC-2,mitigates,6
292,,T1213.001,Confluence,[],[],,AC-2,mitigates,6
293,,T1213.002,Sharepoint,[],[],,AC-2,mitigates,6
294,,T1222.001,Windows File and Directory Permissions Modification,[],[],,AC-2,mitigates,6
295,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],[],,AC-2,mitigates,6
296,,T1484,Domain Policy Modification,[],[],,AC-2,mitigates,6
297,,T1489,Service Stop,[],[],,AC-2,mitigates,6
298,,T1505.002,Transport Agent,[],[],,AC-2,mitigates,6
299,,T1538,Cloud Service Dashboard,[],[],,AC-2,mitigates,6
300,,T1542,Pre-OS Boot,[],[],,AC-2,mitigates,6
301,,T1542.001,System Firmware,[],[],,AC-2,mitigates,6
302,,T1542.003,Bootkit,[],[],,AC-2,mitigates,6
303,,T1542.005,TFTP Boot,[],[],,AC-2,mitigates,6
304,,T1543.002,Systemd Service,[],[],,AC-2,mitigates,6
305,,T1543.004,Launch Daemon,[],[],,AC-2,mitigates,6
306,,T1547.012,Print Processors,[],[],,AC-2,mitigates,6
307,,T1547.013,XDG Autostart Entries,[],[],,AC-2,mitigates,6
308,,T1548,Abuse Elevation Control Mechanism,[],[],,AC-2,mitigates,6
309,,T1550,Use Alternate Authentication Material,[],[],,AC-2,mitigates,6
310,,T1550.002,Pass the Hash,[],[],,AC-2,mitigates,6
311,,T1550.003,Pass the Ticket,[],[],,AC-2,mitigates,6
312,,T1552,Unsecured Credentials,[],[],,AC-2,mitigates,6
313,,T1552.001,Credentials In Files,[],[],,AC-2,mitigates,6
314,,T1552.002,Credentials in Registry,[],[],,AC-2,mitigates,6
315,,T1552.004,Private Keys,[],[],,AC-2,mitigates,6
316,,T1552.006,Group Policy Preferences,[],[],,AC-2,mitigates,6
317,,T1556.001,Domain Controller Authentication,[],[],,AC-2,mitigates,6
318,,T1556.003,Pluggable Authentication Modules,[],[],,AC-2,mitigates,6
319,,T1558.001,Golden Ticket,[],[],,AC-2,mitigates,6
320,,T1558.002,Silver Ticket,[],[],,AC-2,mitigates,6
321,,T1558.004,AS-REP Roasting,[],[],,AC-2,mitigates,6
322,,T1559.001,Component Object Model,[],[],,AC-2,mitigates,6
323,,T1562.002,Disable Windows Event Logging,[],[],,AC-2,mitigates,6
324,,T1562.004,Disable or Modify System Firewall,[],[],,AC-2,mitigates,6
325,,T1562.007,Disable or Modify Cloud Firewall,[],[],,AC-2,mitigates,6
326,,T1562.009,Safe Mode Boot,[],[],,AC-2,mitigates,6
327,,T1563,Remote Service Session Hijacking,[],[],,AC-2,mitigates,6
328,,T1563.001,SSH Hijacking,[],[],,AC-2,mitigates,6
329,,T1563.002,RDP Hijacking,[],[],,AC-2,mitigates,6
330,,T1569,System Services,[],[],,AC-2,mitigates,6
331,,T1569.001,Launchctl,[],[],,AC-2,mitigates,6
332,,T1569.002,Service Execution,[],[],,AC-2,mitigates,6
333,,T1574.004,Dylib Hijacking,[],[],,AC-2,mitigates,6
334,,T1574.005,Executable Installer File Permissions Weakness,[],[],,AC-2,mitigates,6
335,,T1574.008,Path Interception by Search Order Hijacking,[],[],,AC-2,mitigates,6
336,,T1574.009,Path Interception by Unquoted Path,[],[],,AC-2,mitigates,6
337,,T1574.010,Services File Permissions Weakness,[],[],,AC-2,mitigates,6
338,,T1574.012,COR_PROFILER,[],[],,AC-2,mitigates,6
339,,T1578,Modify Cloud Compute Infrastructure,[],[],,AC-2,mitigates,6
340,,T1578.001,Create Snapshot,[],[],,AC-2,mitigates,6
341,,T1578.002,Create Cloud Instance,[],[],,AC-2,mitigates,6
342,,T1578.003,Delete Cloud Instance,[],[],,AC-2,mitigates,6
343,,T1599.001,Network Address Translation Traversal,[],[],,AC-2,mitigates,6
344,,T1601,Modify System Image,[],[],,AC-2,mitigates,6
345,,T1601.001,Patch System Image,[],[],,AC-2,mitigates,6
346,,T1601.002,Downgrade System Image,[],[],,AC-2,mitigates,6
347,,T1606,Forge Web Credentials,[],[],,AC-2,mitigates,6
348,,T1606.001,Web Cookies,[],[],,AC-2,mitigates,6
349,,T1606.002,SAML Tokens,[],[],,AC-2,mitigates,6
350,,T1612,Build Image on Host,[],[],,AC-2,mitigates,6
351,,T1613,Container and Resource Discovery,[],[],,AC-2,mitigates,6
352,,T1619,Cloud Storage Object Discovery,[],[],,AC-2,mitigates,6
353,,T1003.001,LSASS Memory,[],[],,AC-2,mitigates,6
354,,T1003.002,Security Account Manager,[],[],,AC-2,mitigates,6
355,,T1003.003,NTDS,[],[],,AC-2,mitigates,6
356,,T1005,Data from Local System,[],[],,AC-2,mitigates,6
357,,T1055,Process Injection,[],[],,AC-2,mitigates,6
358,,T1068,Exploitation for Privilege Escalation,[],[],,AC-2,mitigates,6
359,,T1078,Valid Accounts,[],[],,AC-2,mitigates,6
360,,T1110.001,Password Guessing,[],[],,AC-2,mitigates,6
361,,T1110.002,Password Cracking,[],[],,AC-2,mitigates,6
362,,T1212,Exploitation for Credential Access,[],[],,AC-2,mitigates,6
363,,T1218,Signed Binary Proxy Execution,[],[],,AC-2,mitigates,6
364,,T1528,Steal Application Access Token,[],[],,AC-2,mitigates,6
365,,T1530,Data from Cloud Storage Object,[],[],,AC-2,mitigates,6
366,,T1552.007,Container API,[],[],,AC-2,mitigates,6
367,,T1556,Modify Authentication Process,[],[],,AC-2,mitigates,6
368,,T1580,Cloud Infrastructure Discovery,[],[],,AC-2,mitigates,6
369,,T1599,Network Boundary Bridging,[],[],,AC-2,mitigates,6
370,,T1611,Escape to Host,[],[],,AC-2,mitigates,6
371,,T1070.007,Clear Network Connection History and Configurations,[],[],,AC-2,mitigates,6
372,,T1070.008,Clear Mailbox Data,[],[],,AC-2,mitigates,6
373,,T1070.009,Clear Persistence,[],[],,AC-2,mitigates,6
374,,T1098.005,Device Registration,[],[],,AC-2,mitigates,6
375,,T1505.005,Terminal Services DLL,[],[],,AC-2,mitigates,6
376,,T1648,Serverless Execution,[],[],,AC-2,mitigates,6
377,,T1556.005,Reversible Encryption,[],[],,AC-2,mitigates,6
378,,T1556.006,Multi-Factor Authentication,[],[],,AC-2,mitigates,6
379,,T1556.007,Hybrid Identity,[],[],,AC-2,mitigates,6
380,,T1585.003,Cloud Accounts,[],[],,AC-2,mitigates,6
381,,T1586.003,Cloud Accounts,[],[],,AC-2,mitigates,6
382,,T1621,Multi-Factor Authentication Request Generation,[],[],,AC-2,mitigates,6
383,,T1020.001,Traffic Duplication,[],[],,AC-20,mitigates,6
384,,T1021.001,Remote Desktop Protocol,[],[],,AC-20,mitigates,6
385,,T1078.002,Domain Accounts,[],[],,AC-20,mitigates,6
386,,T1078.004,Cloud Accounts,[],[],,AC-20,mitigates,6
387,,T1098.001,Additional Cloud Credentials,[],[],,AC-20,mitigates,6
388,,T1098.002,Exchange Email Delegate Permissions,[],[],,AC-20,mitigates,6
389,,T1098.003,Add Office 365 Global Administrator Role,[],[],,AC-20,mitigates,6
390,,T1537,Transfer Data to Cloud Account,[],[],,AC-20,mitigates,6
391,,T1550.001,Application Access Token,[],[],,AC-20,mitigates,6
