,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,metadata_key
164,,T1578,Modify Cloud Computer Infrastructure,[],[],,action.hacking.vector.Inter-tenant,related-to,2
165,,T1578.001,Modify Cloud Computer Infrastructure: Create Snapshot,[],[],,action.hacking.variety.Abuse of functionality,related-to,2
166,,T1578.002,Modify Cloud Computer Infrastructure: Create Cloud Instance,[],[],,action.hacking.variety.Abuse of functionality,related-to,2
167,,T1578.003,Modify Cloud Computer Infrastructure: Delete Cloud Instance,[],[],,action.hacking.variety.Abuse of functionality,related-to,2
168,,T1578.004,Modify Cloud Computer Infrastructure: Revert Cloud Instance,[],[],,action.hacking.variety.Abuse of functionality,related-to,2
169,,T1609,Container Administration Command,[],[],,action.hacking.variety.Abuse of functionality,related-to,2
170,,T1098,Account Manipulation,[],[],,action.hacking.variety.Backdoor,related-to,2
171,,T1098,Account Manipulation,[],[],,action.hacking.vector.Backdoor,related-to,2
172,,T1098,Account Manipulation,[],[],,action.malware.variety.Backdoor,related-to,2
173,,T1098,Account Manipulation,[],[],,action.malware.variety.Backdoor or C2,related-to,2
174,,T1098,Account Manipulation,[],[],,attribute.integrity.variety.Modify privileges,related-to,2
175,,T1037,Boot or Logon Initialization Scripts,[],[],,action.hacking.variety.Backdoor,related-to,2
176,,T1037,Boot or Logon Initialization Scripts,[],[],,action.hacking.vector.Backdoor,related-to,2
177,,T1037,Boot or Logon Initialization Scripts,[],[],,action.malware.variety.Backdoor,related-to,2
178,,T1037,Boot or Logon Initialization Scripts,[],[],,action.malware.variety.Backdoor or C2,related-to,2
179,,T1037,Boot or Logon Initialization Scripts,[],[],,attribute.integrity.variety.Modify configuration,related-to,2
180,,T1554,Compromise Client Software Binary,[],[],,action.hacking.variety.Backdoor,related-to,2
181,,T1554,Compromise Client Software Binary,[],[],,action.hacking.vector.Backdoor,related-to,2
182,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Adminware,related-to,2
183,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Backdoor,related-to,2
184,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Backdoor or C2,related-to,2
185,,T1554,Compromise Client Software Binary,[],[],,action.malware.variety.Trojan,related-to,2
186,,T1136,Create Accounts,[],[],,action.hacking.variety.Backdoor,related-to,2
187,,T1136,Create Accounts,[],[],,action.hacking.vector.Backdoor,related-to,2
188,,T1136,Create Accounts,[],[],,action.malware.variety.Modify data,related-to,2
189,,T1136,Create Accounts,[],[],,attribute.integrity.variety.Created account,related-to,2
190,,T1546,Event Triggered Execution,[],[],,action.hacking.variety.Backdoor,related-to,2
191,,T1546,Event Triggered Execution,[],[],,action.hacking.variety.XML injection,related-to,2
192,,T1546,Event Triggered Execution,[],[],,action.hacking.vector.Backdoor,related-to,2
193,,T1546,Event Triggered Execution,[],[],,action.malware.variety.Backdoor,related-to,2
194,,T1546,Event Triggered Execution,[],[],,action.malware.variety.Backdoor or C2,related-to,2
195,,T1546,Event Triggered Execution,[],[],,attribute.integrity.variety.Alter behavior,related-to,2
196,,T1133,External Remote Services,[],[],,action.hacking.variety.Backdoor,related-to,2
197,,T1133,External Remote Services,[],[],,action.hacking.variety.Use of stolen creds,related-to,2
198,,T1133,External Remote Services,[],[],,action.hacking.vector.3rd party desktop,related-to,2
199,,T1133,External Remote Services,[],[],,action.hacking.vector.Backdoor,related-to,2
200,,T1133,External Remote Services,[],[],,action.hacking.vector.Desktop sharing software,related-to,2
201,,T1133,External Remote Services,[],[],,action.hacking.vector.VPN,related-to,2
202,,T1133,External Remote Services,[],[],,action.malware.variety.Backdoor,related-to,2
203,,T1133,External Remote Services,[],[],,action.malware.variety.Backdoor or C2,related-to,2
204,,T1133,External Remote Services,[],[],,action.malware.vector.Remote injection,related-to,2
205,,T1133,External Remote Services,[],[],,action.malware.vector.Web application,related-to,2
206,,T1525,Implant Internal Image,[],[],,action.hacking.variety.Backdoor,related-to,2
207,,T1525,Implant Internal Image,[],[],,action.hacking.vector.Backdoor,related-to,2
208,,T1525,Implant Internal Image,[],[],,action.malware.variety.Backdoor,related-to,2
209,,T1525,Implant Internal Image,[],[],,action.malware.variety.Backdoor or C2,related-to,2
210,,T1525,Implant Internal Image,[],[],,action.malware.variety.RAT,related-to,2
211,,T1525,Implant Internal Image,[],[],,action.malware.variety.Unknown,related-to,2
212,,T1556,Modify Authentication Process,[],[],,action.hacking.variety.Backdoor,related-to,2
213,,T1556,Modify Authentication Process,[],[],,action.hacking.vector.Backdoor,related-to,2
214,,T1556,Modify Authentication Process,[],[],,attribute.integrity.variety.Modify configuration,related-to,2
215,,T1556,Modify Authentication Process,[],[],,attribute.integrity.variety.Modify privileges,related-to,2
216,,T1078,Valid Accounts,[],[],,action.hacking.variety.Backdoor,related-to,2
217,,T1078,Valid Accounts,[],[],,action.hacking.variety.Use of stolen creds,related-to,2
218,,T1078,Valid Accounts,[],[],,action.hacking.vector.Backdoor,related-to,2
219,,T1110,Brute Force,[],[],,action.hacking.variety.Brute force,related-to,2
220,,T1110,Brute Force,[],[],,action.malware.variety.Brute force,related-to,2
221,,T1110.001,Brute Force: Password Guessing,[],[],,action.hacking.variety.Brute force,related-to,2
222,,T1110.001,Brute Force: Password Guessing,[],[],,action.malware.variety.Brute force,related-to,2
223,,T1110.002,Brute Force: Password Cracking,[],[],,action.hacking.variety.Brute force,related-to,2
224,,T1110.002,Brute Force: Password Cracking,[],[],,action.hacking.variety.Offline cracking,related-to,2
225,,T1110.002,Brute Force: Password Cracking,[],[],,action.malware.variety.Brute force,related-to,2
226,,T1110.003,Brute Force: Password Spraying,[],[],,action.hacking.variety.Brute force,related-to,2
227,,T1110.003,Brute Force: Password Spraying,[],[],,action.malware.variety.Brute force,related-to,2
228,,T1110.004,Brute Force: Credential Stuffing,[],[],,action.hacking.variety.Brute force,related-to,2
229,,T1110.004,Brute Force: Credential Stuffing,[],[],,action.malware.variety.Brute force,related-to,2
230,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.Buffer overflow,related-to,2
231,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.HTTP request smuggling,related-to,2
232,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.HTTP request splitting,related-to,2
233,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.HTTP response smuggling,related-to,2
234,,T1203,Exploitation for Client Execution,[],[],,action.hacking.variety.HTTP response splitting,related-to,2
235,,T1203,Exploitation for Client Execution,[],[],,action.malware.variety.Client-side attack,related-to,2
236,,T1203,Exploitation for Client Execution,[],[],,action.malware.vector.Email attachment,related-to,2
237,,T1557.002,Adversary-in-the-Middle: ARP Cache Poisoning,[],[],,action.hacking.variety.Cache poisoning,related-to,2
238,,T1557.002,Adversary-in-the-Middle: ARP Cache Poisoning,[],[],,action.hacking.variety.MitM,related-to,2
239,,T1557.002,Adversary-in-the-Middle: ARP Cache Poisoning,[],[],,action.malware.variety.MitM,related-to,2
240,,T1600,Weaken Encryption,[],[],,action.hacking.variety.Cryptanalysis,related-to,2
241,,T1600,Weaken Encryption,[],[],,action.malware.variety.Disable controls,related-to,2
242,,T1562,Impair Defenses,[],[],,action.hacking.variety.Disable controls,related-to,2
243,,T1562,Impair Defenses,[],[],,action.hacking.variety.Evade Defenses,related-to,2
244,,T1562,Impair Defenses,[],[],,action.malware.variety.Disable controls,related-to,2
245,,T1562,Impair Defenses,[],[],,action.malware.variety.Evade Defenses,related-to,2
246,,T1562,Impair Defenses,[],[],,action.malware.variety.Modify data,related-to,2
247,,T1562,Impair Defenses,[],[],,action.social.variety.Evade Defenses,related-to,2
248,,T1562.001,Disable or Modify Tools,[],[],,action.hacking.variety.Disable controls,related-to,2
249,,T1562.001,Disable or Modify Tools,[],[],,action.malware.variety.Disable controls,related-to,2
250,,T1562.002,Disable Windows Event Logging,[],[],,action.hacking.variety.Disable controls,related-to,2
251,,T1562.002,Disable Windows Event Logging,[],[],,action.malware.variety.Disable controls,related-to,2
252,,T1562.003,Impair Command History Logging,[],[],,action.hacking.variety.Disable controls,related-to,2
253,,T1562.003,Impair Command History Logging,[],[],,action.malware.variety.Disable controls,related-to,2
254,,T1562.004,Disable or Modify System Firewall,[],[],,action.hacking.variety.Disable controls,related-to,2
255,,T1562.004,Disable or Modify System Firewall,[],[],,action.malware.variety.Disable controls,related-to,2
256,,T1562.007,Disable or Modify Cloud Firewall,[],[],,action.hacking.variety.Disable controls,related-to,2
257,,T1562.007,Disable or Modify Cloud Firewall,[],[],,action.malware.variety.Disable controls,related-to,2
258,,T1562.008,Disable Cloud Logs,[],[],,action.hacking.variety.Disable controls,related-to,2
259,,T1562.008,Disable Cloud Logs,[],[],,action.malware.variety.Disable controls,related-to,2
260,,T1489,Service Stop,[],[],,action.hacking.variety.Disable controls,related-to,2
261,,T1489,Service Stop,[],[],,action.malware.variety.DoS,related-to,2
262,,T1489,Service Stop,[],[],,attribute.availability.variety.Interruption,related-to,2
263,,T1498,Network Denial of Service,[],[],,action.hacking.variety.DoS,related-to,2
264,,T1498,Network Denial of Service,[],[],,action.malware.variety.DoS,related-to,2
265,,T1498,Network Denial of Service,[],[],,attribute.availability.variety.Degradation,related-to,2
266,,T1498,Network Denial of Service,[],[],,attribute.availability.variety.Loss,related-to,2
267,,T1498.001,Network Denial of Service: Direct Network Flood,[],[],,action.hacking.variety.DoS,related-to,2
268,,T1498.001,Network Denial of Service: Direct Network Flood,[],[],,action.malware.variety.DoS,related-to,2
269,,T1498.001,Network Denial of Service: Direct Network Flood,[],[],,attribute.availability.variety.Degradation,related-to,2
270,,T1498.001,Network Denial of Service: Direct Network Flood,[],[],,attribute.availability.variety.Loss,related-to,2
271,,T1498.002,Network Denial of Service: Reflection Amplification,[],[],,action.hacking.variety.DoS,related-to,2
272,,T1498.002,Network Denial of Service: Reflection Amplification,[],[],,action.malware.variety.DoS,related-to,2
273,,T1498.002,Network Denial of Service: Reflection Amplification,[],[],,attribute.availability.variety.Degradation,related-to,2
274,,T1498.002,Network Denial of Service: Reflection Amplification,[],[],,attribute.availability.variety.Loss,related-to,2
275,,T1499,Endpoint Denial of Service,[],[],,action.hacking.variety.DoS,related-to,2
276,,T1499,Endpoint Denial of Service,[],[],,action.hacking.variety.Soap array abuse,related-to,2
277,,T1499,Endpoint Denial of Service,[],[],,action.hacking.variety.XML external entities,related-to,2
278,,T1499,Endpoint Denial of Service,[],[],,action.malware.variety.DoS,related-to,2
279,,T1499,Endpoint Denial of Service,[],[],,attribute.availability.variety.Degradation,related-to,2
