,mapping-version,attack-version,technology-domain,author,contact,creation-date,last-update,organization,mapping-platform,mapping-platform-version,key
22,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,22
23,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,23
24,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,24
25,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,25
26,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,26
27,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,27
28,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,28
29,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,29
30,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,30
31,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,31
32,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,32
33,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,33
34,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,34
35,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,35
36,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,36
37,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,37
38,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,38
39,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,39
40,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,40
41,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,41
42,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,42
43,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,43
44,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,44
45,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,45
46,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,46
47,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,47
48,1,9,enterprise,,ctid@mitre-engenuity.org,06/02/2021,,,AWS,,48
49,1,9,enterprise,,ctid@mitre-engenuity.org,07/28/2021,,,AWS,,49
50,1,9,enterprise,,ctid@mitre-engenuity.org,07/28/2021,,,AWS,,50
51,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,51
52,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,52
53,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,53
54,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,54
55,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,55
56,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,56
57,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,57
58,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,58
59,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,59
60,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,60
61,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,61
62,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,62
63,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,63
64,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,64
65,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,65
66,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,66
67,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,67
68,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,68
69,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,69
70,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,70
71,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,71
72,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,72
73,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,73
74,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,74
75,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,75
76,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,76
77,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,77
78,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,78
79,1,9,enterprise,,ctid@mitre-engenuity.org,04/19/2021,,,AWS,,79
80,1,9,enterprise,,ctid@mitre-engenuity.org,06/14/2021,,,AWS,,80
81,1,9,enterprise,,ctid@mitre-engenuity.org,06/14/2021,,,AWS,,81
82,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,82
83,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,83
84,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,84
85,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,85
86,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,86
87,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,87
88,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,88
89,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,89
90,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,90
91,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,91
92,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,92
93,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,93
94,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,94
95,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,95
96,1,9,enterprise,,ctid@mitre-engenuity.org,06/30/2021,,,AWS,,96
97,1,9,enterprise,,ctid@mitre-engenuity.org,06/16/2021,,,AWS,,97
98,1,9,enterprise,,ctid@mitre-engenuity.org,06/16/2021,,,AWS,,98
99,1,9,enterprise,,ctid@mitre-engenuity.org,06/16/2021,,,AWS,,99
100,1,9,enterprise,,ctid@mitre-engenuity.org,06/16/2021,,,AWS,,100
101,1,9,enterprise,,ctid@mitre-engenuity.org,06/21/2021,,,AWS,,101
102,1,9,enterprise,,ctid@mitre-engenuity.org,06/21/2021,,,AWS,,102
103,1,9,enterprise,,ctid@mitre-engenuity.org,06/21/2021,,,AWS,,103
104,1,9,enterprise,,ctid@mitre-engenuity.org,06/21/2021,,,AWS,,104
105,1,9,enterprise,,ctid@mitre-engenuity.org,06/21/2021,,,AWS,,105
106,1,9,enterprise,,ctid@mitre-engenuity.org,06/21/2021,,,AWS,,106
107,1,9,enterprise,,ctid@mitre-engenuity.org,06/21/2021,,,AWS,,107
108,1,9,enterprise,,ctid@mitre-engenuity.org,07/26/2021,,,AWS,,108
109,1,9,enterprise,,ctid@mitre-engenuity.org,07/26/2021,,,AWS,,109
110,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,110
111,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,111
112,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,112
113,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,113
114,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,114
115,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,115
116,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,116
117,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,117
118,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,118
119,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,119
120,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,120
121,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,121
122,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,122
123,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,123
124,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,124
125,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,125
126,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,126
127,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,127
128,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,128
129,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,129
130,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,130
131,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,131
132,1,9,enterprise,,ctid@mitre-engenuity.org,05/07/2021,,,AWS,,132
133,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,133
134,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,134
135,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,135
136,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,136
137,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,137
138,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,138
139,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,139
140,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,140
141,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,141
142,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,142
143,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,143
144,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,144
145,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,145
146,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,146
147,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,147
148,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,148
149,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,149
150,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,150
151,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,151
152,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,152
153,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,153
154,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,154
155,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,155
156,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,156
157,1,9,enterprise,,ctid@mitre-engenuity.org,06/26/2021,,,AWS,,157
158,1,9,enterprise,,ctid@mitre-engenuity.org,05/27/2021,,,AWS,,158
159,1,9,enterprise,,ctid@mitre-engenuity.org,05/27/2021,,,AWS,,159
160,1,9,enterprise,,ctid@mitre-engenuity.org,05/25/2021,,,AWS,,160
161,1,9,enterprise,,ctid@mitre-engenuity.org,05/25/2021,,,AWS,,161
162,1,9,enterprise,,ctid@mitre-engenuity.org,05/25/2021,,,AWS,,162
163,1,9,enterprise,,ctid@mitre-engenuity.org,05/25/2021,,,AWS,,163
164,1,9,enterprise,,ctid@mitre-engenuity.org,05/25/2021,,,AWS,,164
165,1,9,enterprise,,ctid@mitre-engenuity.org,05/25/2021,,,AWS,,165
166,1,9,enterprise,,ctid@mitre-engenuity.org,05/25/2021,,,AWS,,166
167,1,9,enterprise,,ctid@mitre-engenuity.org,05/25/2021,,,AWS,,167
168,1,9,enterprise,,ctid@mitre-engenuity.org,08/04/2021,,,AWS,,168
169,1,9,enterprise,,ctid@mitre-engenuity.org,08/04/2021,,,AWS,,169
170,1,9,enterprise,,ctid@mitre-engenuity.org,08/04/2021,,,AWS,,170
171,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,171
172,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,172
173,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,173
174,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,174
175,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,175
176,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,176
177,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,177
178,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,178
179,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,179
180,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,180
181,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,181
182,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,182
183,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,183
184,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,184
185,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,185
186,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,186
187,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,187
188,1,9,enterprise,,ctid@mitre-engenuity.org,06/04/2021,,,AWS,,188
189,1,9,enterprise,,ctid@mitre-engenuity.org,06/07/2021,,,AWS,,189
190,1,9,enterprise,,ctid@mitre-engenuity.org,06/07/2021,,,AWS,,190
191,1,9,enterprise,,ctid@mitre-engenuity.org,06/07/2021,,,AWS,,191
192,1,9,enterprise,,ctid@mitre-engenuity.org,06/07/2021,,,AWS,,192
193,1,9,enterprise,,ctid@mitre-engenuity.org,06/07/2021,,,AWS,,193
194,1,9,enterprise,,ctid@mitre-engenuity.org,06/07/2021,,,AWS,,194
195,1,9,enterprise,,ctid@mitre-engenuity.org,06/28/2021,,,AWS,,195
196,1,9,enterprise,,ctid@mitre-engenuity.org,06/28/2021,,,AWS,,196
197,1,9,enterprise,,ctid@mitre-engenuity.org,06/28/2021,,,AWS,,197
198,1,9,enterprise,,ctid@mitre-engenuity.org,06/28/2021,,,AWS,,198
199,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,199
200,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,200
201,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,201
202,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,202
203,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,203
204,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,204
205,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,205
206,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,206
207,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,207
208,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,208
209,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,209
210,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,210
211,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,211
212,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,212
213,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,213
214,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,214
215,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,215
216,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,216
217,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,217
218,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,218
219,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,219
220,1,9,enterprise,,ctid@mitre-engenuity.org,06/09/2021,,,AWS,,220
221,1,9,enterprise,,ctid@mitre-engenuity.org,07/07/2021,,,AWS,,221
222,1,9,enterprise,,ctid@mitre-engenuity.org,07/07/2021,,,AWS,,222
223,1,9,enterprise,,ctid@mitre-engenuity.org,07/07/2021,,,AWS,,223
224,1,9,enterprise,,ctid@mitre-engenuity.org,07/26/2021,,,AWS,,224
225,1,9,enterprise,,ctid@mitre-engenuity.org,07/26/2021,,,AWS,,225
226,1,9,enterprise,,ctid@mitre-engenuity.org,07/26/2021,,,AWS,,226
