,comments,id,name,references,tags,mapping-description,mapping-target,metadata-key,key
18,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1020,Automated Exfiltration,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,18,18
19,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1040,Network Sniffing,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,19,19
20,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1053,Scheduled Task/Job,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,20,20
21,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1068,Exploitation for Privilege Escalation,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,21,21
22,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1078,Valid Accounts,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,22,22
23,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1098,Account Manipulation,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,23,23
24,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1110,Brute Force,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,24,24
25,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1119,Automated Collection,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,25,25
26,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1136,Create Account,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,26,26
27,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1190,Exploit Public-Facing Application,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,27,27
28,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1203,Exploitation for Client Execution,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,28,28
29,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1210,Exploitation of Remote Services,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,29,29
30,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1211,Exploitation for Defense Evasion,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,30,30
31,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1212,Exploitation for Credential Access,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,31,31
32,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1204,User Execution,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,32,32
33,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1485,Data Destruction,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,33,33
34,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1486,Data Encrypted for Impact,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,34,34
35,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1491,Defacement,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,35,35
36,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1496,Resource Hijacking,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,36,36
37,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1498,Network Denial of Service,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,37,37
38,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1499,Endpoint Denial of Service,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,38,38
39,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1525,Implant Internal Image,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,39,39
40,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1530,Data from Cloud Storage Object,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,40,40
41,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1538,Cloud Service Dashboard,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,41,41
42,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1552,Unsecured Credentials,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,42,42
43,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1557,Man-in-the-Middle,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,43,43
44,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1562,Impair Defenses,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,44,44
45,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1609,Container Administration Command,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,45,45
46,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1610,Deploy Container,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,46,46
47,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1611,Escape to Host,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,47,47
48,"Mappings are based on the set of AWS managed rules provided by AWS Config, which are predefined rules that AWS Config uses to test for compliance with common best practices.
AWS Config rules can be set to one of two types, ""configuration changes"" and ""periodic"", which are evaluated upon configuration changes and at a user-defined period, respectively.",T1613,Container and Resource Discovery,"['https://docs.aws.amazon.com/config', 'https://docs.aws.amazon.com/config/latest/developerguide', 'https://docs.aws.amazon.com/config/latest/developerguide/managed-rules-by-aws-config.html']",[],,AWS Config,48,48
49,The S3 server access logging feature was not mapped because it was deemed to be a data source that can be used with other detective controls rather than a security control in of itself.,T1485,Data Destruction,['https://docs.aws.amazon.com/AmazonS3/latest/userguide/Welcome.html'],['Storage'],,AWS S3,49,49
50,The S3 server access logging feature was not mapped because it was deemed to be a data source that can be used with other detective controls rather than a security control in of itself.,T1530,Data from Cloud Storage Object,['https://docs.aws.amazon.com/AmazonS3/latest/userguide/Welcome.html'],['Storage'],,AWS S3,50,50
51,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1595,Active Scanning,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,51,51
52,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1189,Drive-by Compromise,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,52,52
53,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1190,Exploit Public-Facing Application,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,53,53
54,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1566,Phishing,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,54,54
55,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1078,Valid Accounts,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,55,55
56,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1098,Account Manipulation,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,56,56
57,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1562,Impair Defenses,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,57,57
58,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1110,Brute Force,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,58,58
59,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1552,Unsecured Credentials,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,59,59
60,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1580,Cloud Infrastructure Discovery,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,60,60
61,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1526,Cloud Service Discovery,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,61,61
62,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1046,Network Service Scanning,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,62,62
63,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1530,Data from Cloud Storage Object,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,63,63
64,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1071,Application Layer Protocol,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,64,64
65,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1568,Dynamic Resolution,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,65,65
66,"Scores for this service are capped at Partial due to limited coverage and accuracy information.
The temporal factor for this control is consistent: the first instance of a finding taking place is alerted within 5 minutes of the event occurring. After that any subsequent events can be customized to be reported at 15 minutes, 1 hour, or the default of 6 hours.
The following findings were not mappable:
  Backdoor:EC2/Spambot
  Impact:EC2/AbusedDomainRequest.Reputation
  InitialAccess:IAMUser/AnomalousBehavior",T1571,Non-Standard Port,"['https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#recon-ec2-portscan', 'https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_findings.html']",[],,Amazon GuardDuty,66,66
