,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,metadata_key
134,,T1552,Unsecured Credentials,[],[],,Access Control For Mobile Devices,mitigates,6
135,,T1552.004,Private Keys,[],[],,Access Control For Mobile Devices,mitigates,6
136,,T1557,Man-in-the-Middle,[],[],,Access Control For Mobile Devices,mitigates,6
137,,T1557.002,ARP Cache Poisoning,[],[],,Access Control For Mobile Devices,mitigates,6
138,,T1558,Steal or Forge Kerberos Tickets,[],[],,Access Control For Mobile Devices,mitigates,6
139,,T1558.002,Silver Ticket,[],[],,Access Control For Mobile Devices,mitigates,6
140,,T1558.003,Kerberoasting,[],[],,Access Control For Mobile Devices,mitigates,6
141,,T1558.004,AS-REP Roasting,[],[],,Access Control For Mobile Devices,mitigates,6
142,,T1565,Data Manipulation,[],[],,Access Control For Mobile Devices,mitigates,6
143,,T1565.001,Stored Data Manipulation,[],[],,Access Control For Mobile Devices,mitigates,6
144,,T1565.002,Transmitted Data Manipulation,[],[],,Access Control For Mobile Devices,mitigates,6
145,,T1602,Data from Configuration Repository,[],[],,Access Control For Mobile Devices,mitigates,6
146,,T1602.001,SNMP (MIB Dump),[],[],,Access Control For Mobile Devices,mitigates,6
147,,T1602.002,Network Device Configuration Dump,[],[],,Access Control For Mobile Devices,mitigates,6
148,,T1003,OS Credential Dumping,[],[],,Account Management,mitigates,6
149,,T1003.001,LSASS Memory,[],[],,Account Management,mitigates,6
150,,T1003.002,Security Account Manager,[],[],,Account Management,mitigates,6
151,,T1003.003,NTDS,[],[],,Account Management,mitigates,6
152,,T1003.004,LSA Secrets,[],[],,Account Management,mitigates,6
153,,T1003.005,Cached Domain Credentials,[],[],,Account Management,mitigates,6
154,,T1003.006,DCSync,[],[],,Account Management,mitigates,6
155,,T1003.007,Proc Filesystem,[],[],,Account Management,mitigates,6
156,,T1003.008,/etc/passwd and /etc/shadow,[],[],,Account Management,mitigates,6
157,,T1021,Remote Services,[],[],,Account Management,mitigates,6
158,,T1021.001,Remote Desktop Protocol,[],[],,Account Management,mitigates,6
159,,T1021.002,SMB/Windows Admin Shares,[],[],,Account Management,mitigates,6
160,,T1021.003,Distributed Component Object Model,[],[],,Account Management,mitigates,6
161,,T1021.004,SSH,[],[],,Account Management,mitigates,6
162,,T1021.005,VNC,[],[],,Account Management,mitigates,6
163,,T1021.006,Windows Remote Management,[],[],,Account Management,mitigates,6
164,,T1036,Masquerading,[],[],,Account Management,mitigates,6
165,,T1036.003,Rename System Utilities,[],[],,Account Management,mitigates,6
166,,T1036.005,Match Legitimate Name or Location,[],[],,Account Management,mitigates,6
167,,T1047,Windows Management Instrumentation,[],[],,Account Management,mitigates,6
168,,T1053,Scheduled Task/Job,[],[],,Account Management,mitigates,6
169,,T1053.001,At (Linux),[],[],,Account Management,mitigates,6
170,,T1053.002,At (Windows),[],[],,Account Management,mitigates,6
171,,T1053.003,Cron,[],[],,Account Management,mitigates,6
172,,T1053.004,Launchd,[],[],,Account Management,mitigates,6
173,,T1053.005,Scheduled Task,[],[],,Account Management,mitigates,6
174,,T1053.006,Systemd Timers,[],[],,Account Management,mitigates,6
175,,T1055,Process Injection,[],[],,Account Management,mitigates,6
176,,T1055.008,Ptrace System Calls,[],[],,Account Management,mitigates,6
177,,T1056.003,Web Portal Capture,[],[],,Account Management,mitigates,6
178,,T1059,Command and Scripting Interpreter,[],[],,Account Management,mitigates,6
179,,T1059.001,PowerShell,[],[],,Account Management,mitigates,6
180,,T1059.008,Network Device CLI,[],[],,Account Management,mitigates,6
181,,T1068,Exploitation for Privilege Escalation,[],[],,Account Management,mitigates,6
182,,T1070,Indicator Removal on Host,[],[],,Account Management,mitigates,6
183,,T1070.001,Clear Windows Event Logs,[],[],,Account Management,mitigates,6
184,,T1070.002,Clear Linux or Mac System Logs,[],[],,Account Management,mitigates,6
185,,T1070.003,Clear Command History,[],[],,Account Management,mitigates,6
186,,T1072,Software Deployment Tools,[],[],,Account Management,mitigates,6
187,,T1078,Valid Accounts,[],[],,Account Management,mitigates,6
188,,T1078.001,Default Accounts,[],[],,Account Management,mitigates,6
189,,T1078.002,Domain Accounts,[],[],,Account Management,mitigates,6
190,,T1078.003,Local Accounts,[],[],,Account Management,mitigates,6
191,,T1078.004,Cloud Accounts,[],[],,Account Management,mitigates,6
192,,T1087.004,Cloud Account,[],[],,Account Management,mitigates,6
193,,T1098,Account Manipulation,[],[],,Account Management,mitigates,6
194,,T1098.001,Additional Cloud Credentials,[],[],,Account Management,mitigates,6
195,,T1098.002,Exchange Email Delegate Permissions,[],[],,Account Management,mitigates,6
196,,T1098.003,Add Office 365 Global Administrator Role,[],[],,Account Management,mitigates,6
197,,T1110,Brute Force,[],[],,Account Management,mitigates,6
198,,T1110.001,Password Guessing,[],[],,Account Management,mitigates,6
199,,T1110.002,Password Cracking,[],[],,Account Management,mitigates,6
200,,T1110.003,Password Spraying,[],[],,Account Management,mitigates,6
201,,T1110.004,Credential Stuffing,[],[],,Account Management,mitigates,6
202,,T1134,Access Token Manipulation,[],[],,Account Management,mitigates,6
203,,T1134.001,Token Impersonation/Theft,[],[],,Account Management,mitigates,6
204,,T1134.002,Create Process with Token,[],[],,Account Management,mitigates,6
205,,T1134.003,Make and Impersonate Token,[],[],,Account Management,mitigates,6
206,,T1136,Create Account,[],[],,Account Management,mitigates,6
207,,T1136.001,Local Account,[],[],,Account Management,mitigates,6
208,,T1136.002,Domain Account,[],[],,Account Management,mitigates,6
209,,T1136.003,Cloud Account,[],[],,Account Management,mitigates,6
210,,T1185,Man in the Browser,[],[],,Account Management,mitigates,6
211,,T1190,Exploit Public-Facing Application,[],[],,Account Management,mitigates,6
212,,T1197,BITS Jobs,[],[],,Account Management,mitigates,6
213,,T1210,Exploitation of Remote Services,[],[],,Account Management,mitigates,6
214,,T1212,Exploitation for Credential Access,[],[],,Account Management,mitigates,6
215,,T1213,Data from Information Repositories,[],[],,Account Management,mitigates,6
216,,T1213.001,Confluence,[],[],,Account Management,mitigates,6
217,,T1213.002,Sharepoint,[],[],,Account Management,mitigates,6
218,,T1218,Signed Binary Proxy Execution,[],[],,Account Management,mitigates,6
219,,T1218.007,Msiexec,[],[],,Account Management,mitigates,6
220,,T1222,File and Directory Permissions Modification,[],[],,Account Management,mitigates,6
221,,T1222.001,Windows File and Directory Permissions Modification,[],[],,Account Management,mitigates,6
222,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],[],,Account Management,mitigates,6
223,,T1484,Domain Policy Modification,[],[],,Account Management,mitigates,6
224,,T1489,Service Stop,[],[],,Account Management,mitigates,6
225,,T1495,Firmware Corruption,[],[],,Account Management,mitigates,6
226,,T1505,Server Software Component,[],[],,Account Management,mitigates,6
227,,T1505.001,SQL Stored Procedures,[],[],,Account Management,mitigates,6
228,,T1505.002,Transport Agent,[],[],,Account Management,mitigates,6
229,,T1525,Implant Container Image,[],[],,Account Management,mitigates,6
230,,T1528,Steal Application Access Token,[],[],,Account Management,mitigates,6
231,,T1530,Data from Cloud Storage Object,[],[],,Account Management,mitigates,6
232,,T1537,Transfer Data to Cloud Account,[],[],,Account Management,mitigates,6
233,,T1538,Cloud Service Dashboard,[],[],,Account Management,mitigates,6
234,,T1542,Pre-OS Boot,[],[],,Account Management,mitigates,6
235,,T1542.001,System Firmware,[],[],,Account Management,mitigates,6
236,,T1542.003,Bootkit,[],[],,Account Management,mitigates,6
237,,T1542.005,TFTP Boot,[],[],,Account Management,mitigates,6
238,,T1543,Create or Modify System Process,[],[],,Account Management,mitigates,6
239,,T1543.001,Launch Agent,[],[],,Account Management,mitigates,6
240,,T1543.002,Systemd Service,[],[],,Account Management,mitigates,6
241,,T1543.003,Windows Service,[],[],,Account Management,mitigates,6
242,,T1543.004,Launch Daemon,[],[],,Account Management,mitigates,6
243,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,Account Management,mitigates,6
244,,T1547.004,Winlogon Helper DLL,[],[],,Account Management,mitigates,6
245,,T1547.006,Kernel Modules and Extensions,[],[],,Account Management,mitigates,6
246,,T1547.009,Shortcut Modification,[],[],,Account Management,mitigates,6
247,,T1547.012,Print Processors,[],[],,Account Management,mitigates,6
248,,T1548,Abuse Elevation Control Mechanism,[],[],,Account Management,mitigates,6
249,,T1548.002,Bypass User Account Control,[],[],,Account Management,mitigates,6
250,,T1548.003,Sudo and Sudo Caching,[],[],,Account Management,mitigates,6
251,,T1550,Use Alternate Authentication Material,[],[],,Account Management,mitigates,6
252,,T1550.002,Pass the Hash,[],[],,Account Management,mitigates,6
253,,T1550.003,Pass the Ticket,[],[],,Account Management,mitigates,6
254,,T1552,Unsecured Credentials,[],[],,Account Management,mitigates,6
255,,T1552.001,Credentials In Files,[],[],,Account Management,mitigates,6
256,,T1552.002,Credentials in Registry,[],[],,Account Management,mitigates,6
257,,T1552.004,Private Keys,[],[],,Account Management,mitigates,6
258,,T1552.006,Group Policy Preferences,[],[],,Account Management,mitigates,6
259,,T1556,Modify Authentication Process,[],[],,Account Management,mitigates,6
260,,T1556.001,Domain Controller Authentication,[],[],,Account Management,mitigates,6
261,,T1556.003,Pluggable Authentication Modules,[],[],,Account Management,mitigates,6
262,,T1556.004,Network Device Authentication,[],[],,Account Management,mitigates,6
263,,T1558,Steal or Forge Kerberos Tickets,[],[],,Account Management,mitigates,6
264,,T1558.001,Golden Ticket,[],[],,Account Management,mitigates,6
265,,T1558.002,Silver Ticket,[],[],,Account Management,mitigates,6
266,,T1558.003,Kerberoasting,[],[],,Account Management,mitigates,6
267,,T1558.004,AS-REP Roasting,[],[],,Account Management,mitigates,6
268,,T1559,Inter-Process Communication,[],[],,Account Management,mitigates,6
269,,T1559.001,Component Object Model,[],[],,Account Management,mitigates,6
270,,T1562,Impair Defenses,[],[],,Account Management,mitigates,6
271,,T1562.001,Disable or Modify Tools,[],[],,Account Management,mitigates,6
272,,T1562.002,Disable Windows Event Logging,[],[],,Account Management,mitigates,6
273,,T1562.004,Disable or Modify System Firewall,[],[],,Account Management,mitigates,6
274,,T1562.006,Indicator Blocking,[],[],,Account Management,mitigates,6
275,,T1562.007,Disable or Modify Cloud Firewall,[],[],,Account Management,mitigates,6
276,,T1562.008,Disable Cloud Logs,[],[],,Account Management,mitigates,6
277,,T1563,Remote Service Session Hijacking,[],[],,Account Management,mitigates,6
278,,T1563.001,SSH Hijacking,[],[],,Account Management,mitigates,6
279,,T1563.002,RDP Hijacking,[],[],,Account Management,mitigates,6
280,,T1569,System Services,[],[],,Account Management,mitigates,6
281,,T1569.001,Launchctl,[],[],,Account Management,mitigates,6
282,,T1569.002,Service Execution,[],[],,Account Management,mitigates,6
283,,T1574,Hijack Execution Flow,[],[],,Account Management,mitigates,6
284,,T1574.002,DLL Side-Loading,[],[],,Account Management,mitigates,6
285,,T1574.004,Dylib Hijacking,[],[],,Account Management,mitigates,6
286,,T1574.005,Executable Installer File Permissions Weakness,[],[],,Account Management,mitigates,6
287,,T1574.007,Path Interception by PATH Environment Variable,[],[],,Account Management,mitigates,6
288,,T1574.008,Path Interception by Search Order Hijacking,[],[],,Account Management,mitigates,6
289,,T1574.009,Path Interception by Unquoted Path,[],[],,Account Management,mitigates,6
290,,T1574.010,Services File Permissions Weakness,[],[],,Account Management,mitigates,6
291,,T1574.012,COR_PROFILER,[],[],,Account Management,mitigates,6
292,,T1578,Modify Cloud Compute Infrastructure,[],[],,Account Management,mitigates,6
293,,T1578.001,Create Snapshot,[],[],,Account Management,mitigates,6
294,,T1578.002,Create Cloud Instance,[],[],,Account Management,mitigates,6
295,,T1578.003,Delete Cloud Instance,[],[],,Account Management,mitigates,6
296,,T1580,Cloud Infrastructure Discovery,[],[],,Account Management,mitigates,6
297,,T1599,Network Boundary Bridging,[],[],,Account Management,mitigates,6
298,,T1599.001,Network Address Translation Traversal,[],[],,Account Management,mitigates,6
299,,T1601,Modify System Image,[],[],,Account Management,mitigates,6
300,,T1601.001,Patch System Image,[],[],,Account Management,mitigates,6
301,,T1601.002,Downgrade System Image,[],[],,Account Management,mitigates,6
302,,T1020.001,Traffic Duplication,[],[],,Use Of External Information Systems,mitigates,6
303,,T1021,Remote Services,[],[],,Use Of External Information Systems,mitigates,6
304,,T1021.001,Remote Desktop Protocol,[],[],,Use Of External Information Systems,mitigates,6
305,,T1021.004,SSH,[],[],,Use Of External Information Systems,mitigates,6
306,,T1072,Software Deployment Tools,[],[],,Use Of External Information Systems,mitigates,6
307,,T1078.002,Domain Accounts,[],[],,Use Of External Information Systems,mitigates,6
308,,T1078.004,Cloud Accounts,[],[],,Use Of External Information Systems,mitigates,6
309,,T1098.001,Additional Cloud Credentials,[],[],,Use Of External Information Systems,mitigates,6
310,,T1098.002,Exchange Email Delegate Permissions,[],[],,Use Of External Information Systems,mitigates,6
311,,T1098.003,Add Office 365 Global Administrator Role,[],[],,Use Of External Information Systems,mitigates,6
312,,T1110,Brute Force,[],[],,Use Of External Information Systems,mitigates,6
313,,T1110.001,Password Guessing,[],[],,Use Of External Information Systems,mitigates,6
314,,T1110.002,Password Cracking,[],[],,Use Of External Information Systems,mitigates,6
315,,T1110.003,Password Spraying,[],[],,Use Of External Information Systems,mitigates,6
316,,T1110.004,Credential Stuffing,[],[],,Use Of External Information Systems,mitigates,6
317,,T1114,Email Collection,[],[],,Use Of External Information Systems,mitigates,6
318,,T1114.001,Local Email Collection,[],[],,Use Of External Information Systems,mitigates,6
319,,T1114.002,Remote Email Collection,[],[],,Use Of External Information Systems,mitigates,6
320,,T1114.003,Email Forwarding Rule,[],[],,Use Of External Information Systems,mitigates,6
321,,T1119,Automated Collection,[],[],,Use Of External Information Systems,mitigates,6
322,,T1133,External Remote Services,[],[],,Use Of External Information Systems,mitigates,6
323,,T1134.005,SID-History Injection,[],[],,Use Of External Information Systems,mitigates,6
324,,T1136,Create Account,[],[],,Use Of External Information Systems,mitigates,6
325,,T1136.001,Local Account,[],[],,Use Of External Information Systems,mitigates,6
326,,T1136.002,Domain Account,[],[],,Use Of External Information Systems,mitigates,6
327,,T1136.003,Cloud Account,[],[],,Use Of External Information Systems,mitigates,6
328,,T1200,Hardware Additions,[],[],,Use Of External Information Systems,mitigates,6
329,,T1530,Data from Cloud Storage Object,[],[],,Use Of External Information Systems,mitigates,6
330,,T1537,Transfer Data to Cloud Account,[],[],,Use Of External Information Systems,mitigates,6
331,,T1539,Steal Web Session Cookie,[],[],,Use Of External Information Systems,mitigates,6
332,,T1550.001,Application Access Token,[],[],,Use Of External Information Systems,mitigates,6
333,,T1552,Unsecured Credentials,[],[],,Use Of External Information Systems,mitigates,6
334,,T1552.004,Private Keys,[],[],,Use Of External Information Systems,mitigates,6
335,,T1552.005,Cloud Instance Metadata API,[],[],,Use Of External Information Systems,mitigates,6
336,,T1556,Modify Authentication Process,[],[],,Use Of External Information Systems,mitigates,6
337,,T1556.001,Domain Controller Authentication,[],[],,Use Of External Information Systems,mitigates,6
338,,T1556.003,Pluggable Authentication Modules,[],[],,Use Of External Information Systems,mitigates,6
339,,T1556.004,Network Device Authentication,[],[],,Use Of External Information Systems,mitigates,6
340,,T1557,Man-in-the-Middle,[],[],,Use Of External Information Systems,mitigates,6
341,,T1557.002,ARP Cache Poisoning,[],[],,Use Of External Information Systems,mitigates,6
342,,T1565,Data Manipulation,[],[],,Use Of External Information Systems,mitigates,6
343,,T1565.001,Stored Data Manipulation,[],[],,Use Of External Information Systems,mitigates,6
344,,T1565.002,Transmitted Data Manipulation,[],[],,Use Of External Information Systems,mitigates,6
345,,T1567,Exfiltration Over Web Service,[],[],,Use Of External Information Systems,mitigates,6
346,,T1567.001,Exfiltration to Code Repository,[],[],,Use Of External Information Systems,mitigates,6
347,,T1567.002,Exfiltration to Cloud Storage,[],[],,Use Of External Information Systems,mitigates,6
348,,T1602,Data from Configuration Repository,[],[],,Use Of External Information Systems,mitigates,6
349,,T1602.001,SNMP (MIB Dump),[],[],,Use Of External Information Systems,mitigates,6
350,,T1602.002,Network Device Configuration Dump,[],[],,Use Of External Information Systems,mitigates,6
351,,T1213,Data from Information Repositories,[],[],,Information Sharing,mitigates,6
352,,T1213.001,Confluence,[],[],,Information Sharing,mitigates,6
353,,T1213.002,Sharepoint,[],[],,Information Sharing,mitigates,6
354,,T1133,External Remote Services,[],[],,Data Mining Protection,mitigates,6
355,,T1213,Data from Information Repositories,[],[],,Data Mining Protection,mitigates,6
356,,T1213.001,Confluence,[],[],,Data Mining Protection,mitigates,6
357,,T1213.002,Sharepoint,[],[],,Data Mining Protection,mitigates,6
358,,T1003,OS Credential Dumping,[],[],,Access Enforcement,mitigates,6
359,,T1003.001,LSASS Memory,[],[],,Access Enforcement,mitigates,6
360,,T1003.002,Security Account Manager,[],[],,Access Enforcement,mitigates,6
361,,T1003.003,NTDS,[],[],,Access Enforcement,mitigates,6
362,,T1003.004,LSA Secrets,[],[],,Access Enforcement,mitigates,6
363,,T1003.005,Cached Domain Credentials,[],[],,Access Enforcement,mitigates,6
364,,T1003.006,DCSync,[],[],,Access Enforcement,mitigates,6
365,,T1003.007,Proc Filesystem,[],[],,Access Enforcement,mitigates,6
366,,T1003.008,/etc/passwd and /etc/shadow,[],[],,Access Enforcement,mitigates,6
367,,T1021,Remote Services,[],[],,Access Enforcement,mitigates,6
368,,T1021.001,Remote Desktop Protocol,[],[],,Access Enforcement,mitigates,6
369,,T1021.002,SMB/Windows Admin Shares,[],[],,Access Enforcement,mitigates,6
370,,T1021.003,Distributed Component Object Model,[],[],,Access Enforcement,mitigates,6
371,,T1021.004,SSH,[],[],,Access Enforcement,mitigates,6
372,,T1021.005,VNC,[],[],,Access Enforcement,mitigates,6
