,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,metadata_key
82,,T1552,Unsecured Credentials,[],[],,Remote Access,mitigates,7
83,,T1552.004,Private Keys,[],[],,Remote Access,mitigates,7
84,,T1557,Man-in-the-Middle,[],[],,Remote Access,mitigates,7
85,,T1557.002,ARP Cache Poisoning,[],[],,Remote Access,mitigates,7
86,,T1558,Steal or Forge Kerberos Tickets,[],[],,Remote Access,mitigates,7
87,,T1558.002,Silver Ticket,[],[],,Remote Access,mitigates,7
88,,T1558.003,Kerberoasting,[],[],,Remote Access,mitigates,7
89,,T1558.004,AS-REP Roasting,[],[],,Remote Access,mitigates,7
90,,T1563,Remote Service Session Hijacking,[],[],,Remote Access,mitigates,7
91,,T1563.001,SSH Hijacking,[],[],,Remote Access,mitigates,7
92,,T1563.002,RDP Hijacking,[],[],,Remote Access,mitigates,7
93,,T1565,Data Manipulation,[],[],,Remote Access,mitigates,7
94,,T1565.001,Stored Data Manipulation,[],[],,Remote Access,mitigates,7
95,,T1565.002,Transmitted Data Manipulation,[],[],,Remote Access,mitigates,7
96,,T1602,Data from Configuration Repository,[],[],,Remote Access,mitigates,7
97,,T1602.001,SNMP (MIB Dump),[],[],,Remote Access,mitigates,7
98,,T1602.002,Network Device Configuration Dump,[],[],,Remote Access,mitigates,7
99,,T1011,Exfiltration Over Other Network Medium,[],[],,Wireless Access,mitigates,7
100,,T1011.001,Exfiltration Over Bluetooth,[],[],,Wireless Access,mitigates,7
101,,T1020.001,Traffic Duplication,[],[],,Wireless Access,mitigates,7
102,,T1040,Network Sniffing,[],[],,Wireless Access,mitigates,7
103,,T1070,Indicator Removal on Host,[],[],,Wireless Access,mitigates,7
104,,T1070.001,Clear Windows Event Logs,[],[],,Wireless Access,mitigates,7
105,,T1070.002,Clear Linux or Mac System Logs,[],[],,Wireless Access,mitigates,7
106,,T1119,Automated Collection,[],[],,Wireless Access,mitigates,7
107,,T1530,Data from Cloud Storage Object,[],[],,Wireless Access,mitigates,7
108,,T1552,Unsecured Credentials,[],[],,Wireless Access,mitigates,7
109,,T1552.004,Private Keys,[],[],,Wireless Access,mitigates,7
110,,T1557,Man-in-the-Middle,[],[],,Wireless Access,mitigates,7
111,,T1557.002,ARP Cache Poisoning,[],[],,Wireless Access,mitigates,7
112,,T1558,Steal or Forge Kerberos Tickets,[],[],,Wireless Access,mitigates,7
113,,T1558.002,Silver Ticket,[],[],,Wireless Access,mitigates,7
114,,T1558.003,Kerberoasting,[],[],,Wireless Access,mitigates,7
115,,T1558.004,AS-REP Roasting,[],[],,Wireless Access,mitigates,7
116,,T1565,Data Manipulation,[],[],,Wireless Access,mitigates,7
117,,T1565.001,Stored Data Manipulation,[],[],,Wireless Access,mitigates,7
118,,T1565.002,Transmitted Data Manipulation,[],[],,Wireless Access,mitigates,7
119,,T1602,Data from Configuration Repository,[],[],,Wireless Access,mitigates,7
120,,T1602.001,SNMP (MIB Dump),[],[],,Wireless Access,mitigates,7
121,,T1602.002,Network Device Configuration Dump,[],[],,Wireless Access,mitigates,7
122,,T1020.001,Traffic Duplication,[],[],,Access Control for Mobile Devices,mitigates,7
123,,T1040,Network Sniffing,[],[],,Access Control for Mobile Devices,mitigates,7
124,,T1070,Indicator Removal on Host,[],[],,Access Control for Mobile Devices,mitigates,7
125,,T1070.001,Clear Windows Event Logs,[],[],,Access Control for Mobile Devices,mitigates,7
126,,T1070.002,Clear Linux or Mac System Logs,[],[],,Access Control for Mobile Devices,mitigates,7
127,,T1114,Email Collection,[],[],,Access Control for Mobile Devices,mitigates,7
128,,T1114.001,Local Email Collection,[],[],,Access Control for Mobile Devices,mitigates,7
129,,T1114.002,Remote Email Collection,[],[],,Access Control for Mobile Devices,mitigates,7
130,,T1114.003,Email Forwarding Rule,[],[],,Access Control for Mobile Devices,mitigates,7
131,,T1119,Automated Collection,[],[],,Access Control for Mobile Devices,mitigates,7
132,,T1530,Data from Cloud Storage Object,[],[],,Access Control for Mobile Devices,mitigates,7
133,,T1550.001,Application Access Token,[],[],,Access Control for Mobile Devices,mitigates,7
134,,T1552,Unsecured Credentials,[],[],,Access Control for Mobile Devices,mitigates,7
135,,T1552.004,Private Keys,[],[],,Access Control for Mobile Devices,mitigates,7
136,,T1557,Man-in-the-Middle,[],[],,Access Control for Mobile Devices,mitigates,7
137,,T1557.002,ARP Cache Poisoning,[],[],,Access Control for Mobile Devices,mitigates,7
138,,T1558,Steal or Forge Kerberos Tickets,[],[],,Access Control for Mobile Devices,mitigates,7
139,,T1558.002,Silver Ticket,[],[],,Access Control for Mobile Devices,mitigates,7
140,,T1558.003,Kerberoasting,[],[],,Access Control for Mobile Devices,mitigates,7
141,,T1558.004,AS-REP Roasting,[],[],,Access Control for Mobile Devices,mitigates,7
142,,T1565,Data Manipulation,[],[],,Access Control for Mobile Devices,mitigates,7
143,,T1565.001,Stored Data Manipulation,[],[],,Access Control for Mobile Devices,mitigates,7
144,,T1565.002,Transmitted Data Manipulation,[],[],,Access Control for Mobile Devices,mitigates,7
145,,T1602,Data from Configuration Repository,[],[],,Access Control for Mobile Devices,mitigates,7
146,,T1602.001,SNMP (MIB Dump),[],[],,Access Control for Mobile Devices,mitigates,7
147,,T1602.002,Network Device Configuration Dump,[],[],,Access Control for Mobile Devices,mitigates,7
148,,T1003,OS Credential Dumping,[],[],,Account Management,mitigates,7
149,,T1003.001,LSASS Memory,[],[],,Account Management,mitigates,7
150,,T1003.002,Security Account Manager,[],[],,Account Management,mitigates,7
151,,T1003.003,NTDS,[],[],,Account Management,mitigates,7
152,,T1003.004,LSA Secrets,[],[],,Account Management,mitigates,7
153,,T1003.005,Cached Domain Credentials,[],[],,Account Management,mitigates,7
154,,T1003.006,DCSync,[],[],,Account Management,mitigates,7
155,,T1003.007,Proc Filesystem,[],[],,Account Management,mitigates,7
156,,T1003.008,/etc/passwd and /etc/shadow,[],[],,Account Management,mitigates,7
157,,T1021,Remote Services,[],[],,Account Management,mitigates,7
158,,T1021.001,Remote Desktop Protocol,[],[],,Account Management,mitigates,7
159,,T1021.002,SMB/Windows Admin Shares,[],[],,Account Management,mitigates,7
160,,T1021.003,Distributed Component Object Model,[],[],,Account Management,mitigates,7
161,,T1021.004,SSH,[],[],,Account Management,mitigates,7
162,,T1021.005,VNC,[],[],,Account Management,mitigates,7
163,,T1021.006,Windows Remote Management,[],[],,Account Management,mitigates,7
164,,T1036,Masquerading,[],[],,Account Management,mitigates,7
165,,T1036.003,Rename System Utilities,[],[],,Account Management,mitigates,7
166,,T1036.005,Match Legitimate Name or Location,[],[],,Account Management,mitigates,7
167,,T1047,Windows Management Instrumentation,[],[],,Account Management,mitigates,7
168,,T1053,Scheduled Task/Job,[],[],,Account Management,mitigates,7
169,,T1053.001,At (Linux),[],[],,Account Management,mitigates,7
170,,T1053.002,At (Windows),[],[],,Account Management,mitigates,7
171,,T1053.003,Cron,[],[],,Account Management,mitigates,7
172,,T1053.004,Launchd,[],[],,Account Management,mitigates,7
173,,T1053.005,Scheduled Task,[],[],,Account Management,mitigates,7
174,,T1053.006,Systemd Timers,[],[],,Account Management,mitigates,7
175,,T1055,Process Injection,[],[],,Account Management,mitigates,7
176,,T1055.008,Ptrace System Calls,[],[],,Account Management,mitigates,7
177,,T1056.003,Web Portal Capture,[],[],,Account Management,mitigates,7
178,,T1059,Command and Scripting Interpreter,[],[],,Account Management,mitigates,7
179,,T1059.001,PowerShell,[],[],,Account Management,mitigates,7
180,,T1059.008,Network Device CLI,[],[],,Account Management,mitigates,7
181,,T1068,Exploitation for Privilege Escalation,[],[],,Account Management,mitigates,7
182,,T1070,Indicator Removal on Host,[],[],,Account Management,mitigates,7
183,,T1070.001,Clear Windows Event Logs,[],[],,Account Management,mitigates,7
184,,T1070.002,Clear Linux or Mac System Logs,[],[],,Account Management,mitigates,7
185,,T1070.003,Clear Command History,[],[],,Account Management,mitigates,7
186,,T1072,Software Deployment Tools,[],[],,Account Management,mitigates,7
187,,T1078,Valid Accounts,[],[],,Account Management,mitigates,7
188,,T1078.001,Default Accounts,[],[],,Account Management,mitigates,7
189,,T1078.002,Domain Accounts,[],[],,Account Management,mitigates,7
190,,T1078.003,Local Accounts,[],[],,Account Management,mitigates,7
191,,T1078.004,Cloud Accounts,[],[],,Account Management,mitigates,7
192,,T1087.004,Cloud Account,[],[],,Account Management,mitigates,7
193,,T1098,Account Manipulation,[],[],,Account Management,mitigates,7
194,,T1098.001,Additional Cloud Credentials,[],[],,Account Management,mitigates,7
195,,T1098.002,Exchange Email Delegate Permissions,[],[],,Account Management,mitigates,7
196,,T1098.003,Add Office 365 Global Administrator Role,[],[],,Account Management,mitigates,7
197,,T1110,Brute Force,[],[],,Account Management,mitigates,7
198,,T1110.001,Password Guessing,[],[],,Account Management,mitigates,7
199,,T1110.002,Password Cracking,[],[],,Account Management,mitigates,7
200,,T1110.003,Password Spraying,[],[],,Account Management,mitigates,7
201,,T1110.004,Credential Stuffing,[],[],,Account Management,mitigates,7
202,,T1134,Access Token Manipulation,[],[],,Account Management,mitigates,7
203,,T1134.001,Token Impersonation/Theft,[],[],,Account Management,mitigates,7
204,,T1134.002,Create Process with Token,[],[],,Account Management,mitigates,7
205,,T1134.003,Make and Impersonate Token,[],[],,Account Management,mitigates,7
206,,T1136,Create Account,[],[],,Account Management,mitigates,7
207,,T1136.001,Local Account,[],[],,Account Management,mitigates,7
208,,T1136.002,Domain Account,[],[],,Account Management,mitigates,7
209,,T1136.003,Cloud Account,[],[],,Account Management,mitigates,7
210,,T1185,Man in the Browser,[],[],,Account Management,mitigates,7
211,,T1190,Exploit Public-Facing Application,[],[],,Account Management,mitigates,7
212,,T1197,BITS Jobs,[],[],,Account Management,mitigates,7
213,,T1204,User Execution,[],[],,Account Management,mitigates,7
214,,T1204.001,Malicious Link,[],[],,Account Management,mitigates,7
215,,T1204.002,Malicious File,[],[],,Account Management,mitigates,7
216,,T1210,Exploitation of Remote Services,[],[],,Account Management,mitigates,7
217,,T1212,Exploitation for Credential Access,[],[],,Account Management,mitigates,7
218,,T1213,Data from Information Repositories,[],[],,Account Management,mitigates,7
219,,T1213.001,Confluence,[],[],,Account Management,mitigates,7
220,,T1213.002,Sharepoint,[],[],,Account Management,mitigates,7
221,,T1218,Signed Binary Proxy Execution,[],[],,Account Management,mitigates,7
222,,T1218.007,Msiexec,[],[],,Account Management,mitigates,7
223,,T1222,File and Directory Permissions Modification,[],[],,Account Management,mitigates,7
224,,T1222.001,Windows File and Directory Permissions Modification,[],[],,Account Management,mitigates,7
225,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],[],,Account Management,mitigates,7
226,,T1484,Domain Policy Modification,[],[],,Account Management,mitigates,7
227,,T1489,Service Stop,[],[],,Account Management,mitigates,7
228,,T1495,Firmware Corruption,[],[],,Account Management,mitigates,7
229,,T1505,Server Software Component,[],[],,Account Management,mitigates,7
230,,T1505.001,SQL Stored Procedures,[],[],,Account Management,mitigates,7
231,,T1505.002,Transport Agent,[],[],,Account Management,mitigates,7
232,,T1525,Implant Container Image,[],[],,Account Management,mitigates,7
233,,T1528,Steal Application Access Token,[],[],,Account Management,mitigates,7
234,,T1530,Data from Cloud Storage Object,[],[],,Account Management,mitigates,7
235,,T1537,Transfer Data to Cloud Account,[],[],,Account Management,mitigates,7
236,,T1538,Cloud Service Dashboard,[],[],,Account Management,mitigates,7
237,,T1542,Pre-OS Boot,[],[],,Account Management,mitigates,7
238,,T1542.001,System Firmware,[],[],,Account Management,mitigates,7
239,,T1542.003,Bootkit,[],[],,Account Management,mitigates,7
240,,T1542.005,TFTP Boot,[],[],,Account Management,mitigates,7
241,,T1543,Create or Modify System Process,[],[],,Account Management,mitigates,7
242,,T1543.001,Launch Agent,[],[],,Account Management,mitigates,7
243,,T1543.002,Systemd Service,[],[],,Account Management,mitigates,7
244,,T1543.003,Windows Service,[],[],,Account Management,mitigates,7
245,,T1543.004,Launch Daemon,[],[],,Account Management,mitigates,7
246,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,Account Management,mitigates,7
247,,T1547.004,Winlogon Helper DLL,[],[],,Account Management,mitigates,7
248,,T1547.006,Kernel Modules and Extensions,[],[],,Account Management,mitigates,7
249,,T1547.009,Shortcut Modification,[],[],,Account Management,mitigates,7
250,,T1547.012,Print Processors,[],[],,Account Management,mitigates,7
251,,T1548,Abuse Elevation Control Mechanism,[],[],,Account Management,mitigates,7
252,,T1548.002,Bypass User Account Control,[],[],,Account Management,mitigates,7
253,,T1548.003,Sudo and Sudo Caching,[],[],,Account Management,mitigates,7
254,,T1550,Use Alternate Authentication Material,[],[],,Account Management,mitigates,7
255,,T1550.002,Pass the Hash,[],[],,Account Management,mitigates,7
256,,T1550.003,Pass the Ticket,[],[],,Account Management,mitigates,7
257,,T1552,Unsecured Credentials,[],[],,Account Management,mitigates,7
258,,T1552.001,Credentials In Files,[],[],,Account Management,mitigates,7
259,,T1552.002,Credentials in Registry,[],[],,Account Management,mitigates,7
260,,T1552.004,Private Keys,[],[],,Account Management,mitigates,7
261,,T1552.006,Group Policy Preferences,[],[],,Account Management,mitigates,7
262,,T1556,Modify Authentication Process,[],[],,Account Management,mitigates,7
263,,T1556.001,Domain Controller Authentication,[],[],,Account Management,mitigates,7
264,,T1556.003,Pluggable Authentication Modules,[],[],,Account Management,mitigates,7
265,,T1556.004,Network Device Authentication,[],[],,Account Management,mitigates,7
266,,T1558,Steal or Forge Kerberos Tickets,[],[],,Account Management,mitigates,7
267,,T1558.001,Golden Ticket,[],[],,Account Management,mitigates,7
268,,T1558.002,Silver Ticket,[],[],,Account Management,mitigates,7
269,,T1558.003,Kerberoasting,[],[],,Account Management,mitigates,7
270,,T1558.004,AS-REP Roasting,[],[],,Account Management,mitigates,7
271,,T1559,Inter-Process Communication,[],[],,Account Management,mitigates,7
272,,T1559.001,Component Object Model,[],[],,Account Management,mitigates,7
273,,T1562,Impair Defenses,[],[],,Account Management,mitigates,7
274,,T1562.001,Disable or Modify Tools,[],[],,Account Management,mitigates,7
275,,T1562.002,Disable Windows Event Logging,[],[],,Account Management,mitigates,7
276,,T1562.004,Disable or Modify System Firewall,[],[],,Account Management,mitigates,7
277,,T1562.006,Indicator Blocking,[],[],,Account Management,mitigates,7
278,,T1562.007,Disable or Modify Cloud Firewall,[],[],,Account Management,mitigates,7
279,,T1562.008,Disable Cloud Logs,[],[],,Account Management,mitigates,7
280,,T1563,Remote Service Session Hijacking,[],[],,Account Management,mitigates,7
281,,T1563.001,SSH Hijacking,[],[],,Account Management,mitigates,7
282,,T1563.002,RDP Hijacking,[],[],,Account Management,mitigates,7
283,,T1569,System Services,[],[],,Account Management,mitigates,7
284,,T1569.001,Launchctl,[],[],,Account Management,mitigates,7
285,,T1569.002,Service Execution,[],[],,Account Management,mitigates,7
286,,T1574,Hijack Execution Flow,[],[],,Account Management,mitigates,7
287,,T1574.002,DLL Side-Loading,[],[],,Account Management,mitigates,7
288,,T1574.004,Dylib Hijacking,[],[],,Account Management,mitigates,7
289,,T1574.005,Executable Installer File Permissions Weakness,[],[],,Account Management,mitigates,7
290,,T1574.007,Path Interception by PATH Environment Variable,[],[],,Account Management,mitigates,7
291,,T1574.008,Path Interception by Search Order Hijacking,[],[],,Account Management,mitigates,7
292,,T1574.009,Path Interception by Unquoted Path,[],[],,Account Management,mitigates,7
293,,T1574.010,Services File Permissions Weakness,[],[],,Account Management,mitigates,7
294,,T1574.012,COR_PROFILER,[],[],,Account Management,mitigates,7
295,,T1578,Modify Cloud Compute Infrastructure,[],[],,Account Management,mitigates,7
296,,T1578.001,Create Snapshot,[],[],,Account Management,mitigates,7
297,,T1578.002,Create Cloud Instance,[],[],,Account Management,mitigates,7
298,,T1578.003,Delete Cloud Instance,[],[],,Account Management,mitigates,7
299,,T1580,Cloud Infrastructure Discovery,[],[],,Account Management,mitigates,7
300,,T1599,Network Boundary Bridging,[],[],,Account Management,mitigates,7
301,,T1599.001,Network Address Translation Traversal,[],[],,Account Management,mitigates,7
302,,T1601,Modify System Image,[],[],,Account Management,mitigates,7
303,,T1601.001,Patch System Image,[],[],,Account Management,mitigates,7
304,,T1601.002,Downgrade System Image,[],[],,Account Management,mitigates,7
305,,T1020.001,Traffic Duplication,[],[],,Use of External Systems,mitigates,7
306,,T1021,Remote Services,[],[],,Use of External Systems,mitigates,7
307,,T1021.001,Remote Desktop Protocol,[],[],,Use of External Systems,mitigates,7
308,,T1021.004,SSH,[],[],,Use of External Systems,mitigates,7
309,,T1072,Software Deployment Tools,[],[],,Use of External Systems,mitigates,7
310,,T1078.002,Domain Accounts,[],[],,Use of External Systems,mitigates,7
311,,T1078.004,Cloud Accounts,[],[],,Use of External Systems,mitigates,7
312,,T1098.001,Additional Cloud Credentials,[],[],,Use of External Systems,mitigates,7
313,,T1098.002,Exchange Email Delegate Permissions,[],[],,Use of External Systems,mitigates,7
314,,T1098.003,Add Office 365 Global Administrator Role,[],[],,Use of External Systems,mitigates,7
315,,T1110,Brute Force,[],[],,Use of External Systems,mitigates,7
316,,T1110.001,Password Guessing,[],[],,Use of External Systems,mitigates,7
317,,T1110.002,Password Cracking,[],[],,Use of External Systems,mitigates,7
318,,T1110.003,Password Spraying,[],[],,Use of External Systems,mitigates,7
319,,T1110.004,Credential Stuffing,[],[],,Use of External Systems,mitigates,7
320,,T1114,Email Collection,[],[],,Use of External Systems,mitigates,7
321,,T1114.001,Local Email Collection,[],[],,Use of External Systems,mitigates,7
322,,T1114.002,Remote Email Collection,[],[],,Use of External Systems,mitigates,7
323,,T1114.003,Email Forwarding Rule,[],[],,Use of External Systems,mitigates,7
324,,T1119,Automated Collection,[],[],,Use of External Systems,mitigates,7
325,,T1133,External Remote Services,[],[],,Use of External Systems,mitigates,7
326,,T1134.005,SID-History Injection,[],[],,Use of External Systems,mitigates,7
327,,T1136,Create Account,[],[],,Use of External Systems,mitigates,7
328,,T1136.001,Local Account,[],[],,Use of External Systems,mitigates,7
329,,T1136.002,Domain Account,[],[],,Use of External Systems,mitigates,7
330,,T1136.003,Cloud Account,[],[],,Use of External Systems,mitigates,7
331,,T1200,Hardware Additions,[],[],,Use of External Systems,mitigates,7
332,,T1530,Data from Cloud Storage Object,[],[],,Use of External Systems,mitigates,7
333,,T1537,Transfer Data to Cloud Account,[],[],,Use of External Systems,mitigates,7
334,,T1539,Steal Web Session Cookie,[],[],,Use of External Systems,mitigates,7
335,,T1550.001,Application Access Token,[],[],,Use of External Systems,mitigates,7
336,,T1552,Unsecured Credentials,[],[],,Use of External Systems,mitigates,7
337,,T1552.004,Private Keys,[],[],,Use of External Systems,mitigates,7
338,,T1552.005,Cloud Instance Metadata API,[],[],,Use of External Systems,mitigates,7
339,,T1556,Modify Authentication Process,[],[],,Use of External Systems,mitigates,7
340,,T1556.001,Domain Controller Authentication,[],[],,Use of External Systems,mitigates,7
341,,T1556.003,Pluggable Authentication Modules,[],[],,Use of External Systems,mitigates,7
342,,T1556.004,Network Device Authentication,[],[],,Use of External Systems,mitigates,7
343,,T1557,Man-in-the-Middle,[],[],,Use of External Systems,mitigates,7
344,,T1557.002,ARP Cache Poisoning,[],[],,Use of External Systems,mitigates,7
345,,T1565,Data Manipulation,[],[],,Use of External Systems,mitigates,7
346,,T1565.001,Stored Data Manipulation,[],[],,Use of External Systems,mitigates,7
347,,T1565.002,Transmitted Data Manipulation,[],[],,Use of External Systems,mitigates,7
348,,T1567,Exfiltration Over Web Service,[],[],,Use of External Systems,mitigates,7
349,,T1567.001,Exfiltration to Code Repository,[],[],,Use of External Systems,mitigates,7
350,,T1567.002,Exfiltration to Cloud Storage,[],[],,Use of External Systems,mitigates,7
351,,T1602,Data from Configuration Repository,[],[],,Use of External Systems,mitigates,7
352,,T1602.001,SNMP (MIB Dump),[],[],,Use of External Systems,mitigates,7
353,,T1602.002,Network Device Configuration Dump,[],[],,Use of External Systems,mitigates,7
354,,T1204,User Execution,[],[],,Information Sharing,mitigates,7
355,,T1204.001,Malicious Link,[],[],,Information Sharing,mitigates,7
356,,T1204.002,Malicious File,[],[],,Information Sharing,mitigates,7
357,,T1133,External Remote Services,[],[],,Data Mining Protection,mitigates,7
358,,T1204,User Execution,[],[],,Data Mining Protection,mitigates,7
359,,T1204.001,Malicious Link,[],[],,Data Mining Protection,mitigates,7
360,,T1204.002,Malicious File,[],[],,Data Mining Protection,mitigates,7
361,,T1003,OS Credential Dumping,[],[],,Access Enforcement,mitigates,7
362,,T1003.001,LSASS Memory,[],[],,Access Enforcement,mitigates,7
363,,T1003.002,Security Account Manager,[],[],,Access Enforcement,mitigates,7
364,,T1003.003,NTDS,[],[],,Access Enforcement,mitigates,7
365,,T1003.004,LSA Secrets,[],[],,Access Enforcement,mitigates,7
366,,T1003.005,Cached Domain Credentials,[],[],,Access Enforcement,mitigates,7
367,,T1003.006,DCSync,[],[],,Access Enforcement,mitigates,7
368,,T1003.007,Proc Filesystem,[],[],,Access Enforcement,mitigates,7
369,,T1003.008,/etc/passwd and /etc/shadow,[],[],,Access Enforcement,mitigates,7
370,,T1021,Remote Services,[],[],,Access Enforcement,mitigates,7
371,,T1021.001,Remote Desktop Protocol,[],[],,Access Enforcement,mitigates,7
372,,T1021.002,SMB/Windows Admin Shares,[],[],,Access Enforcement,mitigates,7
