,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,metadata_key
30,,T1547.011,Plist Modification,[],[],,AC-16,mitigates,3
31,,T1548,Abuse Elevation Control Mechanism,[],[],,AC-16,mitigates,3
32,,T1548.003,Sudo and Sudo Caching,[],[],,AC-16,mitigates,3
33,,T1550.001,Application Access Token,[],[],,AC-16,mitigates,3
34,,T1552,Unsecured Credentials,[],[],,AC-16,mitigates,3
35,,T1552.004,Private Keys,[],[],,AC-16,mitigates,3
36,,T1552.005,Cloud Instance Metadata API,[],[],,AC-16,mitigates,3
37,,T1557,Man-in-the-Middle,[],[],,AC-16,mitigates,3
38,,T1557.002,ARP Cache Poisoning,[],[],,AC-16,mitigates,3
39,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-16,mitigates,3
40,,T1558.002,Silver Ticket,[],[],,AC-16,mitigates,3
41,,T1558.003,Kerberoasting,[],[],,AC-16,mitigates,3
42,,T1558.004,AS-REP Roasting,[],[],,AC-16,mitigates,3
43,,T1564.004,NTFS File Attributes,[],[],,AC-16,mitigates,3
44,,T1565,Data Manipulation,[],[],,AC-16,mitigates,3
45,,T1565.001,Stored Data Manipulation,[],[],,AC-16,mitigates,3
46,,T1565.002,Transmitted Data Manipulation,[],[],,AC-16,mitigates,3
47,,T1602,Data from Configuration Repository,[],[],,AC-16,mitigates,3
48,,T1602.001,SNMP (MIB Dump),[],[],,AC-16,mitigates,3
49,,T1602.002,Network Device Configuration Dump,[],[],,AC-16,mitigates,3
50,,T1020.001,Traffic Duplication,[],[],,AC-17,mitigates,3
51,,T1021,Remote Services,[],[],,AC-17,mitigates,3
52,,T1021.001,Remote Desktop Protocol,[],[],,AC-17,mitigates,3
53,,T1021.002,SMB/Windows Admin Shares,[],[],,AC-17,mitigates,3
54,,T1021.003,Distributed Component Object Model,[],[],,AC-17,mitigates,3
55,,T1021.004,SSH,[],[],,AC-17,mitigates,3
56,,T1021.005,VNC,[],[],,AC-17,mitigates,3
57,,T1021.006,Windows Remote Management,[],[],,AC-17,mitigates,3
58,,T1037,Boot or Logon Initialization Scripts,[],[],,AC-17,mitigates,3
59,,T1037.001,Logon Script (Windows),[],[],,AC-17,mitigates,3
60,,T1040,Network Sniffing,[],[],,AC-17,mitigates,3
61,,T1047,Windows Management Instrumentation,[],[],,AC-17,mitigates,3
62,,T1070,Indicator Removal on Host,[],[],,AC-17,mitigates,3
63,,T1070.001,Clear Windows Event Logs,[],[],,AC-17,mitigates,3
64,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-17,mitigates,3
65,,T1114,Email Collection,[],[],,AC-17,mitigates,3
66,,T1114.001,Local Email Collection,[],[],,AC-17,mitigates,3
67,,T1114.002,Remote Email Collection,[],[],,AC-17,mitigates,3
68,,T1114.003,Email Forwarding Rule,[],[],,AC-17,mitigates,3
69,,T1119,Automated Collection,[],[],,AC-17,mitigates,3
70,,T1133,External Remote Services,[],[],,AC-17,mitigates,3
71,,T1137,Office Application Startup,[],[],,AC-17,mitigates,3
72,,T1137.002,Office Test,[],[],,AC-17,mitigates,3
73,,T1213,Data from Information Repositories,[],[],,AC-17,mitigates,3
74,,T1213.001,Confluence,[],[],,AC-17,mitigates,3
75,,T1213.002,Sharepoint,[],[],,AC-17,mitigates,3
76,,T1219,Remote Access Software,[],[],,AC-17,mitigates,3
77,,T1530,Data from Cloud Storage Object,[],[],,AC-17,mitigates,3
78,,T1537,Transfer Data to Cloud Account,[],[],,AC-17,mitigates,3
79,,T1543,Create or Modify System Process,[],[],,AC-17,mitigates,3
80,,T1543.003,Windows Service,[],[],,AC-17,mitigates,3
81,,T1547.003,Time Providers,[],[],,AC-17,mitigates,3
82,,T1547.004,Winlogon Helper DLL,[],[],,AC-17,mitigates,3
83,,T1547.009,Shortcut Modification,[],[],,AC-17,mitigates,3
84,,T1547.011,Plist Modification,[],[],,AC-17,mitigates,3
85,,T1547.012,Print Processors,[],[],,AC-17,mitigates,3
86,,T1547.013,XDG Autostart Entries,[],[],,AC-17,mitigates,3
87,,T1550.001,Application Access Token,[],[],,AC-17,mitigates,3
88,,T1552,Unsecured Credentials,[],[],,AC-17,mitigates,3
89,,T1552.002,Credentials in Registry,[],[],,AC-17,mitigates,3
90,,T1552.004,Private Keys,[],[],,AC-17,mitigates,3
91,,T1552.007,Container API,[],[],,AC-17,mitigates,3
92,,T1557,Man-in-the-Middle,[],[],,AC-17,mitigates,3
93,,T1557.002,ARP Cache Poisoning,[],[],,AC-17,mitigates,3
94,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-17,mitigates,3
95,,T1558.002,Silver Ticket,[],[],,AC-17,mitigates,3
96,,T1558.003,Kerberoasting,[],[],,AC-17,mitigates,3
97,,T1558.004,AS-REP Roasting,[],[],,AC-17,mitigates,3
98,,T1563,Remote Service Session Hijacking,[],[],,AC-17,mitigates,3
99,,T1563.001,SSH Hijacking,[],[],,AC-17,mitigates,3
100,,T1563.002,RDP Hijacking,[],[],,AC-17,mitigates,3
101,,T1565,Data Manipulation,[],[],,AC-17,mitigates,3
102,,T1565.001,Stored Data Manipulation,[],[],,AC-17,mitigates,3
103,,T1565.002,Transmitted Data Manipulation,[],[],,AC-17,mitigates,3
104,,T1602,Data from Configuration Repository,[],[],,AC-17,mitigates,3
105,,T1602.001,SNMP (MIB Dump),[],[],,AC-17,mitigates,3
106,,T1602.002,Network Device Configuration Dump,[],[],,AC-17,mitigates,3
107,,T1609,Container Administration Command,[],[],,AC-17,mitigates,3
108,,T1610,Deploy Container,[],[],,AC-17,mitigates,3
109,,T1612,Build Image on Host,[],[],,AC-17,mitigates,3
110,,T1613,Container and Resource Discovery,[],[],,AC-17,mitigates,3
111,,T1011,Exfiltration Over Other Network Medium,[],[],,AC-18,mitigates,3
112,,T1011.001,Exfiltration Over Bluetooth,[],[],,AC-18,mitigates,3
113,,T1020.001,Traffic Duplication,[],[],,AC-18,mitigates,3
114,,T1040,Network Sniffing,[],[],,AC-18,mitigates,3
115,,T1070,Indicator Removal on Host,[],[],,AC-18,mitigates,3
116,,T1070.001,Clear Windows Event Logs,[],[],,AC-18,mitigates,3
117,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-18,mitigates,3
118,,T1119,Automated Collection,[],[],,AC-18,mitigates,3
119,,T1530,Data from Cloud Storage Object,[],[],,AC-18,mitigates,3
120,,T1552,Unsecured Credentials,[],[],,AC-18,mitigates,3
121,,T1552.004,Private Keys,[],[],,AC-18,mitigates,3
122,,T1557,Man-in-the-Middle,[],[],,AC-18,mitigates,3
123,,T1557.002,ARP Cache Poisoning,[],[],,AC-18,mitigates,3
124,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-18,mitigates,3
125,,T1558.002,Silver Ticket,[],[],,AC-18,mitigates,3
126,,T1558.003,Kerberoasting,[],[],,AC-18,mitigates,3
127,,T1558.004,AS-REP Roasting,[],[],,AC-18,mitigates,3
128,,T1565,Data Manipulation,[],[],,AC-18,mitigates,3
129,,T1565.001,Stored Data Manipulation,[],[],,AC-18,mitigates,3
130,,T1565.002,Transmitted Data Manipulation,[],[],,AC-18,mitigates,3
131,,T1602,Data from Configuration Repository,[],[],,AC-18,mitigates,3
132,,T1602.001,SNMP (MIB Dump),[],[],,AC-18,mitigates,3
133,,T1602.002,Network Device Configuration Dump,[],[],,AC-18,mitigates,3
134,,T1020.001,Traffic Duplication,[],[],,AC-19,mitigates,3
135,,T1040,Network Sniffing,[],[],,AC-19,mitigates,3
136,,T1070,Indicator Removal on Host,[],[],,AC-19,mitigates,3
137,,T1070.001,Clear Windows Event Logs,[],[],,AC-19,mitigates,3
138,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-19,mitigates,3
139,,T1114,Email Collection,[],[],,AC-19,mitigates,3
140,,T1114.001,Local Email Collection,[],[],,AC-19,mitigates,3
141,,T1114.002,Remote Email Collection,[],[],,AC-19,mitigates,3
142,,T1114.003,Email Forwarding Rule,[],[],,AC-19,mitigates,3
143,,T1119,Automated Collection,[],[],,AC-19,mitigates,3
144,,T1530,Data from Cloud Storage Object,[],[],,AC-19,mitigates,3
145,,T1550.001,Application Access Token,[],[],,AC-19,mitigates,3
146,,T1552,Unsecured Credentials,[],[],,AC-19,mitigates,3
147,,T1552.004,Private Keys,[],[],,AC-19,mitigates,3
148,,T1557,Man-in-the-Middle,[],[],,AC-19,mitigates,3
149,,T1557.002,ARP Cache Poisoning,[],[],,AC-19,mitigates,3
150,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-19,mitigates,3
151,,T1558.002,Silver Ticket,[],[],,AC-19,mitigates,3
152,,T1558.003,Kerberoasting,[],[],,AC-19,mitigates,3
153,,T1558.004,AS-REP Roasting,[],[],,AC-19,mitigates,3
154,,T1565,Data Manipulation,[],[],,AC-19,mitigates,3
155,,T1565.001,Stored Data Manipulation,[],[],,AC-19,mitigates,3
156,,T1565.002,Transmitted Data Manipulation,[],[],,AC-19,mitigates,3
157,,T1602,Data from Configuration Repository,[],[],,AC-19,mitigates,3
158,,T1602.001,SNMP (MIB Dump),[],[],,AC-19,mitigates,3
159,,T1602.002,Network Device Configuration Dump,[],[],,AC-19,mitigates,3
160,,T1003,OS Credential Dumping,[],[],,AC-2,mitigates,3
161,,T1003.001,LSASS Memory,[],[],,AC-2,mitigates,3
162,,T1003.002,Security Account Manager,[],[],,AC-2,mitigates,3
163,,T1003.003,NTDS,[],[],,AC-2,mitigates,3
164,,T1003.004,LSA Secrets,[],[],,AC-2,mitigates,3
165,,T1003.005,Cached Domain Credentials,[],[],,AC-2,mitigates,3
166,,T1003.006,DCSync,[],[],,AC-2,mitigates,3
167,,T1003.007,Proc Filesystem,[],[],,AC-2,mitigates,3
168,,T1003.008,/etc/passwd and /etc/shadow,[],[],,AC-2,mitigates,3
169,,T1021,Remote Services,[],[],,AC-2,mitigates,3
170,,T1021.001,Remote Desktop Protocol,[],[],,AC-2,mitigates,3
171,,T1021.002,SMB/Windows Admin Shares,[],[],,AC-2,mitigates,3
172,,T1021.003,Distributed Component Object Model,[],[],,AC-2,mitigates,3
173,,T1021.004,SSH,[],[],,AC-2,mitigates,3
174,,T1021.005,VNC,[],[],,AC-2,mitigates,3
175,,T1021.006,Windows Remote Management,[],[],,AC-2,mitigates,3
176,,T1036,Masquerading,[],[],,AC-2,mitigates,3
177,,T1036.003,Rename System Utilities,[],[],,AC-2,mitigates,3
178,,T1036.005,Match Legitimate Name or Location,[],[],,AC-2,mitigates,3
179,,T1047,Windows Management Instrumentation,[],[],,AC-2,mitigates,3
180,,T1053,Scheduled Task/Job,[],[],,AC-2,mitigates,3
181,,T1053.001,At (Linux),[],[],,AC-2,mitigates,3
182,,T1053.002,At (Windows),[],[],,AC-2,mitigates,3
183,,T1053.003,Cron,[],[],,AC-2,mitigates,3
184,,T1053.004,Launchd,[],[],,AC-2,mitigates,3
185,,T1053.005,Scheduled Task,[],[],,AC-2,mitigates,3
186,,T1053.006,Systemd Timers,[],[],,AC-2,mitigates,3
187,,T1053.007,Container Orchestration Job,[],[],,AC-2,mitigates,3
188,,T1055,Process Injection,[],[],,AC-2,mitigates,3
189,,T1055.008,Ptrace System Calls,[],[],,AC-2,mitigates,3
190,,T1056.003,Web Portal Capture,[],[],,AC-2,mitigates,3
191,,T1059,Command and Scripting Interpreter,[],[],,AC-2,mitigates,3
192,,T1059.001,PowerShell,[],[],,AC-2,mitigates,3
193,,T1059.008,Network Device CLI,[],[],,AC-2,mitigates,3
194,,T1068,Exploitation for Privilege Escalation,[],[],,AC-2,mitigates,3
195,,T1070,Indicator Removal on Host,[],[],,AC-2,mitigates,3
196,,T1070.001,Clear Windows Event Logs,[],[],,AC-2,mitigates,3
197,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-2,mitigates,3
198,,T1070.003,Clear Command History,[],[],,AC-2,mitigates,3
199,,T1072,Software Deployment Tools,[],[],,AC-2,mitigates,3
200,,T1078,Valid Accounts,[],[],,AC-2,mitigates,3
201,,T1078.001,Default Accounts,[],[],,AC-2,mitigates,3
202,,T1078.002,Domain Accounts,[],[],,AC-2,mitigates,3
203,,T1078.003,Local Accounts,[],[],,AC-2,mitigates,3
204,,T1078.004,Cloud Accounts,[],[],,AC-2,mitigates,3
205,,T1087.004,Cloud Account,[],[],,AC-2,mitigates,3
206,,T1098,Account Manipulation,[],[],,AC-2,mitigates,3
207,,T1098.001,Additional Cloud Credentials,[],[],,AC-2,mitigates,3
208,,T1098.002,Exchange Email Delegate Permissions,[],[],,AC-2,mitigates,3
209,,T1098.003,Add Office 365 Global Administrator Role,[],[],,AC-2,mitigates,3
210,,T1110,Brute Force,[],[],,AC-2,mitigates,3
211,,T1110.001,Password Guessing,[],[],,AC-2,mitigates,3
212,,T1110.002,Password Cracking,[],[],,AC-2,mitigates,3
213,,T1110.003,Password Spraying,[],[],,AC-2,mitigates,3
214,,T1110.004,Credential Stuffing,[],[],,AC-2,mitigates,3
215,,T1134,Access Token Manipulation,[],[],,AC-2,mitigates,3
216,,T1134.001,Token Impersonation/Theft,[],[],,AC-2,mitigates,3
217,,T1134.002,Create Process with Token,[],[],,AC-2,mitigates,3
218,,T1134.003,Make and Impersonate Token,[],[],,AC-2,mitigates,3
219,,T1136,Create Account,[],[],,AC-2,mitigates,3
220,,T1136.001,Local Account,[],[],,AC-2,mitigates,3
221,,T1136.002,Domain Account,[],[],,AC-2,mitigates,3
222,,T1136.003,Cloud Account,[],[],,AC-2,mitigates,3
223,,T1185,Man in the Browser,[],[],,AC-2,mitigates,3
224,,T1190,Exploit Public-Facing Application,[],[],,AC-2,mitigates,3
225,,T1197,BITS Jobs,[],[],,AC-2,mitigates,3
226,,T1210,Exploitation of Remote Services,[],[],,AC-2,mitigates,3
227,,T1212,Exploitation for Credential Access,[],[],,AC-2,mitigates,3
228,,T1213,Data from Information Repositories,[],[],,AC-2,mitigates,3
229,,T1213.001,Confluence,[],[],,AC-2,mitigates,3
230,,T1213.002,Sharepoint,[],[],,AC-2,mitigates,3
231,,T1218,Signed Binary Proxy Execution,[],[],,AC-2,mitigates,3
232,,T1218.007,Msiexec,[],[],,AC-2,mitigates,3
233,,T1222,File and Directory Permissions Modification,[],[],,AC-2,mitigates,3
234,,T1222.001,Windows File and Directory Permissions Modification,[],[],,AC-2,mitigates,3
235,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],[],,AC-2,mitigates,3
236,,T1484,Domain Policy Modification,[],[],,AC-2,mitigates,3
237,,T1489,Service Stop,[],[],,AC-2,mitigates,3
238,,T1495,Firmware Corruption,[],[],,AC-2,mitigates,3
239,,T1505,Server Software Component,[],[],,AC-2,mitigates,3
240,,T1505.001,SQL Stored Procedures,[],[],,AC-2,mitigates,3
241,,T1505.002,Transport Agent,[],[],,AC-2,mitigates,3
242,,T1525,Implant Internal Image,[],[],,AC-2,mitigates,3
243,,T1528,Steal Application Access Token,[],[],,AC-2,mitigates,3
244,,T1530,Data from Cloud Storage Object,[],[],,AC-2,mitigates,3
245,,T1537,Transfer Data to Cloud Account,[],[],,AC-2,mitigates,3
246,,T1538,Cloud Service Dashboard,[],[],,AC-2,mitigates,3
247,,T1542,Pre-OS Boot,[],[],,AC-2,mitigates,3
248,,T1542.001,System Firmware,[],[],,AC-2,mitigates,3
249,,T1542.003,Bootkit,[],[],,AC-2,mitigates,3
250,,T1542.005,TFTP Boot,[],[],,AC-2,mitigates,3
251,,T1543,Create or Modify System Process,[],[],,AC-2,mitigates,3
252,,T1543.001,Launch Agent,[],[],,AC-2,mitigates,3
253,,T1543.002,Systemd Service,[],[],,AC-2,mitigates,3
254,,T1543.003,Windows Service,[],[],,AC-2,mitigates,3
255,,T1543.004,Launch Daemon,[],[],,AC-2,mitigates,3
256,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,AC-2,mitigates,3
257,,T1547.004,Winlogon Helper DLL,[],[],,AC-2,mitigates,3
258,,T1547.006,Kernel Modules and Extensions,[],[],,AC-2,mitigates,3
259,,T1547.009,Shortcut Modification,[],[],,AC-2,mitigates,3
260,,T1547.012,Print Processors,[],[],,AC-2,mitigates,3
261,,T1547.013,XDG Autostart Entries,[],[],,AC-2,mitigates,3
262,,T1548,Abuse Elevation Control Mechanism,[],[],,AC-2,mitigates,3
263,,T1548.002,Bypass User Account Control,[],[],,AC-2,mitigates,3
264,,T1548.003,Sudo and Sudo Caching,[],[],,AC-2,mitigates,3
265,,T1550,Use Alternate Authentication Material,[],[],,AC-2,mitigates,3
266,,T1550.002,Pass the Hash,[],[],,AC-2,mitigates,3
267,,T1550.003,Pass the Ticket,[],[],,AC-2,mitigates,3
268,,T1552,Unsecured Credentials,[],[],,AC-2,mitigates,3
269,,T1552.001,Credentials In Files,[],[],,AC-2,mitigates,3
270,,T1552.002,Credentials in Registry,[],[],,AC-2,mitigates,3
271,,T1552.004,Private Keys,[],[],,AC-2,mitigates,3
272,,T1552.006,Group Policy Preferences,[],[],,AC-2,mitigates,3
273,,T1552.007,Container API,[],[],,AC-2,mitigates,3
274,,T1556,Modify Authentication Process,[],[],,AC-2,mitigates,3
275,,T1556.001,Domain Controller Authentication,[],[],,AC-2,mitigates,3
276,,T1556.003,Pluggable Authentication Modules,[],[],,AC-2,mitigates,3
277,,T1556.004,Network Device Authentication,[],[],,AC-2,mitigates,3
278,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-2,mitigates,3
279,,T1558.001,Golden Ticket,[],[],,AC-2,mitigates,3
280,,T1558.002,Silver Ticket,[],[],,AC-2,mitigates,3
281,,T1558.003,Kerberoasting,[],[],,AC-2,mitigates,3
282,,T1558.004,AS-REP Roasting,[],[],,AC-2,mitigates,3
283,,T1559,Inter-Process Communication,[],[],,AC-2,mitigates,3
284,,T1559.001,Component Object Model,[],[],,AC-2,mitigates,3
285,,T1562,Impair Defenses,[],[],,AC-2,mitigates,3
286,,T1562.001,Disable or Modify Tools,[],[],,AC-2,mitigates,3
287,,T1562.002,Disable Windows Event Logging,[],[],,AC-2,mitigates,3
288,,T1562.004,Disable or Modify System Firewall,[],[],,AC-2,mitigates,3
289,,T1562.006,Indicator Blocking,[],[],,AC-2,mitigates,3
290,,T1562.007,Disable or Modify Cloud Firewall,[],[],,AC-2,mitigates,3
291,,T1562.008,Disable Cloud Logs,[],[],,AC-2,mitigates,3
292,,T1563,Remote Service Session Hijacking,[],[],,AC-2,mitigates,3
293,,T1563.001,SSH Hijacking,[],[],,AC-2,mitigates,3
294,,T1563.002,RDP Hijacking,[],[],,AC-2,mitigates,3
295,,T1569,System Services,[],[],,AC-2,mitigates,3
296,,T1569.001,Launchctl,[],[],,AC-2,mitigates,3
297,,T1569.002,Service Execution,[],[],,AC-2,mitigates,3
298,,T1574,Hijack Execution Flow,[],[],,AC-2,mitigates,3
299,,T1574.004,Dylib Hijacking,[],[],,AC-2,mitigates,3
300,,T1574.005,Executable Installer File Permissions Weakness,[],[],,AC-2,mitigates,3
301,,T1574.007,Path Interception by PATH Environment Variable,[],[],,AC-2,mitigates,3
302,,T1574.008,Path Interception by Search Order Hijacking,[],[],,AC-2,mitigates,3
303,,T1574.009,Path Interception by Unquoted Path,[],[],,AC-2,mitigates,3
304,,T1574.010,Services File Permissions Weakness,[],[],,AC-2,mitigates,3
305,,T1574.012,COR_PROFILER,[],[],,AC-2,mitigates,3
306,,T1578,Modify Cloud Compute Infrastructure,[],[],,AC-2,mitigates,3
307,,T1578.001,Create Snapshot,[],[],,AC-2,mitigates,3
308,,T1578.002,Create Cloud Instance,[],[],,AC-2,mitigates,3
309,,T1578.003,Delete Cloud Instance,[],[],,AC-2,mitigates,3
310,,T1580,Cloud Infrastructure Discovery,[],[],,AC-2,mitigates,3
311,,T1599,Network Boundary Bridging,[],[],,AC-2,mitigates,3
312,,T1599.001,Network Address Translation Traversal,[],[],,AC-2,mitigates,3
313,,T1601,Modify System Image,[],[],,AC-2,mitigates,3
314,,T1601.001,Patch System Image,[],[],,AC-2,mitigates,3
315,,T1601.002,Downgrade System Image,[],[],,AC-2,mitigates,3
316,,T1609,Container Administration Command,[],[],,AC-2,mitigates,3
317,,T1610,Deploy Container,[],[],,AC-2,mitigates,3
318,,T1611,Escape to Host,[],[],,AC-2,mitigates,3
319,,T1612,Build Image on Host,[],[],,AC-2,mitigates,3
320,,T1613,Container and Resource Discovery,[],[],,AC-2,mitigates,3
321,,T1020.001,Traffic Duplication,[],[],,AC-20,mitigates,3
322,,T1021,Remote Services,[],[],,AC-20,mitigates,3
323,,T1021.001,Remote Desktop Protocol,[],[],,AC-20,mitigates,3
324,,T1021.004,SSH,[],[],,AC-20,mitigates,3
325,,T1072,Software Deployment Tools,[],[],,AC-20,mitigates,3
326,,T1078.002,Domain Accounts,[],[],,AC-20,mitigates,3
327,,T1078.004,Cloud Accounts,[],[],,AC-20,mitigates,3
328,,T1098.001,Additional Cloud Credentials,[],[],,AC-20,mitigates,3
329,,T1098.002,Exchange Email Delegate Permissions,[],[],,AC-20,mitigates,3
330,,T1098.003,Add Office 365 Global Administrator Role,[],[],,AC-20,mitigates,3
331,,T1110,Brute Force,[],[],,AC-20,mitigates,3
332,,T1110.001,Password Guessing,[],[],,AC-20,mitigates,3
333,,T1110.002,Password Cracking,[],[],,AC-20,mitigates,3
334,,T1110.003,Password Spraying,[],[],,AC-20,mitigates,3
335,,T1110.004,Credential Stuffing,[],[],,AC-20,mitigates,3
336,,T1114,Email Collection,[],[],,AC-20,mitigates,3
337,,T1114.001,Local Email Collection,[],[],,AC-20,mitigates,3
338,,T1114.002,Remote Email Collection,[],[],,AC-20,mitigates,3
339,,T1114.003,Email Forwarding Rule,[],[],,AC-20,mitigates,3
340,,T1119,Automated Collection,[],[],,AC-20,mitigates,3
341,,T1133,External Remote Services,[],[],,AC-20,mitigates,3
342,,T1134.005,SID-History Injection,[],[],,AC-20,mitigates,3
343,,T1136,Create Account,[],[],,AC-20,mitigates,3
344,,T1136.001,Local Account,[],[],,AC-20,mitigates,3
345,,T1136.002,Domain Account,[],[],,AC-20,mitigates,3
346,,T1136.003,Cloud Account,[],[],,AC-20,mitigates,3
347,,T1200,Hardware Additions,[],[],,AC-20,mitigates,3
348,,T1530,Data from Cloud Storage Object,[],[],,AC-20,mitigates,3
349,,T1537,Transfer Data to Cloud Account,[],[],,AC-20,mitigates,3
350,,T1539,Steal Web Session Cookie,[],[],,AC-20,mitigates,3
351,,T1550.001,Application Access Token,[],[],,AC-20,mitigates,3
352,,T1552,Unsecured Credentials,[],[],,AC-20,mitigates,3
353,,T1552.004,Private Keys,[],[],,AC-20,mitigates,3
354,,T1552.005,Cloud Instance Metadata API,[],[],,AC-20,mitigates,3
355,,T1556,Modify Authentication Process,[],[],,AC-20,mitigates,3
356,,T1556.001,Domain Controller Authentication,[],[],,AC-20,mitigates,3
357,,T1556.003,Pluggable Authentication Modules,[],[],,AC-20,mitigates,3
358,,T1556.004,Network Device Authentication,[],[],,AC-20,mitigates,3
359,,T1557,Man-in-the-Middle,[],[],,AC-20,mitigates,3
360,,T1557.002,ARP Cache Poisoning,[],[],,AC-20,mitigates,3
361,,T1565,Data Manipulation,[],[],,AC-20,mitigates,3
362,,T1565.001,Stored Data Manipulation,[],[],,AC-20,mitigates,3
363,,T1565.002,Transmitted Data Manipulation,[],[],,AC-20,mitigates,3
364,,T1567,Exfiltration Over Web Service,[],[],,AC-20,mitigates,3
365,,T1567.001,Exfiltration to Code Repository,[],[],,AC-20,mitigates,3
366,,T1567.002,Exfiltration to Cloud Storage,[],[],,AC-20,mitigates,3
367,,T1602,Data from Configuration Repository,[],[],,AC-20,mitigates,3
368,,T1602.001,SNMP (MIB Dump),[],[],,AC-20,mitigates,3
369,,T1602.002,Network Device Configuration Dump,[],[],,AC-20,mitigates,3
370,,T1213,Data from Information Repositories,[],[],,AC-21,mitigates,3
371,,T1213.001,Confluence,[],[],,AC-21,mitigates,3
372,,T1213.002,Sharepoint,[],[],,AC-21,mitigates,3
373,,T1133,External Remote Services,[],[],,AC-23,mitigates,3
374,,T1213,Data from Information Repositories,[],[],,AC-23,mitigates,3
375,,T1213.001,Confluence,[],[],,AC-23,mitigates,3
376,,T1213.002,Sharepoint,[],[],,AC-23,mitigates,3
377,,T1552.007,Container API,[],[],,AC-23,mitigates,3
378,,T1003,OS Credential Dumping,[],[],,AC-3,mitigates,3
379,,T1003.001,LSASS Memory,[],[],,AC-3,mitigates,3
380,,T1003.002,Security Account Manager,[],[],,AC-3,mitigates,3
381,,T1003.003,NTDS,[],[],,AC-3,mitigates,3
382,,T1003.004,LSA Secrets,[],[],,AC-3,mitigates,3
383,,T1003.005,Cached Domain Credentials,[],[],,AC-3,mitigates,3
384,,T1003.006,DCSync,[],[],,AC-3,mitigates,3
385,,T1003.007,Proc Filesystem,[],[],,AC-3,mitigates,3
386,,T1003.008,/etc/passwd and /etc/shadow,[],[],,AC-3,mitigates,3
387,,T1021,Remote Services,[],[],,AC-3,mitigates,3
388,,T1021.001,Remote Desktop Protocol,[],[],,AC-3,mitigates,3
389,,T1021.002,SMB/Windows Admin Shares,[],[],,AC-3,mitigates,3
390,,T1021.003,Distributed Component Object Model,[],[],,AC-3,mitigates,3
391,,T1021.004,SSH,[],[],,AC-3,mitigates,3
392,,T1021.005,VNC,[],[],,AC-3,mitigates,3
393,,T1021.006,Windows Remote Management,[],[],,AC-3,mitigates,3
394,,T1036,Masquerading,[],[],,AC-3,mitigates,3
395,,T1036.003,Rename System Utilities,[],[],,AC-3,mitigates,3
396,,T1036.005,Match Legitimate Name or Location,[],[],,AC-3,mitigates,3
