,mapping-target,references,metadata-key,mapping-description,key,id,name,comments,tags
28,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",28,,28,T1578,Modify Cloud Compute Infrastructure,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
29,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",29,,29,T1052.001,Exfiltration over USB,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
30,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",30,,30,T1112,Modify Registry,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
31,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",31,,31,T1021,Remote Services,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
32,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",32,,32,T1052,Exfiltration Over Physical Medium,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
33,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",33,,33,T1053,Scheduled Task/Job,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
34,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",34,,34,T1070,Indicator Removal on Host,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
35,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",35,,35,T1134,Access Token Manipulation,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
36,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",36,,36,T1218,Signed Binary Proxy Execution,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
37,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",37,,37,T1584,Compromise Infrastructure,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
38,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",38,,38,T1056,Input Capture,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
39,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",39,,39,T1056.003,Web Portal Capture,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
40,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",40,,40,T1056.004,Credential API Hooking,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
41,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",41,,41,T1071.001,Web Protocols,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
42,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",42,,42,T1071,Application Layer Protocol,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
43,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",43,,43,T1059,Command and Scripting Interpreter,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
44,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",44,,44,T1218.010,Regsvr32,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
45,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",45,,45,T1059.003,Windows Command Shell,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
46,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",46,,46,T1082,System Information Discovery,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
47,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",47,,47,T1218.003,CMSTP,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
48,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",48,,48,T1018,Remote System Discovery,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
49,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",49,,49,T1552,Unsecured Credentials,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
50,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",50,,50,T1486,Data Encrypted for Impact,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
51,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",51,,51,T1204,User Execution,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
52,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",52,,52,T1036.005,Match Legitimate Name or Location,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
53,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",53,,53,T1027.004,Compile After Delivery,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
54,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",54,,54,T1127.001,MSBuild,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
55,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",55,,55,T1127,Trusted Developer Utilities Proxy Execution,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
56,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",56,,56,T1190,Exploit Public-Facing Application,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
57,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",57,,57,T1068,Exploitation for Privilege Escalation,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
58,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",58,,58,T1036,Masquerading,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
59,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",59,,59,T1055,Process Injection,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
60,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",60,,60,T1210,Exploitation of Remote Services,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
61,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",61,,61,T1037.003,Network Logon Script,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
62,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",62,,62,T1212,Exploitation for Credential Access,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
63,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",63,,63,T1505.003,Web Shell,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
64,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",64,,64,T1059.007,JavaScript,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
65,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",65,,65,T1560,Archive Collected Data,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
66,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",66,,66,T1203,Exploitation for Client Execution,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
67,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",67,,67,T1132,Data Encoding,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
68,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",68,,68,T1132.001,Standard Encoding,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
69,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",69,,69,T1195.002,Compromise Software Supply Chain,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
70,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",70,,70,T1195,Supply Chain Compromise,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
71,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",71,,71,T1072,Software Deployment Tools,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
72,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",72,,72,T1546.007,Netsh Helper DLL,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
73,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",73,,73,T1505,Server Software Component,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
74,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",74,,74,T1574.007,Path Interception by PATH Environment Variable,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
75,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",75,,75,T1574,Hijack Execution Flow,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
76,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",76,,76,T1087.004,Cloud Account,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
77,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",77,,77,T1087,Account Discovery,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
78,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",78,,78,T1070.004,File Deletion,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
79,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",79,,79,T1020,Automated Exfiltration,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
80,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",80,,80,T1041,Exfiltration Over C2 Channel,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
81,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",81,,81,T1011,Exfiltration Over Other Network Medium,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
82,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",82,,82,T1027,Obfuscated Files or Information,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
83,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",83,,83,T1484,Domain Policy Modification,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
84,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",84,,84,T1136,Create Account,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
85,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",85,,85,T1543.003,Windows Service,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
86,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",86,,86,T1070.006,Timestomp,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
87,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",87,,87,T1003.001,LSASS Memory,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
88,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",88,,88,T1137.001,Office Template Macros,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
89,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",89,,89,T1137,Office Application Startup,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
90,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",90,,90,T1057,Process Discovery,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
91,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",91,,91,T1016,System Network Configuration Discovery,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
92,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",92,,92,T1049,System Network Connections Discovery,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
93,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",93,,93,T1033,System Owner/User Discovery,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
94,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",94,,94,T1588.002,Tool,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
95,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",95,,95,T1588,Obtain Capabilities,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
96,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",96,,96,T1070.001,Clear Windows Event Logs,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
97,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",97,,97,T1569.002,Service Execution,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
98,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",98,,98,T1569,System Services,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
99,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",99,,99,T1546.008,Accessibility Features,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
100,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",100,,100,T1048,Exfiltration Over Alternative Protocol,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
101,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",101,,101,T1105,Ingress Tool Transfer,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
102,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",102,,102,T1495,Firmware Corruption,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
103,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",103,,103,T1497,Virtualization/Sandbox Evasion,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
104,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",104,,104,T1202,Indirect Command Execution,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
105,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']",105,,105,T1546.003,Windows Management Instrumentation Event Subscription,,"['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']"
