,comments,attack_object_id,attack_object_name,references,tags,capability_description,capability_id,mapping_type,metadata_key
66,,T1021.002,SMB/Windows Admin Shares,[],[],,AC-17,mitigates,1
67,,T1021.003,Distributed Component Object Model,[],[],,AC-17,mitigates,1
68,,T1021.004,SSH,[],[],,AC-17,mitigates,1
69,,T1021.005,VNC,[],[],,AC-17,mitigates,1
70,,T1021.006,Windows Remote Management,[],[],,AC-17,mitigates,1
71,,T1037,Boot or Logon Initialization Scripts,[],[],,AC-17,mitigates,1
72,,T1037.001,Logon Script (Windows),[],[],,AC-17,mitigates,1
73,,T1040,Network Sniffing,[],[],,AC-17,mitigates,1
74,,T1047,Windows Management Instrumentation,[],[],,AC-17,mitigates,1
75,,T1059,Command and Scripting Interpreter,[],[],,AC-17,mitigates,1
76,,T1059.001,PowerShell,[],[],,AC-17,mitigates,1
77,,T1059.002,AppleScript,[],[],,AC-17,mitigates,1
78,,T1059.003,Windows Command Shell,[],[],,AC-17,mitigates,1
79,,T1059.004,Unix Shell,[],[],,AC-17,mitigates,1
80,,T1059.005,Visual Basic,[],[],,AC-17,mitigates,1
81,,T1059.006,Python,[],[],,AC-17,mitigates,1
82,,T1059.007,JavaScript,[],[],,AC-17,mitigates,1
83,,T1059.008,Network Device CLI,[],[],,AC-17,mitigates,1
84,,T1070,Indicator Removal on Host,[],[],,AC-17,mitigates,1
85,,T1070.001,Clear Windows Event Logs,[],[],,AC-17,mitigates,1
86,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-17,mitigates,1
87,,T1114,Email Collection,[],[],,AC-17,mitigates,1
88,,T1114.001,Local Email Collection,[],[],,AC-17,mitigates,1
89,,T1114.002,Remote Email Collection,[],[],,AC-17,mitigates,1
90,,T1114.003,Email Forwarding Rule,[],[],,AC-17,mitigates,1
91,,T1119,Automated Collection,[],[],,AC-17,mitigates,1
92,,T1133,External Remote Services,[],[],,AC-17,mitigates,1
93,,T1137,Office Application Startup,[],[],,AC-17,mitigates,1
94,,T1137.002,Office Test,[],[],,AC-17,mitigates,1
95,,T1213,Data from Information Repositories,[],[],,AC-17,mitigates,1
96,,T1213.001,Confluence,[],[],,AC-17,mitigates,1
97,,T1213.002,Sharepoint,[],[],,AC-17,mitigates,1
98,,T1219,Remote Access Software,[],[],,AC-17,mitigates,1
99,,T1505.004,IIS Components,[],[],,AC-17,mitigates,1
100,,T1530,Data from Cloud Storage Object,[],[],,AC-17,mitigates,1
101,,T1537,Transfer Data to Cloud Account,[],[],,AC-17,mitigates,1
102,,T1543,Create or Modify System Process,[],[],,AC-17,mitigates,1
103,,T1543.003,Windows Service,[],[],,AC-17,mitigates,1
104,,T1543.004,Launch Daemon,[],[],,AC-17,mitigates,1
105,,T1547.003,Time Providers,[],[],,AC-17,mitigates,1
106,,T1547.004,Winlogon Helper DLL,[],[],,AC-17,mitigates,1
107,,T1547.009,Shortcut Modification,[],[],,AC-17,mitigates,1
108,,T1547.011,Plist Modification,[],[],,AC-17,mitigates,1
109,,T1547.012,Print Processors,[],[],,AC-17,mitigates,1
110,,T1547.013,XDG Autostart Entries,[],[],,AC-17,mitigates,1
111,,T1550.001,Application Access Token,[],[],,AC-17,mitigates,1
112,,T1552,Unsecured Credentials,[],[],,AC-17,mitigates,1
113,,T1552.002,Credentials in Registry,[],[],,AC-17,mitigates,1
114,,T1552.004,Private Keys,[],[],,AC-17,mitigates,1
115,,T1552.007,Container API,[],[],,AC-17,mitigates,1
116,,T1557,Adversary-in-the-Middle,[],[],,AC-17,mitigates,1
117,,T1557.002,ARP Cache Poisoning,[],[],,AC-17,mitigates,1
118,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-17,mitigates,1
119,,T1558.002,Silver Ticket,[],[],,AC-17,mitigates,1
120,,T1558.003,Kerberoasting,[],[],,AC-17,mitigates,1
121,,T1558.004,AS-REP Roasting,[],[],,AC-17,mitigates,1
122,,T1563,Remote Service Session Hijacking,[],[],,AC-17,mitigates,1
123,,T1563.001,SSH Hijacking,[],[],,AC-17,mitigates,1
124,,T1563.002,RDP Hijacking,[],[],,AC-17,mitigates,1
125,,T1565,Data Manipulation,[],[],,AC-17,mitigates,1
126,,T1565.001,Stored Data Manipulation,[],[],,AC-17,mitigates,1
127,,T1565.002,Transmitted Data Manipulation,[],[],,AC-17,mitigates,1
128,,T1602,Data from Configuration Repository,[],[],,AC-17,mitigates,1
129,,T1602.001,SNMP (MIB Dump),[],[],,AC-17,mitigates,1
130,,T1602.002,Network Device Configuration Dump,[],[],,AC-17,mitigates,1
131,,T1609,Container Administration Command,[],[],,AC-17,mitigates,1
132,,T1610,Deploy Container,[],[],,AC-17,mitigates,1
133,,T1612,Build Image on Host,[],[],,AC-17,mitigates,1
134,,T1613,Container and Resource Discovery,[],[],,AC-17,mitigates,1
135,,T1619,Cloud Storage Object Discovery,[],[],,AC-17,mitigates,1
136,,T1011,Exfiltration Over Other Network Medium,[],[],,AC-18,mitigates,1
137,,T1011.001,Exfiltration Over Bluetooth,[],[],,AC-18,mitigates,1
138,,T1020.001,Traffic Duplication,[],[],,AC-18,mitigates,1
139,,T1040,Network Sniffing,[],[],,AC-18,mitigates,1
140,,T1070,Indicator Removal on Host,[],[],,AC-18,mitigates,1
141,,T1070.001,Clear Windows Event Logs,[],[],,AC-18,mitigates,1
142,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-18,mitigates,1
143,,T1119,Automated Collection,[],[],,AC-18,mitigates,1
144,,T1530,Data from Cloud Storage Object,[],[],,AC-18,mitigates,1
145,,T1552,Unsecured Credentials,[],[],,AC-18,mitigates,1
146,,T1552.004,Private Keys,[],[],,AC-18,mitigates,1
147,,T1557,Adversary-in-the-Middle,[],[],,AC-18,mitigates,1
148,,T1557.002,ARP Cache Poisoning,[],[],,AC-18,mitigates,1
149,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-18,mitigates,1
150,,T1558.002,Silver Ticket,[],[],,AC-18,mitigates,1
151,,T1558.003,Kerberoasting,[],[],,AC-18,mitigates,1
152,,T1558.004,AS-REP Roasting,[],[],,AC-18,mitigates,1
153,,T1565,Data Manipulation,[],[],,AC-18,mitigates,1
154,,T1565.001,Stored Data Manipulation,[],[],,AC-18,mitigates,1
155,,T1565.002,Transmitted Data Manipulation,[],[],,AC-18,mitigates,1
156,,T1602,Data from Configuration Repository,[],[],,AC-18,mitigates,1
157,,T1602.001,SNMP (MIB Dump),[],[],,AC-18,mitigates,1
158,,T1602.002,Network Device Configuration Dump,[],[],,AC-18,mitigates,1
159,,T1020.001,Traffic Duplication,[],[],,AC-19,mitigates,1
160,,T1040,Network Sniffing,[],[],,AC-19,mitigates,1
161,,T1070,Indicator Removal on Host,[],[],,AC-19,mitigates,1
162,,T1070.001,Clear Windows Event Logs,[],[],,AC-19,mitigates,1
163,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-19,mitigates,1
164,,T1114,Email Collection,[],[],,AC-19,mitigates,1
165,,T1114.001,Local Email Collection,[],[],,AC-19,mitigates,1
166,,T1114.002,Remote Email Collection,[],[],,AC-19,mitigates,1
167,,T1114.003,Email Forwarding Rule,[],[],,AC-19,mitigates,1
168,,T1119,Automated Collection,[],[],,AC-19,mitigates,1
169,,T1530,Data from Cloud Storage Object,[],[],,AC-19,mitigates,1
170,,T1550.001,Application Access Token,[],[],,AC-19,mitigates,1
171,,T1552,Unsecured Credentials,[],[],,AC-19,mitigates,1
172,,T1552.004,Private Keys,[],[],,AC-19,mitigates,1
173,,T1557,Adversary-in-the-Middle,[],[],,AC-19,mitigates,1
174,,T1557.002,ARP Cache Poisoning,[],[],,AC-19,mitigates,1
175,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-19,mitigates,1
176,,T1558.002,Silver Ticket,[],[],,AC-19,mitigates,1
177,,T1558.003,Kerberoasting,[],[],,AC-19,mitigates,1
178,,T1558.004,AS-REP Roasting,[],[],,AC-19,mitigates,1
179,,T1565,Data Manipulation,[],[],,AC-19,mitigates,1
180,,T1565.001,Stored Data Manipulation,[],[],,AC-19,mitigates,1
181,,T1565.002,Transmitted Data Manipulation,[],[],,AC-19,mitigates,1
182,,T1602,Data from Configuration Repository,[],[],,AC-19,mitigates,1
183,,T1602.001,SNMP (MIB Dump),[],[],,AC-19,mitigates,1
184,,T1602.002,Network Device Configuration Dump,[],[],,AC-19,mitigates,1
185,,T1003,OS Credential Dumping,[],[],,AC-2,mitigates,1
186,,T1003.001,LSASS Memory,[],[],,AC-2,mitigates,1
187,,T1003.002,Security Account Manager,[],[],,AC-2,mitigates,1
188,,T1003.003,NTDS,[],[],,AC-2,mitigates,1
189,,T1003.004,LSA Secrets,[],[],,AC-2,mitigates,1
190,,T1003.005,Cached Domain Credentials,[],[],,AC-2,mitigates,1
191,,T1003.006,DCSync,[],[],,AC-2,mitigates,1
192,,T1003.007,Proc Filesystem,[],[],,AC-2,mitigates,1
193,,T1003.008,/etc/passwd and /etc/shadow,[],[],,AC-2,mitigates,1
194,,T1005,Data from Local System,[],[],,AC-2,mitigates,1
195,,T1021,Remote Services,[],[],,AC-2,mitigates,1
196,,T1021.001,Remote Desktop Protocol,[],[],,AC-2,mitigates,1
197,,T1021.002,SMB/Windows Admin Shares,[],[],,AC-2,mitigates,1
198,,T1021.003,Distributed Component Object Model,[],[],,AC-2,mitigates,1
199,,T1021.004,SSH,[],[],,AC-2,mitigates,1
200,,T1021.005,VNC,[],[],,AC-2,mitigates,1
201,,T1021.006,Windows Remote Management,[],[],,AC-2,mitigates,1
202,,T1025,Data from Removable Media,[],[],,AC-2,mitigates,1
203,,T1036,Masquerading,[],[],,AC-2,mitigates,1
204,,T1036.003,Rename System Utilities,[],[],,AC-2,mitigates,1
205,,T1036.005,Match Legitimate Name or Location,[],[],,AC-2,mitigates,1
206,,T1041,Exfiltration Over C2 Channel,[],[],,AC-2,mitigates,1
207,,T1047,Windows Management Instrumentation,[],[],,AC-2,mitigates,1
208,,T1048,Exfiltration Over Alternative Protocol,[],[],,AC-2,mitigates,1
209,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,AC-2,mitigates,1
210,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,AC-2,mitigates,1
211,,T1052,Exfiltration Over Physical Medium,[],[],,AC-2,mitigates,1
212,,T1052.001,Exfiltration over USB,[],[],,AC-2,mitigates,1
213,,T1053,Scheduled Task/Job,[],[],,AC-2,mitigates,1
214,,T1053.001,At (Linux),[],[],,AC-2,mitigates,1
215,,T1053.002,At (Windows),[],[],,AC-2,mitigates,1
216,,T1053.003,Cron,[],[],,AC-2,mitigates,1
217,,T1053.005,Scheduled Task,[],[],,AC-2,mitigates,1
218,,T1053.006,Systemd Timers,[],[],,AC-2,mitigates,1
219,,T1053.007,Container Orchestration Job,[],[],,AC-2,mitigates,1
220,,T1055,Process Injection,[],[],,AC-2,mitigates,1
221,,T1055.008,Ptrace System Calls,[],[],,AC-2,mitigates,1
222,,T1056.003,Web Portal Capture,[],[],,AC-2,mitigates,1
223,,T1059,Command and Scripting Interpreter,[],[],,AC-2,mitigates,1
224,,T1059.001,PowerShell,[],[],,AC-2,mitigates,1
225,,T1059.002,AppleScript,[],[],,AC-2,mitigates,1
226,,T1059.003,Windows Command Shell,[],[],,AC-2,mitigates,1
227,,T1059.004,Unix Shell,[],[],,AC-2,mitigates,1
228,,T1059.005,Visual Basic,[],[],,AC-2,mitigates,1
229,,T1059.006,Python,[],[],,AC-2,mitigates,1
230,,T1059.007,JavaScript,[],[],,AC-2,mitigates,1
231,,T1059.008,Network Device CLI,[],[],,AC-2,mitigates,1
232,,T1068,Exploitation for Privilege Escalation,[],[],,AC-2,mitigates,1
233,,T1070,Indicator Removal on Host,[],[],,AC-2,mitigates,1
234,,T1070.001,Clear Windows Event Logs,[],[],,AC-2,mitigates,1
235,,T1070.002,Clear Linux or Mac System Logs,[],[],,AC-2,mitigates,1
236,,T1070.003,Clear Command History,[],[],,AC-2,mitigates,1
237,,T1072,Software Deployment Tools,[],[],,AC-2,mitigates,1
238,,T1078,Valid Accounts,[],[],,AC-2,mitigates,1
239,,T1078.001,Default Accounts,[],[],,AC-2,mitigates,1
240,,T1078.002,Domain Accounts,[],[],,AC-2,mitigates,1
241,,T1078.003,Local Accounts,[],[],,AC-2,mitigates,1
242,,T1078.004,Cloud Accounts,[],[],,AC-2,mitigates,1
243,,T1087.004,Cloud Account,[],[],,AC-2,mitigates,1
244,,T1098,Account Manipulation,[],[],,AC-2,mitigates,1
245,,T1098.001,Additional Cloud Credentials,[],[],,AC-2,mitigates,1
246,,T1098.002,Exchange Email Delegate Permissions,[],[],,AC-2,mitigates,1
247,,T1098.003,Add Office 365 Global Administrator Role,[],[],,AC-2,mitigates,1
248,,T1110,Brute Force,[],[],,AC-2,mitigates,1
249,,T1110.001,Password Guessing,[],[],,AC-2,mitigates,1
250,,T1110.002,Password Cracking,[],[],,AC-2,mitigates,1
251,,T1110.003,Password Spraying,[],[],,AC-2,mitigates,1
252,,T1110.004,Credential Stuffing,[],[],,AC-2,mitigates,1
253,,T1134,Access Token Manipulation,[],[],,AC-2,mitigates,1
254,,T1134.001,Token Impersonation/Theft,[],[],,AC-2,mitigates,1
255,,T1134.002,Create Process with Token,[],[],,AC-2,mitigates,1
256,,T1134.003,Make and Impersonate Token,[],[],,AC-2,mitigates,1
257,,T1136,Create Account,[],[],,AC-2,mitigates,1
258,,T1136.001,Local Account,[],[],,AC-2,mitigates,1
259,,T1136.002,Domain Account,[],[],,AC-2,mitigates,1
260,,T1136.003,Cloud Account,[],[],,AC-2,mitigates,1
261,,T1185,Browser Session Hijacking,[],[],,AC-2,mitigates,1
262,,T1190,Exploit Public-Facing Application,[],[],,AC-2,mitigates,1
263,,T1197,BITS Jobs,[],[],,AC-2,mitigates,1
264,,T1210,Exploitation of Remote Services,[],[],,AC-2,mitigates,1
265,,T1212,Exploitation for Credential Access,[],[],,AC-2,mitigates,1
266,,T1213,Data from Information Repositories,[],[],,AC-2,mitigates,1
267,,T1213.001,Confluence,[],[],,AC-2,mitigates,1
268,,T1213.002,Sharepoint,[],[],,AC-2,mitigates,1
269,,T1213.003,Code Repositories,[],[],,AC-2,mitigates,1
270,,T1218,Signed Binary Proxy Execution,[],[],,AC-2,mitigates,1
271,,T1218.007,Msiexec,[],[],,AC-2,mitigates,1
272,,T1222,File and Directory Permissions Modification,[],[],,AC-2,mitigates,1
273,,T1222.001,Windows File and Directory Permissions Modification,[],[],,AC-2,mitigates,1
274,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],[],,AC-2,mitigates,1
275,,T1484,Domain Policy Modification,[],[],,AC-2,mitigates,1
276,,T1489,Service Stop,[],[],,AC-2,mitigates,1
277,,T1495,Firmware Corruption,[],[],,AC-2,mitigates,1
278,,T1505,Server Software Component,[],[],,AC-2,mitigates,1
279,,T1505.002,Transport Agent,[],[],,AC-2,mitigates,1
280,,T1505.003,Web Shell,[],[],,AC-2,mitigates,1
281,,T1525,Implant Internal Image,[],[],,AC-2,mitigates,1
282,,T1528,Steal Application Access Token,[],[],,AC-2,mitigates,1
283,,T1530,Data from Cloud Storage Object,[],[],,AC-2,mitigates,1
284,,T1537,Transfer Data to Cloud Account,[],[],,AC-2,mitigates,1
285,,T1538,Cloud Service Dashboard,[],[],,AC-2,mitigates,1
286,,T1542,Pre-OS Boot,[],[],,AC-2,mitigates,1
287,,T1542.001,System Firmware,[],[],,AC-2,mitigates,1
288,,T1542.003,Bootkit,[],[],,AC-2,mitigates,1
289,,T1542.005,TFTP Boot,[],[],,AC-2,mitigates,1
290,,T1543,Create or Modify System Process,[],[],,AC-2,mitigates,1
291,,T1543.001,Launch Agent,[],[],,AC-2,mitigates,1
292,,T1543.002,Systemd Service,[],[],,AC-2,mitigates,1
293,,T1543.003,Windows Service,[],[],,AC-2,mitigates,1
294,,T1543.004,Launch Daemon,[],[],,AC-2,mitigates,1
295,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,AC-2,mitigates,1
296,,T1547.004,Winlogon Helper DLL,[],[],,AC-2,mitigates,1
297,,T1547.006,Kernel Modules and Extensions,[],[],,AC-2,mitigates,1
298,,T1547.009,Shortcut Modification,[],[],,AC-2,mitigates,1
299,,T1547.012,Print Processors,[],[],,AC-2,mitigates,1
300,,T1547.013,XDG Autostart Entries,[],[],,AC-2,mitigates,1
301,,T1548,Abuse Elevation Control Mechanism,[],[],,AC-2,mitigates,1
302,,T1548.002,Bypass User Account Control,[],[],,AC-2,mitigates,1
303,,T1548.003,Sudo and Sudo Caching,[],[],,AC-2,mitigates,1
304,,T1550,Use Alternate Authentication Material,[],[],,AC-2,mitigates,1
305,,T1550.002,Pass the Hash,[],[],,AC-2,mitigates,1
306,,T1550.003,Pass the Ticket,[],[],,AC-2,mitigates,1
307,,T1552,Unsecured Credentials,[],[],,AC-2,mitigates,1
308,,T1552.001,Credentials In Files,[],[],,AC-2,mitigates,1
309,,T1552.002,Credentials in Registry,[],[],,AC-2,mitigates,1
310,,T1552.004,Private Keys,[],[],,AC-2,mitigates,1
311,,T1552.006,Group Policy Preferences,[],[],,AC-2,mitigates,1
312,,T1552.007,Container API,[],[],,AC-2,mitigates,1
313,,T1553,Subvert Trust Controls,[],[],,AC-2,mitigates,1
314,,T1553.006,Code Signing Policy Modification,[],[],,AC-2,mitigates,1
315,,T1556,Modify Authentication Process,[],[],,AC-2,mitigates,1
316,,T1556.001,Domain Controller Authentication,[],[],,AC-2,mitigates,1
317,,T1556.003,Pluggable Authentication Modules,[],[],,AC-2,mitigates,1
318,,T1556.004,Network Device Authentication,[],[],,AC-2,mitigates,1
319,,T1558,Steal or Forge Kerberos Tickets,[],[],,AC-2,mitigates,1
320,,T1558.001,Golden Ticket,[],[],,AC-2,mitigates,1
321,,T1558.002,Silver Ticket,[],[],,AC-2,mitigates,1
322,,T1558.003,Kerberoasting,[],[],,AC-2,mitigates,1
323,,T1558.004,AS-REP Roasting,[],[],,AC-2,mitigates,1
324,,T1559,Inter-Process Communication,[],[],,AC-2,mitigates,1
325,,T1559.001,Component Object Model,[],[],,AC-2,mitigates,1
326,,T1562,Impair Defenses,[],[],,AC-2,mitigates,1
327,,T1562.001,Disable or Modify Tools,[],[],,AC-2,mitigates,1
328,,T1562.002,Disable Windows Event Logging,[],[],,AC-2,mitigates,1
329,,T1562.004,Disable or Modify System Firewall,[],[],,AC-2,mitigates,1
330,,T1562.006,Indicator Blocking,[],[],,AC-2,mitigates,1
331,,T1562.007,Disable or Modify Cloud Firewall,[],[],,AC-2,mitigates,1
332,,T1562.008,Disable Cloud Logs,[],[],,AC-2,mitigates,1
333,,T1562.009,Safe Mode Boot,[],[],,AC-2,mitigates,1
334,,T1563,Remote Service Session Hijacking,[],[],,AC-2,mitigates,1
335,,T1563.001,SSH Hijacking,[],[],,AC-2,mitigates,1
336,,T1563.002,RDP Hijacking,[],[],,AC-2,mitigates,1
337,,T1567,Exfiltration Over Web Service,[],[],,AC-2,mitigates,1
338,,T1569,System Services,[],[],,AC-2,mitigates,1
339,,T1569.001,Launchctl,[],[],,AC-2,mitigates,1
340,,T1569.002,Service Execution,[],[],,AC-2,mitigates,1
341,,T1574,Hijack Execution Flow,[],[],,AC-2,mitigates,1
342,,T1574.004,Dylib Hijacking,[],[],,AC-2,mitigates,1
343,,T1574.005,Executable Installer File Permissions Weakness,[],[],,AC-2,mitigates,1
344,,T1574.007,Path Interception by PATH Environment Variable,[],[],,AC-2,mitigates,1
345,,T1574.008,Path Interception by Search Order Hijacking,[],[],,AC-2,mitigates,1
346,,T1574.009,Path Interception by Unquoted Path,[],[],,AC-2,mitigates,1
347,,T1574.010,Services File Permissions Weakness,[],[],,AC-2,mitigates,1
348,,T1574.012,COR_PROFILER,[],[],,AC-2,mitigates,1
349,,T1578,Modify Cloud Compute Infrastructure,[],[],,AC-2,mitigates,1
350,,T1578.001,Create Snapshot,[],[],,AC-2,mitigates,1
351,,T1578.002,Create Cloud Instance,[],[],,AC-2,mitigates,1
352,,T1578.003,Delete Cloud Instance,[],[],,AC-2,mitigates,1
353,,T1580,Cloud Infrastructure Discovery,[],[],,AC-2,mitigates,1
354,,T1599,Network Boundary Bridging,[],[],,AC-2,mitigates,1
355,,T1599.001,Network Address Translation Traversal,[],[],,AC-2,mitigates,1
356,,T1601,Modify System Image,[],[],,AC-2,mitigates,1
357,,T1601.001,Patch System Image,[],[],,AC-2,mitigates,1
358,,T1601.002,Downgrade System Image,[],[],,AC-2,mitigates,1
359,,T1606,Forge Web Credentials,[],[],,AC-2,mitigates,1
360,,T1606.001,Web Cookies,[],[],,AC-2,mitigates,1
361,,T1606.002,SAML Tokens,[],[],,AC-2,mitigates,1
362,,T1609,Container Administration Command,[],[],,AC-2,mitigates,1
363,,T1610,Deploy Container,[],[],,AC-2,mitigates,1
364,,T1611,Escape to Host,[],[],,AC-2,mitigates,1
365,,T1612,Build Image on Host,[],[],,AC-2,mitigates,1
366,,T1613,Container and Resource Discovery,[],[],,AC-2,mitigates,1
367,,T1619,Cloud Storage Object Discovery,[],[],,AC-2,mitigates,1
368,,T1020.001,Traffic Duplication,[],[],,AC-20,mitigates,1
369,,T1021,Remote Services,[],[],,AC-20,mitigates,1
370,,T1021.001,Remote Desktop Protocol,[],[],,AC-20,mitigates,1
371,,T1021.004,SSH,[],[],,AC-20,mitigates,1
372,,T1041,Exfiltration Over C2 Channel,[],[],,AC-20,mitigates,1
373,,T1048,Exfiltration Over Alternative Protocol,[],[],,AC-20,mitigates,1
374,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,AC-20,mitigates,1
375,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,AC-20,mitigates,1
376,,T1052,Exfiltration Over Physical Medium,[],[],,AC-20,mitigates,1
377,,T1052.001,Exfiltration over USB,[],[],,AC-20,mitigates,1
378,,T1053,Scheduled Task/Job,[],[],,AC-20,mitigates,1
379,,T1053.002,At (Windows),[],[],,AC-20,mitigates,1
380,,T1053.005,Scheduled Task,[],[],,AC-20,mitigates,1
381,,T1072,Software Deployment Tools,[],[],,AC-20,mitigates,1
382,,T1078.002,Domain Accounts,[],[],,AC-20,mitigates,1
383,,T1078.004,Cloud Accounts,[],[],,AC-20,mitigates,1
384,,T1098.001,Additional Cloud Credentials,[],[],,AC-20,mitigates,1
385,,T1098.002,Exchange Email Delegate Permissions,[],[],,AC-20,mitigates,1
386,,T1098.003,Add Office 365 Global Administrator Role,[],[],,AC-20,mitigates,1
387,,T1110,Brute Force,[],[],,AC-20,mitigates,1
388,,T1110.001,Password Guessing,[],[],,AC-20,mitigates,1
389,,T1110.002,Password Cracking,[],[],,AC-20,mitigates,1
390,,T1110.003,Password Spraying,[],[],,AC-20,mitigates,1
391,,T1110.004,Credential Stuffing,[],[],,AC-20,mitigates,1
