,comments,id,name,references,tags,mapping-description,mapping-target,metadata-key,key
77,,T0820,Exploitation for Evasion,[],[],,action.hacking.variety.Exploit vuln,77,77
78,,T0820,Exploitation for Evasion,[],[],,action.malware.variety.Evade Defenses,78,78
79,,T0820,Exploitation for Evasion,[],[],,action.social.variety.Evade Defenses,79,79
80,,T0872,Indicator Removal on Host,[],[],,action.hacking.variety.Evade Defenses,80,80
81,,T0872,Indicator Removal on Host,[],[],,action.malware.variety.Evade Defenses,81,81
82,,T0872,Indicator Removal on Host,[],[],,action.malware.variety.Modify data,82,82
83,,T0872,Indicator Removal on Host,[],[],,action.social.variety.Evade Defenses,83,83
84,,T0872,Indicator Removal on Host,[],[],,attribute.integrity.variety.Log tampering,84,84
85,,T0819,Exploit Public-Facing Application,[],[],,action.hacking.variety.Exploit misconfig,85,85
86,,T0819,Exploit Public-Facing Application,[],[],,action.hacking.vector.Web application,86,86
87,,T0819,Exploit Public-Facing Application,[],[],,action.malware.variety.Exploit misconfig,87,87
88,,T0819,Exploit Public-Facing Application,[],[],,action.malware.vector.Web application,88,88
89,,T0819,Exploit Public-Facing Application,[],[],,action.social.variety.Other,89,89
90,,T0819,Exploit Public-Facing Application,[],[],,action.social.vector.Web application,90,90
91,,T0819,Exploit Public-Facing Application,[],[],,value_chain.targeting.variety.Weaknesses,91,91
92,,T0890,Exploitation for Privilege Escalation,[],[],,action.hacking.variety.Exploit vuln,92,92
93,,T0890,Exploitation for Privilege Escalation,[],[],,action.malware.variety.Exploit vuln,93,93
94,,T0890,Exploitation for Privilege Escalation,[],[],,value_chain.targeting.variety.Vulnerabilities,94,94
95,,T0866,Exploitation of Remote Services,[],[],,action.hacking.variety.Exploit vuln,95,95
96,,T0866,Exploitation of Remote Services,[],[],,action.malware.variety.Exploit vuln,96,96
97,,T0866,Exploitation of Remote Services,[],[],,action.social.variety.Other,97,97
98,,T0866,Exploitation of Remote Services,[],[],,action.social.vector.Software,98,98
99,,T0866,Exploitation of Remote Services,[],[],,value_chain.targeting.variety.Weaknesses,99,99
100,,T0830,Adversary-in-the-Middle,[],[],,action.hacking.variety.MitM,100,100
101,,T0830,Adversary-in-the-Middle,[],[],,action.malware.variety.Packet sniffer,101,101
102,,T0830,Adversary-in-the-Middle,[],[],,"attribute.confidentiality."""".data_disclosure",102,102
103,,T0830,Adversary-in-the-Middle,[],[],,attribute.integrity.variety.Modify data,103,103
104,,T0860,Wireless Compromise,[],[],,action.hacking.variety.MitM,104,104
105,,T0860,Wireless Compromise,[],[],,action.malware.variety.Scan network,105,105
106,,T0860,Wireless Compromise,[],[],,action.social.variety.Other,106,106
107,,T0860,Wireless Compromise,[],[],,action.social.vector.Other,107,107
108,,T0860,Wireless Compromise,[],[],,value_chain.targeting.variety.Other,108,108
109,,T0812,Default Credentials,[],[],,action.hacking.variety.Use of stolen creds,109,109
110,,T0812,Default Credentials,[],[],,value_chain.targeting.variety.Default credentials,110,110
111,,T0891,Hardcoded Credentials,[],[],,action.hacking.variety.Use of stolen creds,111,111
112,,T0891,Hardcoded Credentials,[],[],,"attribute.confidentiality."""".data_disclosure",112,112
113,,T0891,Hardcoded Credentials,[],[],,value_chain.targeting.variety.Lost or stolen credentials,113,113
114,,T0859,Valid Accounts,[],[],,action.hacking.variety.Use of stolen creds,114,114
115,,T0859,Valid Accounts,[],[],,"attribute.confidentiality."""".data_disclosure",115,115
116,,T0859,Valid Accounts,[],[],,value_chain.targeting.variety.Lost or stolen credentials,116,116
117,,T0884,Connection Proxy,[],[],,action.hacking.vector.Backdoor,117,117
118,,T0884,Connection Proxy,[],[],,value_chain.non-distribution services.variety.Proxy,118,118
119,,T0807,Command-Line Interface,[],[],,action.hacking.vector.Command shell,119,119
120,,T0887,Wireless Sniffing,[],[],,action.hacking.vector.Other network service,120,120
121,,T0887,Wireless Sniffing,[],[],,action.malware.variety.Packet sniffer,121,121
122,,T0887,Wireless Sniffing,[],[],,action.malware.variety.Scan network,122,122
123,,T0887,Wireless Sniffing,[],[],,value_chain.targeting.variety.Other,123,123
124,,T0864,Transient Cyber Asset,[],[],,action.malware.variety.Backdoor,124,124
125,,T0864,Transient Cyber Asset,[],[],,action.malware.vector.Partner,125,125
126,,T0864,Transient Cyber Asset,[],[],,action.social.variety.Other,126,126
127,,T0864,Transient Cyber Asset,[],[],,action.social.vector.In-person,127,127
128,,T0864,Transient Cyber Asset,[],[],,value_chain.targeting.variety.Partner,128,128
129,,T0868,Detect Operating Mode,[],[],,action.malware.variety.Capture app data,129,129
130,,T0877,I/O Image,[],[],,action.malware.variety.Capture app data,130,130
131,,T0877,I/O Image,[],[],,action.malware.variety.Modify data,131,131
132,,T0852,Screen Capture,[],[],,action.malware.variety.Capture app data,132,132
133,,T0811,Data from Information Repositories,[],[],,action.malware.variety.Capture stored data,133,133
134,,T0811,Data from Information Repositories,[],[],,"attribute.confidentiality."""".data_disclosure",134,134
135,,T0811,Data from Information Repositories,[],[],,value_chain.targeting.variety.Misconfigurations,135,135
136,,T0809,Data Destruction,[],[],,action.malware.variety.Destroy data,136,136
137,,T0809,Data Destruction,[],[],,attribute.availability.variety.Loss,137,137
138,,T0882,Theft of Operational Information,[],[],,action.malware.variety.Export data,138,138
139,,T0882,Theft of Operational Information,[],[],,"attribute.confidentiality."""".data_disclosure",139,139
140,,T0882,Theft of Operational Information,[],[],,value_chain.targeting.variety.Organizational Information,140,140
141,,T0802,Automated Collection,[],[],,action.malware.variety.Profile host,141,141
142,,T0802,Automated Collection,[],[],,action.malware.variety.Scan network,142,142
143,,T0802,Automated Collection,[],[],,value_chain.targeting.variety.Organizational Information,143,143
144,,T0857,System Firmware,[],[],,action.malware.variety.Rootkit,144,144
145,,T0857,System Firmware,[],[],,value_chain.targeting.variety.Unknown,145,145
146,,T0851,Rootkit,[],[],,action.malware.variety.Rootkit,146,146
147,,T0851,Rootkit,[],[],,action.social.variety.Evade Defenses,147,147
148,,T0847,Replication Through Removable Media,[],[],,action.malware.variety.Worm,148,148
149,,T0847,Replication Through Removable Media,[],[],,action.social.variety.Other,149,149
150,,T0847,Replication Through Removable Media,[],[],,action.social.vector.Removable media,150,150
151,,T0863,User Execution,[],[],,action.malware.vector.Download by malware,151,151
152,,T0863,User Execution,[],[],,action.malware.vector.Email attachment,152,152
153,,T0863,User Execution,[],[],,action.social.vector.Documents,153,153
154,,T0863,User Execution,[],[],,action.social.vector.Email,154,154
155,,T0865,Spearphishing Attachment,[],[],,action.malware.vector.Email attachment,155,155
156,,T0865,Spearphishing Attachment,[],[],,action.social.variety.Phishing,156,156
157,,T0865,Spearphishing Attachment,[],[],,action.social.vector.Email,157,157
158,,T0865,Spearphishing Attachment,[],[],,value_chain.distribution.variety.Email,158,158
159,,T0865,Spearphishing Attachment,[],[],,value_chain.targeting.variety.Email addresses,159,159
160,,T0862,Supply Chain Compromise,[],[],,action.malware.vector.Partner,160,160
161,,T0862,Supply Chain Compromise,[],[],,action.social.variety.Other,161,161
162,,T0862,Supply Chain Compromise,[],[],,action.social.vector.Software,162,162
163,,T0862,Supply Chain Compromise,[],[],,attribute.integrity.variety.Hardware tampering,163,163
164,,T0862,Supply Chain Compromise,[],[],,value_chain.distribution.variety.Partner,164,164
165,,T0862,Supply Chain Compromise,[],[],,value_chain.targeting.variety.Partner,165,165
166,,T0849,Masquerading,[],[],,action.social.variety.Evade Defenses,166,166
167,,T0856,Spoof Reporting Message,[],[],,action.social.variety.Evade Defenses,167,167
168,,T0856,Spoof Reporting Message,[],[],,attribute.integrity.variety.Misrepresentation,168,168
169,,T0856,Spoof Reporting Message,[],[],,attribute.integrity.variety.Modify data,169,169
170,,T0886,Remote Services,[],[],,action.social.variety.Other,170,170
171,,T0886,Remote Services,[],[],,action.social.vector.Other,171,171
172,,T0803,Block Command Message,[],[],,attribute.availability.variety.Interruption,172,172
173,,T0803,Block Command Message,[],[],,attribute.integrity.variety.Alter behavior,173,173
174,,T0836,Modify Parameter,[],[],,attribute.integrity.variety.Modify configuration,174,174
175,,T0836,Modify Parameter,[],[],,attribute.integrity.variety.Modify data,175,175
176,,T0821,Modify Controller Tasking,[],[],,attribute.integrity.variety.Modify configuration,176,176
177,,T0821,Modify Controller Tasking,[],[],,attribute.integrity.variety.Modify data,177,177
178,,T0889,Modify Program,[],[],,attribute.integrity.variety.Modify configuration,178,178
179,,T0889,Modify Program,[],[],,attribute.integrity.variety.Modify data,179,179
180,,T0873,Project File Infection,[],[],,attribute.integrity.variety.Modify configuration,180,180
181,,T0873,Project File Infection,[],[],,attribute.integrity.variety.Modify data,181,181
182,,T0879,Damage to Property,[],[],,attribute.availability.variety.Loss,182,182
183,,T0826,Loss of Availability,[],[],,attribute.availability.variety.Loss,183,183
184,,T0827,Loss of Control,[],[],,attribute.availability.variety.Loss,184,184
185,,T0828,Loss of Productivity and Revenue,[],[],,attribute.availability.variety.Loss,185,185
186,,T0837,Loss of Protection,[],[],,attribute.availability.variety.Loss,186,186
187,,T0880,Loss of Safety,[],[],,attribute.availability.variety.Loss,187,187
188,,T0829,Loss of View,[],[],,attribute.availability.variety.Loss,188,188
