,tags,mapping-target,mapping-description,id,metadata-key,references,key,comments,name
36,[],action.hacking.vector.Backdoor,,T0822,36,[],36,,External Remote Services
37,[],action.malware.variety.Backdoor or C2,,T0822,37,[],37,,External Remote Services
38,[],action.social.variety.Other,,T0822,38,[],38,,External Remote Services
39,[],action.social.vector.Other,,T0822,39,[],39,,External Remote Services
40,[],value_chain.targeting.variety.Vulnerabilities,,T0822,40,[],40,,External Remote Services
41,[],action.hacking.variety.Backdoor,,T0883,41,[],41,,Internet Accessible Device
42,[],action.hacking.variety.Exploit misconfig,,T0883,42,[],42,,Internet Accessible Device
43,[],action.social.variety.Other,,T0883,43,[],43,,Internet Accessible Device
44,[],action.social.vector.Other,,T0883,44,[],44,,Internet Accessible Device
45,[],action.hacking.variety.Backdoor,,T0848,45,[],45,,Rogue Master
46,[],action.hacking.vector.Backdoor,,T0848,46,[],46,,Rogue Master
47,[],action.social.variety.Other,,T0848,47,[],47,,Rogue Master
48,[],action.social.vector.Other,,T0848,48,[],48,,Rogue Master
49,[],value_chain.distribution.variety.Compromised server,,T0848,49,[],49,,Rogue Master
50,[],action.hacking.variety.Backdoor,,T0835,50,[],50,,Manipulate I/O Image
51,[],attribute.availability.variety.Degradation,,T0835,51,[],51,,Manipulate I/O Image
52,[],attribute.integrity.variety.Modify data,,T0835,52,[],52,,Manipulate I/O Image
53,[],action.hacking.variety.Backdoor,,T0831,53,[],53,,Manipulation of Control
54,[],attribute.availability.variety.Degradation,,T0831,54,[],54,,Manipulation of Control
55,[],action.hacking.variety.Brute force,,T0806,55,[],55,,Brute Force I/O
56,[],action.hacking.variety.Disable controls,,T0858,56,[],56,,Change Operating Mode
57,[],action.social.variety.Evade Defenses,,T0858,57,[],57,,Change Operating Mode
58,[],attribute.integrity.variety.Alter behavior,,T0858,58,[],58,,Change Operating Mode
59,[],action.hacking.variety.DoS,,T0813,59,[],59,,Denial of Control
60,[],action.malware.variety.DoS,,T0813,60,[],60,,Denial of Control
61,[],attribute.availability.variety.Loss,,T0813,61,[],61,,Denial of Control
62,[],action.hacking.variety.DoS,,T0814,62,[],62,,Denial of Service
63,[],action.malware.variety.DoS,,T0814,63,[],63,,Denial of Service
64,[],attribute.availability.variety.Loss,,T0814,64,[],64,,Denial of Service
65,[],action.hacking.variety.DoS,,T0815,65,[],65,,Denial of View
66,[],action.malware.variety.DoS,,T0815,66,[],66,,Denial of View
67,[],attribute.availability.variety.Loss,,T0815,67,[],67,,Denial of View
68,[],action.hacking.variety.Evade Defenses,,T0878,68,[],68,,Alarm Suppression
69,[],attribute.availability.variety.Interruption,,T0878,69,[],69,,Alarm Suppression
70,[],action.hacking.variety.Evade Defenses,,T0804,70,[],70,,Block Reporting Message
71,[],attribute.availability.variety.Interruption,,T0804,71,[],71,,Block Reporting Message
72,[],attribute.integrity.variety.Alter behavior,,T0804,72,[],72,,Block Reporting Message
73,[],action.hacking.variety.Evade Defenses,,T0805,73,[],73,,Block Serial COM
74,[],attribute.availability.variety.Interruption,,T0805,74,[],74,,Block Serial COM
75,[],attribute.integrity.variety.Alter behavior,,T0805,75,[],75,,Block Serial COM
76,[],action.hacking.variety.Evade Defenses,,T0820,76,[],76,,Exploitation for Evasion
77,[],action.hacking.variety.Exploit vuln,,T0820,77,[],77,,Exploitation for Evasion
78,[],action.malware.variety.Evade Defenses,,T0820,78,[],78,,Exploitation for Evasion
79,[],action.social.variety.Evade Defenses,,T0820,79,[],79,,Exploitation for Evasion
80,[],action.hacking.variety.Evade Defenses,,T0872,80,[],80,,Indicator Removal on Host
81,[],action.malware.variety.Evade Defenses,,T0872,81,[],81,,Indicator Removal on Host
82,[],action.malware.variety.Modify data,,T0872,82,[],82,,Indicator Removal on Host
83,[],action.social.variety.Evade Defenses,,T0872,83,[],83,,Indicator Removal on Host
84,[],attribute.integrity.variety.Log tampering,,T0872,84,[],84,,Indicator Removal on Host
85,[],action.hacking.variety.Exploit misconfig,,T0819,85,[],85,,Exploit Public-Facing Application
86,[],action.hacking.vector.Web application,,T0819,86,[],86,,Exploit Public-Facing Application
87,[],action.malware.variety.Exploit misconfig,,T0819,87,[],87,,Exploit Public-Facing Application
88,[],action.malware.vector.Web application,,T0819,88,[],88,,Exploit Public-Facing Application
89,[],action.social.variety.Other,,T0819,89,[],89,,Exploit Public-Facing Application
90,[],action.social.vector.Web application,,T0819,90,[],90,,Exploit Public-Facing Application
91,[],value_chain.targeting.variety.Weaknesses,,T0819,91,[],91,,Exploit Public-Facing Application
92,[],action.hacking.variety.Exploit vuln,,T0890,92,[],92,,Exploitation for Privilege Escalation
93,[],action.malware.variety.Exploit vuln,,T0890,93,[],93,,Exploitation for Privilege Escalation
94,[],value_chain.targeting.variety.Vulnerabilities,,T0890,94,[],94,,Exploitation for Privilege Escalation
95,[],action.hacking.variety.Exploit vuln,,T0866,95,[],95,,Exploitation of Remote Services
96,[],action.malware.variety.Exploit vuln,,T0866,96,[],96,,Exploitation of Remote Services
97,[],action.social.variety.Other,,T0866,97,[],97,,Exploitation of Remote Services
98,[],action.social.vector.Software,,T0866,98,[],98,,Exploitation of Remote Services
99,[],value_chain.targeting.variety.Weaknesses,,T0866,99,[],99,,Exploitation of Remote Services
100,[],action.hacking.variety.MitM,,T0830,100,[],100,,Adversary-in-the-Middle
101,[],action.malware.variety.Packet sniffer,,T0830,101,[],101,,Adversary-in-the-Middle
102,[],"attribute.confidentiality."""".data_disclosure",,T0830,102,[],102,,Adversary-in-the-Middle
103,[],attribute.integrity.variety.Modify data,,T0830,103,[],103,,Adversary-in-the-Middle
104,[],action.hacking.variety.MitM,,T0860,104,[],104,,Wireless Compromise
105,[],action.malware.variety.Scan network,,T0860,105,[],105,,Wireless Compromise
106,[],action.social.variety.Other,,T0860,106,[],106,,Wireless Compromise
107,[],action.social.vector.Other,,T0860,107,[],107,,Wireless Compromise
108,[],value_chain.targeting.variety.Other,,T0860,108,[],108,,Wireless Compromise
109,[],action.hacking.variety.Use of stolen creds,,T0812,109,[],109,,Default Credentials
110,[],value_chain.targeting.variety.Default credentials,,T0812,110,[],110,,Default Credentials
111,[],action.hacking.variety.Use of stolen creds,,T0891,111,[],111,,Hardcoded Credentials
112,[],"attribute.confidentiality."""".data_disclosure",,T0891,112,[],112,,Hardcoded Credentials
113,[],value_chain.targeting.variety.Lost or stolen credentials,,T0891,113,[],113,,Hardcoded Credentials
114,[],action.hacking.variety.Use of stolen creds,,T0859,114,[],114,,Valid Accounts
115,[],"attribute.confidentiality."""".data_disclosure",,T0859,115,[],115,,Valid Accounts
116,[],value_chain.targeting.variety.Lost or stolen credentials,,T0859,116,[],116,,Valid Accounts
117,[],action.hacking.vector.Backdoor,,T0884,117,[],117,,Connection Proxy
118,[],value_chain.non-distribution services.variety.Proxy,,T0884,118,[],118,,Connection Proxy
119,[],action.hacking.vector.Command shell,,T0807,119,[],119,,Command-Line Interface
120,[],action.hacking.vector.Other network service,,T0887,120,[],120,,Wireless Sniffing
121,[],action.malware.variety.Packet sniffer,,T0887,121,[],121,,Wireless Sniffing
122,[],action.malware.variety.Scan network,,T0887,122,[],122,,Wireless Sniffing
123,[],value_chain.targeting.variety.Other,,T0887,123,[],123,,Wireless Sniffing
124,[],action.malware.variety.Backdoor,,T0864,124,[],124,,Transient Cyber Asset
125,[],action.malware.vector.Partner,,T0864,125,[],125,,Transient Cyber Asset
126,[],action.social.variety.Other,,T0864,126,[],126,,Transient Cyber Asset
127,[],action.social.vector.In-person,,T0864,127,[],127,,Transient Cyber Asset
128,[],value_chain.targeting.variety.Partner,,T0864,128,[],128,,Transient Cyber Asset
129,[],action.malware.variety.Capture app data,,T0868,129,[],129,,Detect Operating Mode
130,[],action.malware.variety.Capture app data,,T0877,130,[],130,,I/O Image
131,[],action.malware.variety.Modify data,,T0877,131,[],131,,I/O Image
132,[],action.malware.variety.Capture app data,,T0852,132,[],132,,Screen Capture
133,[],action.malware.variety.Capture stored data,,T0811,133,[],133,,Data from Information Repositories
134,[],"attribute.confidentiality."""".data_disclosure",,T0811,134,[],134,,Data from Information Repositories
135,[],value_chain.targeting.variety.Misconfigurations,,T0811,135,[],135,,Data from Information Repositories
136,[],action.malware.variety.Destroy data,,T0809,136,[],136,,Data Destruction
137,[],attribute.availability.variety.Loss,,T0809,137,[],137,,Data Destruction
138,[],action.malware.variety.Export data,,T0882,138,[],138,,Theft of Operational Information
139,[],"attribute.confidentiality."""".data_disclosure",,T0882,139,[],139,,Theft of Operational Information
140,[],value_chain.targeting.variety.Organizational Information,,T0882,140,[],140,,Theft of Operational Information
141,[],action.malware.variety.Profile host,,T0802,141,[],141,,Automated Collection
142,[],action.malware.variety.Scan network,,T0802,142,[],142,,Automated Collection
143,[],value_chain.targeting.variety.Organizational Information,,T0802,143,[],143,,Automated Collection
144,[],action.malware.variety.Rootkit,,T0857,144,[],144,,System Firmware
145,[],value_chain.targeting.variety.Unknown,,T0857,145,[],145,,System Firmware
146,[],action.malware.variety.Rootkit,,T0851,146,[],146,,Rootkit
147,[],action.social.variety.Evade Defenses,,T0851,147,[],147,,Rootkit
148,[],action.malware.variety.Worm,,T0847,148,[],148,,Replication Through Removable Media
149,[],action.social.variety.Other,,T0847,149,[],149,,Replication Through Removable Media
150,[],action.social.vector.Removable media,,T0847,150,[],150,,Replication Through Removable Media
151,[],action.malware.vector.Download by malware,,T0863,151,[],151,,User Execution
152,[],action.malware.vector.Email attachment,,T0863,152,[],152,,User Execution
153,[],action.social.vector.Documents,,T0863,153,[],153,,User Execution
154,[],action.social.vector.Email,,T0863,154,[],154,,User Execution
155,[],action.malware.vector.Email attachment,,T0865,155,[],155,,Spearphishing Attachment
156,[],action.social.variety.Phishing,,T0865,156,[],156,,Spearphishing Attachment
157,[],action.social.vector.Email,,T0865,157,[],157,,Spearphishing Attachment
158,[],value_chain.distribution.variety.Email,,T0865,158,[],158,,Spearphishing Attachment
159,[],value_chain.targeting.variety.Email addresses,,T0865,159,[],159,,Spearphishing Attachment
160,[],action.malware.vector.Partner,,T0862,160,[],160,,Supply Chain Compromise
161,[],action.social.variety.Other,,T0862,161,[],161,,Supply Chain Compromise
162,[],action.social.vector.Software,,T0862,162,[],162,,Supply Chain Compromise
163,[],attribute.integrity.variety.Hardware tampering,,T0862,163,[],163,,Supply Chain Compromise
164,[],value_chain.distribution.variety.Partner,,T0862,164,[],164,,Supply Chain Compromise
165,[],value_chain.targeting.variety.Partner,,T0862,165,[],165,,Supply Chain Compromise
166,[],action.social.variety.Evade Defenses,,T0849,166,[],166,,Masquerading
167,[],action.social.variety.Evade Defenses,,T0856,167,[],167,,Spoof Reporting Message
168,[],attribute.integrity.variety.Misrepresentation,,T0856,168,[],168,,Spoof Reporting Message
169,[],attribute.integrity.variety.Modify data,,T0856,169,[],169,,Spoof Reporting Message
170,[],action.social.variety.Other,,T0886,170,[],170,,Remote Services
171,[],action.social.vector.Other,,T0886,171,[],171,,Remote Services
172,[],attribute.availability.variety.Interruption,,T0803,172,[],172,,Block Command Message
173,[],attribute.integrity.variety.Alter behavior,,T0803,173,[],173,,Block Command Message
174,[],attribute.integrity.variety.Modify configuration,,T0836,174,[],174,,Modify Parameter
175,[],attribute.integrity.variety.Modify data,,T0836,175,[],175,,Modify Parameter
176,[],attribute.integrity.variety.Modify configuration,,T0821,176,[],176,,Modify Controller Tasking
177,[],attribute.integrity.variety.Modify data,,T0821,177,[],177,,Modify Controller Tasking
178,[],attribute.integrity.variety.Modify configuration,,T0889,178,[],178,,Modify Program
179,[],attribute.integrity.variety.Modify data,,T0889,179,[],179,,Modify Program
180,[],attribute.integrity.variety.Modify configuration,,T0873,180,[],180,,Project File Infection
181,[],attribute.integrity.variety.Modify data,,T0873,181,[],181,,Project File Infection
182,[],attribute.availability.variety.Loss,,T0879,182,[],182,,Damage to Property
183,[],attribute.availability.variety.Loss,,T0826,183,[],183,,Loss of Availability
184,[],attribute.availability.variety.Loss,,T0827,184,[],184,,Loss of Control
185,[],attribute.availability.variety.Loss,,T0828,185,[],185,,Loss of Productivity and Revenue
186,[],attribute.availability.variety.Loss,,T0837,186,[],186,,Loss of Protection
187,[],attribute.availability.variety.Loss,,T0880,187,[],187,,Loss of Safety
188,[],attribute.availability.variety.Loss,,T0829,188,[],188,,Loss of View
