,comments,id,name,references,tags,mapping-description,mapping-target,metadata-key,key
140,,T1481.003,Web Service: One-Way Communication,[],[],,action.hacking.vector.Backdoor,140,140
141,,T1474,Supply Chain Compromise,[],[],,action.hacking.vector.Partner,141,141
142,,T1474.001,Supply Chain Compromise: Compromise Software Dependencies and Development Tools,[],[],,action.hacking.vector.Partner,142,142
143,,T1474.001,Supply Chain Compromise: Compromise Software Dependencies and Development Tools,[],[],,action.social.vector.Software,143,143
144,,T1474.002,Supply Chain Compromise: Compromise Hardware Supply Chain,[],[],,action.hacking.vector.Partner,144,144
145,,T1474.002,Supply Chain Compromise: Compromise Hardware Supply Chain,[],[],,action.social.vector.Phone,145,145
146,,T1474.002,Supply Chain Compromise: Compromise Hardware Supply Chain,[],[],,attribute.integrity.variety.Hardware tampering,146,146
147,,T1474.003,Supply Chain Compromise: Compromise Software Supply Chain,[],[],,action.hacking.vector.Partner,147,147
148,,T1474.003,Supply Chain Compromise: Compromise Software Supply Chain,[],[],,action.social.vector.Software,148,148
149,,T1641.001,Data Manipulation: Transmitted Data Manipulation,[],[],,action.hacking.vector.Other network service,149,149
150,,T1641.001,Data Manipulation: Transmitted Data Manipulation,[],[],,action.malware.variety.Modify data,150,150
151,,T1641.001,Data Manipulation: Transmitted Data Manipulation,[],[],,attribute.integrity.variety.Modify data,151,151
152,,T1437.001,Application Layer Protocol: Web Protocols,[],[],,action.malware.variety.C2,152,152
153,,T1643,Generate Traffic from Victim,[],[],,action.malware.variety.C2,153,153
154,,T1643,Generate Traffic from Victim,[],[],,attribute.integrity.variety.Misrepresentation,154,154
155,,T1604,Proxy Through Victim,[],[],,action.malware.variety.C2,155,155
156,,T1604,Proxy Through Victim,[],[],,value_chain.non-distribution services.variety.Proxy,156,156
157,,T1582,SMS Control,[],[],,action.malware.variety.C2,157,157
158,,T1582,SMS Control,[],[],,action.malware.vector.Instant messaging,158,158
159,,T1582,SMS Control,[],[],,action.social.variety.Pretexting,159,159
160,,T1582,SMS Control,[],[],,action.social.vector.SMS,160,160
161,,T1582,SMS Control,[],[],,attribute.integrity.variety.Misrepresentation,161,161
162,,T1429,Audio Capture,[],[],,action.malware.variety.Capture app data,162,162
163,,T1429,Audio Capture,[],[],,"attribute.confidentiality."""".data_disclosure",163,163
164,,T1512,Video Capture,[],[],,action.malware.variety.Capture app data,164,164
165,,T1512,Video Capture,[],[],,"attribute.confidentiality."""".data_disclosure",165,165
166,,T1513,Screen Capture ,[],[],,action.malware.variety.Capture app data,166,166
167,,T1513,Screen Capture ,[],[],,"attribute.confidentiality."""".data_disclosure",167,167
168,,T1517,Access Notifications,[],[],,action.malware.variety.Capture stored data,168,168
169,,T1517,Access Notifications,[],[],,action.social.vector.Email,169,169
170,,T1517,Access Notifications,[],[],,action.social.vector.SMS,170,170
171,,T1517,Access Notifications,[],[],,"attribute.confidentiality."""".data_disclosure",171,171
172,,T1634,Credentials from Password Stores,[],[],,action.malware.variety.Capture stored data,172,172
173,,T1634,Credentials from Password Stores,[],[],,"attribute.confidentiality."""".data_disclosure",173,173
174,,T1634.001,Credentials from Password Stores: Keychain,[],[],,action.malware.variety.Capture stored data,174,174
175,,T1634.001,Credentials from Password Stores: Keychain,[],[],,"attribute.confidentiality."""".data_disclosure",175,175
176,,T1533,Data from Local System,[],[],,action.malware.variety.Capture stored data,176,176
177,,T1533,Data from Local System,[],[],,"attribute.confidentiality."""".data_disclosure",177,177
178,,T1420,File and Directory Discovery,[],[],,action.malware.variety.Capture stored data,178,178
179,,T1409,Stored Application Data,[],[],,action.malware.variety.Capture stored data,179,179
180,,T1409,Stored Application Data,[],[],,"attribute.confidentiality."""".data_disclosure",180,180
181,,T1633,Virtualization /Sandbox Evasion,[],[],,action.malware.variety.Disable controls,181,181
182,,T1633.001,Virtualization /Sandbox Evasion: System Checks,[],[],,action.malware.variety.Disable controls,182,182
183,,T1629,Impair Defenses,[],[],,action.malware.variety.Disable controls,183,183
184,,T1629,Impair Defenses,[],[],,attribute.integrity.variety.Modify configuration,184,184
185,,T1629.003,Impair Defenses: Disable of Modify Tools,[],[],,action.malware.variety.Disable controls,185,185
186,,T1629.003,Impair Defenses: Disable of Modify Tools,[],[],,attribute.integrity.variety.Modify configuration,186,186
187,,T1632,Subvert Trust Controls,[],[],,action.malware.variety.Disable controls,187,187
188,,T1632,Subvert Trust Controls,[],[],,attribute.integrity.variety.Modify configuration,188,188
189,,T1632.001,Subvert Trust Controls: Code Signing Policy Modification,[],[],,action.malware.variety.Disable controls,189,189
190,,T1632.001,Subvert Trust Controls: Code Signing Policy Modification,[],[],,attribute.integrity.variety.Modify configuration,190,190
191,,T1617,Hooking,[],[],,action.malware.variety.Evade Defenses,191,191
192,,T1617,Hooking,[],[],,action.social.variety.Evade Defenses,192,192
193,,T1630.001,Indicator Removal on Host: Uninstall Malicious Application,[],[],,action.malware.variety.Evade Defenses,193,193
194,,T1630.001,Indicator Removal on Host: Uninstall Malicious Application,[],[],,action.social.variety.Evade Defenses,194,194
195,,T1630.001,Indicator Removal on Host: Uninstall Malicious Application,[],[],,attribute.integrity.variety.Modify data,195,195
196,,T1630.002,Indicator Removal on Host: File Deletion,[],[],,action.malware.variety.Evade Defenses,196,196
197,,T1630.002,Indicator Removal on Host: File Deletion,[],[],,action.social.variety.Evade Defenses,197,197
198,,T1630.002,Indicator Removal on Host: File Deletion,[],[],,attribute.availability.variety.Destruction,198,198
199,,T1630.002,Indicator Removal on Host: File Deletion,[],[],,attribute.availability.variety.Loss,199,199
200,,T1630.002,Indicator Removal on Host: File Deletion,[],[],,attribute.integrity.variety.Modify data,200,200
201,,T1630.003,Indicator Removal on Host: Disguise Root/Jailbreak Indicators,[],[],,action.malware.variety.Evade Defenses,201,201
202,,T1630.003,Indicator Removal on Host: Disguise Root/Jailbreak Indicators,[],[],,action.social.variety.Evade Defenses,202,202
203,,T1630.003,Indicator Removal on Host: Disguise Root/Jailbreak Indicators,[],[],,attribute.integrity.variety.Modify data,203,203
204,,T1544,Ingress Tool Transfer,[],[],,action.malware.variety.Evade Defenses,204,204
205,,T1544,Ingress Tool Transfer,[],[],,action.social.variety.Evade Defenses,205,205
206,,T1639,Exfiltration over Alternative Protocol,[],[],,action.malware.variety.Export data,206,206
207,,T1639,Exfiltration over Alternative Protocol,[],[],,"attribute.confidentiality."""".data_disclosure",207,207
208,,T1639.001,Exfiltration over Unencrypted Non-C2 Channel,[],[],,action.malware.variety.Export data,208,208
209,,T1639.001,Exfiltration over Unencrypted Non-C2 Channel,[],[],,"attribute.confidentiality."""".data_disclosure",209,209
210,,T1646,Exfiltration over C2 Channel,[],[],,action.malware.variety.Export data,210,210
211,,T1646,Exfiltration over C2 Channel,[],[],,"attribute.confidentiality."""".data_disclosure",211,211
212,,T1414,Clipboard Data,[],[],,action.malware.variety.In-memory,212,212
213,,T1414,Clipboard Data,[],[],,"attribute.confidentiality."""".data_disclosure",213,213
214,,T1641,Data Manipulation,[],[],,action.malware.variety.Modify data,214,214
215,,T1471,Data Encrypted for Impact,[],[],,action.malware.variety.Ransomware,215,215
216,,T1471,Data Encrypted for Impact,[],[],,attribute.availability.variety.Interruption,216,216
217,,T1471,Data Encrypted for Impact,[],[],,attribute.availability.variety.Loss,217,217
218,,T1471,Data Encrypted for Impact,[],[],,attribute.availability.variety.Obscuration,218,218
219,,T1417,Input Capture,[],[],,action.malware.variety.Spyware/Keylogger,219,219
220,,T1417,Input Capture,[],[],,"attribute.confidentiality."""".data_disclosure",220,220
221,,T1458,Replication Through Removable Media,[],[],,action.malware.variety.Worm,221,221
222,,T1458,Replication Through Removable Media,[],[],,action.malware.vector.Removable media,222,222
223,,T1458,Replication Through Removable Media,[],[],,action.social.vector.Removable media,223,223
224,,T1458,Replication Through Removable Media,[],[],,value_chain.distribution.variety.Phone,224,224
225,,T1407,Download New Code at Runtime,[],[],,action.malware.vector.Software update,225,225
226,,T1407,Download New Code at Runtime,[],[],,attribute.integrity.variety.Software installation,226,226
227,,T1456,Drive-By Compromise,[],[],,action.malware.vector.Web application - drive-by,227,227
228,,T1456,Drive-By Compromise,[],[],,action.social.vector.Web application,228,228
229,,T1456,Drive-By Compromise,[],[],,value_chain.distribution.variety.Phone,229,229
230,,T1461,Lockscreen Bypass,[],[],,action.social.vector.In-person,230,230
231,,T1461,Lockscreen Bypass,[],[],,value_chain.distribution.variety.Phone,231,231
232,,T1616,Call Control,[],[],,attribute.availability.variety.Interruption,232,232
233,,T1616,Call Control,[],[],,attribute.integrity.variety.Alter behavior,233,233
234,,T1616,Call Control,[],[],,attribute.integrity.variety.Misrepresentation,234,234
235,,T1635,Steal Application Access Token,[],[],,"attribute.confidentiality."""".data_disclosure",235,235
236,,T1635,Steal Application Access Token,[],[],,value_chain.targeting.variety.Lost or stolen credentials,236,236
237,,T1417.001,Input Capture: Keylogging,[],[],,"attribute.confidentiality."""".data_disclosure",237,237
238,,T1417.002,Input Capture: GUI Input Capture,[],[],,"attribute.confidentiality."""".data_disclosure",238,238
239,,T1430,Location Tracking,[],[],,"attribute.confidentiality."""".data_disclosure",239,239
240,,T1430.001,Location Tracking: Remote Device Management Services,[],[],,"attribute.confidentiality."""".data_disclosure",240,240
241,,T1430.002,Location Tracking: Impersonate SS7 Nodes,[],[],,"attribute.confidentiality."""".data_disclosure",241,241
242,,T1575,Native API,[],[],,value_chain.distribution.variety.Phone,242,242
